absolutely 	 everything hotel fantastic . front desk extremely friendly / courteous . excellent English . go beyond help . renovate room delight . extremely clean . Non Smoking Room actually non smoking ( rare China ) . internet access 90 yuan day well price . ..... .... one thing let nothing control : location : block inside Ring Road 1 . mean need pack whatever need day leave hotel give main attraction Beijing nowhere near hotel locate . also mean need think buy something ; ' simply pop drop off … traffic mean subway ( 15~20 min walk away : go 4 line , 1 line ) still well option certain times day . conclusion ? place absolute lock plenty time ( cash cab , refuse take to / from subway station ) limit time Beijing , would stay somewhere close attraction . whether would recommend friend depend long town . real pity hotel really good . 
 BEST PLACE TRAVELERS 	 good 2 night beijing . I feel good breakfast.value good tooi come back maybe 
 excellent travel advice 	 think Hotel nice , see point spending word describe luxury , superb facility already like 200 review . going focus something hope many traveller like we would find useful . totally agree like many people forum good orientation follow simple sign instruction , would need hotel rip trip thing capable . never use storm service never see point it . first turn leave exit hotel main reception / gate walk 10 metre main street ( Caiyuan St ) . usual main street shop restaurant important thing walk main street right hotel reception back , bus stop front need cross road bus going leave always main gate hotel back . 3 bus go trough main road 56 , 395 423 . main one 56 take Nanlishilu metro station ( Line1 convenient forbidden city many attraction ) , bus stop metre , miss alert see metro station right look direction bus go . 395 last stop 500 metre Fuchengmen station ( line2 ) . never use 423 clue go ? strongly recommend 56 use use daily basis , run frequently cost 2 yuan people bus help direction getting use see foreigner board . truly understand comment forum area hotel . shop anything need Caiyuan St next hotel , know people else really expect find ..... need usual get hotel next mall shopping street , centre ..... arrive international airport could easier get hotel , get express train airport Dongzhimen big interchange station get line 2 direction Beijing Railway Station Changchunjie line . remember station important case take good advice use public transport much spend money nice restaurant , museum , shop etc avoid rip dodgy taxis hotel ..... time fun go around rest chinese people . public transport China absolutely perfect , well european city .... let ' get back important station call Changchunjie line 2 . use station get back hotel could perfectly use bus station get hotel anywhere city . thing come late good option get Changchunjie exit station trough exit number close street call Changchun St wide street remember orientate need go south hotel . corner big intersection Changchunjie , exit close taxi go , take we 5 min get one signal stop . rule thumb important advice never get taxi China stop somewhere , always stop taxi road , call taxi street . stop taxi rip heavily , wait different area , speak semi english look polite jump one regret come pay bill . hotel station taxi 10 yuan , remember minimum fare China anywhere 10 yuan pay less . taxi stop corner fine map hotel , mini map , instruction chinese etc hotel familiar big street avenue use . finish strongly recommend follow place / attraction , forbidden city metro station next fact 2 choose ( tian ' anman West East ) , forbid city , square museum two station . superb summer palace one good Beijing , reach Beigongmen ( Line 4 ) , never get taxis metro station perfect quick . temple heaven another must do / see , see Tiantandongmen ( line5 ) . apart say evening / night forget crap Wangfujin market area . go area drum tower Beijing neighbourhood . street really want recommend Nan Luogu Xiang , Beijing one find many shop restaurant heart lovely hutong . good metro station get area Goloudajie ( line2 ) get walk Jiugulou street south towards drum tower , impressed amount nice restaurant eat street get main one , besides beautiful hutong style street many side hutong nice street absolutely full bar place chill . get keep come back night nice , cheap , safe convenient . that really hope people find easier ever move around hotel without need anyone apart nice guide book , instruction never regret , pleasant hassle free stay Beijing love city anyone else . say anything get Great Wall section Ming tomb plenty forum . Simatai take bus Dongzhimen long bus station Miyun taxi . say plenty info forum web site like http : //www.chinahighlights.com/ . 
 good place stay 	 back Beijing stay 4 night , hotel really nice , service great expensive , problem location , downtown need taxi subway go city center , traffic jam take long time go taxi city center hotel ( 30 40 min ) manage without problem , taxi really cheap , go enjoy , small restaurant around supermarket . dinner Buffet half price week end , eat drink 2 less 20 euro , good 
 Hidden Gem 	 read many positive review Tripadvisor decide stay Holiday Inn Central Plaza . many reviewer address , be actually locate Central Plaza ( name imply ) less tourist location South - West Beijing . fool map location , be really close major attraction . 4 subway line . although taxi plenty always get taxi hotel sight . room typical size moderate price hotel find clean comfortable . room 's furnish bathroom fixture modern adequate . bed 's mattress firm side . ' nothing hotel wow factor , wow factor Beijing . breakfast one hotel 's restaurant . morning buffet adequate servicing mixture western food local favorite . service nice efficient , wait staff understand English hotel locate residential neighborhood , nearby restaurant local flavor , less touristy , great value . find restaurant English / picture menu able communicate order either photo point dish adjacent table . notice item photo , one explain " tonight 's special " .The minor issue taxis Palace Museum wangfuje hotel . hotel 's location away tourist area , encounter many taxi refusing take we hotel late rush hour . easily resolve taking . 4 line close hotel transfer local taxi . overall , would recommend Holiday Inn Central Plaza Beijing . ' well value hotel Beijing . 
 thank Storm ! 	 originally book stay Peninsula Beijing . read numerous rave review storm , concierge , would much like see person . Husband think little crazy , agree since could save money well . the hotel staff friendly attentive . check - in smooth . room Executive level , include breakfast , internet evening drink snack . hotel room spacious , clean comfortable . we know location ideal prepare take taxi destination . encounter problem taxi driver take we back hotel . apparently street & quot ; Caiyuanjie & quot ; little know small street . many taxi driver would bother study map hotel card refuse take we . on third day breakfast , spot storm across lobby . Husband go say hi . tell plan hire car visit Ming Tombs Mutianyu . suggest include Sacred Way visit less commercial part Great Wall . shift end minute , offer take we . first thought mean make travel arrangement we , actually come we . on way back Beijing evening , noticed tired yet still insist take we see olympic site , would otherwise stick rush hour traffic . try pay , refuse accept payment . say reward see visitor good memory trip . well , day storm definitely memorable amazing day experience travel trip . get see breathtaking view , also make friend extraordinary person , Storm . would stay hotel ? definitely ! 
 Location great ....... otherwise excellent hotel . 	 stay 6 night month , first time Beijing wife I. ok , bad ....... Location - Hotel locate near Nightlife , shopping , restaurant sightseeing area , also be not close subway . Taxis Beijing cheap however , driver sometimes problem locate hotel . food - room service food be not great , food main restaurant & quot ; salt pepper & quot ; also average ......... however , also locate hotel & quot ; Zen & quot ; excellent chinese restuarant .. bad point really quite minor.ok good ..... value - fantastic value moment , room amentitie excellent .... good 4 star hotel . really impressed hotel . staff also good . hotel well manage . storm Li - good concierge ever deal . stay BJS holiday make sure search , junior conceirge ok , storm fantastic really make trip . I hesitation recommend hotel anyone travel Beijing holiday ..... business , location may less ideal , however good hotel . 
 expectation high ....... 	 guess not disappoint . we stay 5 night ay Holiday Inn Central Plaza November choose high TA rating plus Priority Club special offer . high rating hope not go disappointed case review quite accurate going add much point ... 1 ) hotel little old room still good condition2 ) hotel offer car service airport 550 rmb , 1 hour drive traffic quite bad BJ . think price high catch taxi ( currently live Shanghai real problem ) cost 140rmb . ( make sure get hotel name address Chinese beforehand give driver ) way back airport use car driver take we great wall 2 day charge we 180 RMB.3 ) & quot ; Storm & quot ; ( see review ) not appear middle stay helpful arrange acrobatic show ; even call pickup service car make sure everything ok . nice touch.4 ) go take bus tour Great Wall Ming Tombs organise concierge desk colleague arrange car driver day go Great Wall Summer Palace , guide driver speak English give freedom want . cost little much , pay 680 rmb driver car , bus tour 350 rmb per person also include admission lunch . concierge also offer we driver option 800 rmb say bus tour well ! 5 ) use taxi rather subway look far away hotel . hotel & quot ; take .... & quot ; card distance approx price taxi ride useful taxi driver friendly Shanghai . example , want take taxi back Temple Heaven hotel ( hotel card say 6 km 20 rmb ) first one want charge 80 rmb , second 3rd refuse . fourth goodie charge we meter rate . actually mix experience taxi still cheap way get around China . highlight we get & quot ; singe taxi driver BJ & quot ; magically appear come acrobatic show , expect negotiate price willing pay double normal rate use meter sing we English song way back , know , even start singe Waltzing Matilda say Australia . quite lucky get guy even though poor taxi driver probably first one ever come across could hold conversation English . wish could got number.6 ) two disappointment hotel first , wine list . ( selection price ) choice hotel China price double normal ! secondly computer available internet access . want charge high amount use one business centre , dissaponte : - ( 7 ) location probably good rate good travel different sightseeing spot ' matter much be . anyway , good hotel , friendly would go back . 
 Jun 24 2007 	 Hype . 	 partner use trip advisor book hotel round world trip Beijing far good . we book hotel base rating trip advisor rave review concierge , Storm . hotel - good Holiday Inn good breakfaststaff - extremely poor english spoken e.g ask time sunrise response & quot ; want go airport ? & quot ; Concierge ( ) english spoken help offer . response question task & quot ; & quot ; .Concierge ( storm ) - book trip Great Wall taxi ride back way would book independently Concierge ( storm ) - book Pedicab trip Hutong District insistence . turn expensive turn ride brick rubble . also Pedicab rider speak english could not explain take we ( english sign outside temple etc . ) concierge ( storm ) - tell go Tibet 6 day would return Beijing 1 night . insist book airport hotel we return early flight next morning . return Tibet find not book hotel we , airport hotel full , leave we option sleep departure lounge . leave healthy tip . we strongly believe reason pay much taxi Pedicab Storm take kickback i.e . get commission taxi pedicab driver . Beijing difficult city navigate arrange tour independently not difficult . we pay 650rmb taxi ride back Mutianuyu section Great Wall 350rmb pedicab . taxi 500rmb max Pedicab ..... forget , waste time . I think storm become little big boot . avoid hotel need communicate english staff . 
 Jun 23 2007 	 make independent China Trip Wonderful 	 stay Holiday Inn Central Plaza 9 night , side trip Shanxi Province ( Yungang Caves , Pingyao , Jin Cin Temple ) organize concierge desk . wonderful hotel great location amazing concierge desk lead Storm Li . overstatement say hotel , Storm Li concierge desk , help make first independent trip China work . hotel clean western standard , location typical Beijing western brand hotel , half price . would easily 4 star hotel US . never problem taxi . taxi would take we gypsy cab know could overcharge we drive hotel 's door . suspect report taxi & quot ; problem & quot ; really gypsy cab , regular meter cab . really set hotel apart , however , & quot ; Storm & quot ; Li concierge desk . get cell phone take , case need advice , translate service away hotel . advice activity restaurant exceptional . also arrive unusual request . want explore nearby Shanxi province see Yungang Grottos Pingyao . able provide travel service advice help organize trip we , train bus , something never could do short time China , speak Chinese . storm never see Yungang Grottos , even take vacation day Friday treat wife , & quot ; Jasmine & quot ; , short weekend mini - vacation , accompany we first 2.5 day 4.5 day side trip Beijing . possibly express much well trip China go service Storm Li Holiday inn Central Plaza . many friend go China package tour say love China hate rush tour . wanted see China independently , without tour , hotel make possible easy . highly recommend . 
 Jun 11 2007 	 First Class experience begin end ! reviews correct . happy go 	 relax stay property . take taxi ride Beijing Airport ( PEK ) around 2100 . taxi queue 20 people front . take 45 min arrive Hotel ( approx . usd $ 8.00 ) seem kinda far airport , driving do tollway . feel welcome beginning , room nicely decorate black laquere furnature trim . hotel & amp ; restaurant seem much renovate fairly new , everything fashionable / up date , almost boutique'ish room also & quot ; date & quot ; ( room standard room two bed ) dim light wall , flat screen TV 's , Pay wireless / wire internet access . bed / bedding feel new . clean & amp ; comfortable . shower spacious , line Brown Slate , large glass door keep water . comfortable shower ! amenity standard one . Room Service nicely presentate , order much worth ! able visit landmark around hotel time , tell close anything interest . notice major rainway station couple block awayi able see much around Beijng area , except 45 min walk around neighborhood safe & amp ; clean give glimpse local lifestyle . stay , priority club membership think take comp & quot ; Business Lounge Access & quot ; w/ benefit . Super Staff . Checkout , swift & amp ; wait taxi ride back Airport . hotel try hard 5star experience , think far go ! Great Choice ! seem one fantastic stay ! 
 Jun 10 2007 	 Olivia Storm fantastic 	 fab time May . Olivia restaurant manager Salt Pepper concierge storm sooooooooo helpful , kind friendly , especially language barrier bit difficult . Olivia answer query question always warm smile . storm save we lot money give we alternative way get place personalise service . really make difference whole trip think would lose without . generally staff helpful , although language bit difficult . room clean spacious good price . far forbidden city Silk street , make sure u haggle lot though , start 10 % price give . 
 May 31 2007 	 WONDERFUL STORM 	 Hotel one good stay primary reason Concierge STORM.From minute meet quick work difficult customer rise challenge immediately . wonderful thoughtful extremely proffesional . make stay hotel trip sight fantastic . thing man sort reason , make hotel outstanding . it good spot , modern , clean comfortable twist sophistication fair rate . gripe quality food restaurant may catch bad night . if want good hotel excellent concierge make stay perfect stay . 
 May 26 2007 	 Brilliant brilliantbrilliant ... 	 currently round world trip , hence take long get around writing review ! stay hotel two week February 2007 since Thailand , Hong Kong , Australia New Zealand . good hotel stay far . excellent value money , room spacious concierge , storm arrange itinerary birthday make day never forget . do not agree comment location . go see real Beijing well usual tourist site take walk around surround street watch chinese life go . fascinating . taxis cheap , nowhere far away . good tip never get taxi stationary , always flag one always check meter . can not rave hotel Beijing general enough . 
 May 14 2007 	 home away home 	 moment arrive hotel meet duty manager door accompany room business floor check . moment , personalize service attention continue check several day later . staff seem make well - be guest priority . I really like location hotel , easy go neighbourhood , people still dance outside evening , find local chinese restaurant supermarket , tourist trap . all within easy reach major tourist site either taxi subway ( easy use traffic jam , station announce english ) .take taxi near subway station changchun jie . never problem taxis whatsoever , meter always turn always give receipt , even prerecord announcement english taxi . great breakfast , good coffee , impeccable service . my special thank go Michael , reception supervisor , vivian staff make stay relax unforgettable . thank ! 
 May 11 2007 	 Good Overall 	 return Beijing . Holiday Inn & quot ; central , & quot ; fellow guest pointed & quot ; central & quot ; place city Forbidden City can not stay . Beijing spread Los Angeles spend lot time car matter stay . I & quot ; ditto & quot ; positive comment Storm Li reviewer leave . one thing aware of- website say & quot ; free internet & quot ; half true . free wireless common area mean check e - mail eat one restaurant , etc . access room rmb 90 per day speed & quot ; free internet & quot ; rather unimpressive- maybe 2 - 3x dial connection . 
 May 10 2007 	 Unexpected Pleasant experience 	 error slip - up , wife end stay holiday Inn Central Plaza latter part trip Beijing . would say , one slip - up would not mind happen . overall experience Central Plaza , put mildly , wonderfully terrific . wonder Central Plaza consistently rank . 1 receive great review . Central Plaza 's facility , room , food SERVICE would want experience vacation want relax enjoy . stay executive club floor room get spacious furnishing , beautiful tastefully do . buffet breakfast also something look forward every morning . spread selection food something would probably never get tired eating , even eat everyday week . course , real reason Central Plaza 's top rank quality service provide . Central Plaza 's manager bell hop chambermaid , really know pamp guest . perhaps add manager learn wife celebrate anniversary , send bottle wine room , compliment hotel . this review would never complete without mention Storm , concierge . one concierge every hotel . ever find go trip Beijing without plan itinerary , be anything need , ask Storm , will take care everything . be good . really ! nice thing say hotel 's location central . near famous tourist area . however , really problem we since Beijing tour guide pick right hotel lobby . besides , taxis relatively cheap , go around not really cost much . we really pleasant satisfying stay Central Plaza look forward stay . highly recommend . 
 May 8 2007 	 make right decision ! 	 thorough check different hotel website leave Beijing , definitely make right decision pick hotel . room nice spacious . breakfast buffet good , service excellent . top , good concierge manager , Mr. Storm Li . instrumental hotel reservation , always make sure stay touch case get lose way in - house cellphone lend we entire stay . hotel must extremely proud fortunate concierge manager like . thank Mr. Storm . can not wait make another trip . Nonoy , Manila 
 Apr 22 2007 	 rumor true ! 	 one hidden gem Beijing Storm good concierge ' ve ever meet ! ! avid traveler reviewer TripAdvisor , trust other review hotel . travel far distance foreign land sometimes scary . thankfully TripAdvisor , able pick one good hotel ' ve ever stay . hotel five star hotel . yes , not central . get . like 's say , China , nevermind Beijing . Taxi 's cheap everything within mile . far service hospitality , hotel staff unbelieveable ! location give local feel , staff make feel like family . travel mother fiancee . fiancee leave Shanghai work mother stay Beijing leisure . stay two night enjoy everything hotel airport transfer , massage , coffee shop , two restaurant bar . book tour Great Wall Ming Tombs hotel end awesome group people fun day $ 50 usd pp . also eat locally nearby Hotpot restaurant may understand we , great meal $ 9 usd leave we stuff . happy hotel , return trip back Beijing one night depart , cancel Hotel Kunlun reservation come back holiday Inn Central Plaza . can not say enough hotel truly sad leave . save well last , Storm Li hidden gem . want make trip memorable , quick chat . not train ticket issue outside ticket agency , might never meet would not able see high quality standard hotel adhere . can not wait return Beijing experience choose stay Hoilday Inn Central Plaza . 
 Apr 11 2007 	 child friendly great staff 	 great welcome staff reception , luggage deliver quickly room . inter - connecting room great family young child . food choice diverse excellent tourist grade hotel . child eat free we , love choice available . storm Lee hand discuss holiday itinerary eat , plan everything we , even allow young age child , even get way look item could find Hong Kong GuangZhou - accomplish concierge deservedly receive big tip ! hotel little beat track , taxis cheap complimentary hotel mobile phone ensure never get lose . however , get walk around mainly residential area see local , get speak , fellow holiday maker . hotel key holder tremendous info , phrase tourist attraction name , helpful first time Beijing visitor ! many taxi driver outside Beijing hotel address may familiar . stop roll taxi street designate taxi rank . small tip ( 5 - 10 Yuan , equivalent 0.5 -1 Euro ) service always welcome , never ask ( except hotel restaurant standard ) , unlike US establishment . hotel pool good sized city hotel , gym look excellent . we definitely back , well vote hotel Beijing nothing . 
 Mar 29 2007 	 impress great hotel 	 Believe hype — this fantastic hotel . one knock , other mention , non - central location . ' 45 - minute ( 130 rmb cab ride ) airport . get around town , cab cheap Beijing hotel provide nice , basic chinese guide help help driver . we two stay , upgrade one one - bedroom suite . though much spacious , suite different wing hotel , old wing , presume , begin show age : tile kitchen crack , instance , sink slightly dirty . ' much sleeping room , either , though plenty room spread . regular room quite nice , large comfortable . lot amenity ( like two bottle water per day ) , smartly decorate , well - light , look brand new , even though hallway elevator . extremely comfortable bed ( pillow comforter ) ample storage space — two closet , many drawer . bathroom spacious , clean , even storage . pool , sauna , workout room great . Holiday Inn probably think chain — it much nice upscale . breakfast spread Salt Pepper restaurant , include price room ( otherwise 88 rmb , believe ) , league . even though price high Beijing , ' worth . staff fantastic , although sorry , storm magical concierge story tell . one complaint price internet quite high : 90 rmb per day , twice pay anywhere else China . connection speed good , although enough problem wireless abandon sit desk . advise many tour group use hotel , often full . would certainly stay highly recommend everyone look nice place call home Beijing . 
 Mar 13 2007 	 Wonderful Deal 	 Jason man ! hotel clean classy , especially price . true , near major landmark speak Chinese , many cab driver able find simply point card ( non - chinese speak friend find ) . call hotel one wonderful concierge talk driver . quick help need . room slick cool beautiful wood leather . bathroom clean american standard . traveler China tell even luxury hotel hard time keep mildew , 's water ! hotel nice , great lobby , Salt Pepper restaurant good . ' ve & quot ; real & quot ; China die good western food , restaurant deliver . highly recommend hotel . 
 Mar 10 2007 	 well $ 100 Hotel ever ! ! ! 	 positive review TripAdvisor spot great hotel . hotel attractive , include lobby , bar , restaurant room . everything modern minimalist , yet warm attractive . room spacious enough need amenity nice large bathroom . see - Through bar good spot Zen Restaurant really nice place great food . gym hotel also good . top wonderful ambience amenity service . & quot ; Frank & quot ; & quot ; Tony & quot ; concierge great . Frank hook we tour guide friend name & quot ; Bill & quot ; tour great wall . expect large bus fill tourist end private tour 2 Bill great . staff friendly , courteous go way help . hotel bit outside center town , since everything want see right center town , since everything Beijing cheap cab ride away anyways , detract stay . also many great restaurant south side Beijing near hotel , plenty within walking distance . far good Holiday inn $ 100 hotel ' ve ever stay . 
 Mar 10 2007 	 wonderful hotel great service 	 first - class hotel . arrival Beijing harrowing taxi ride airport 4.30am taxi driver get lose insist call hotel direction cellphone . however , husband & amp ; felt immediately calm enter beautiful lobby hotel . catch sleep introduce Storm ( legend website ! ) trip much well help . Beijing Spring Festival 2007 ( Chinese New Year week ) storm direct we local Temple fair 10 min walk hotel . excellent . next day walk we bus stop catch bus # 5 Tiananmen Sq & amp ; Forbidden City . follow day get us taxi take we Deshengmen bus station catch fast bus # 919 great Wall Badaling . final day spend Museums want navigate super - clean subway Storm make sure taxi driver know station want get instruct we station exit museum . every evening check we make sure enjoy day problem . re : food - enjoy La Carte breakfast Salt & amp ; Pepper restaurant every morning . buffet breakfast much food we . find great bakery across road hotel make delicious cookie & amp ; bread daily . selection freshly bake cookie enjoy cup coffee room cost approx 3 rmb . also discover little ' fast food ' cafe across hotel serve excellent dumpling 8 rmb delicious rice & amp ; noodle dish approx 16 rmb . recommendation hotel , enjoy good Peking Roast Duck dinner Qianmen Quanjude Roast Duck Restaurant - taxi hotel approx 25 rmb . couple evening walk along river close hotel , pass local walk dog , elderly chinese dancing music portable stereo , walker . would stop fruit stall KFC negotiate vendor fresh chinese pear & amp ; crisp apple . beware - be tough negotiator ! note - hotel website state taxi ride airport hotel approx 90 rmb . close 135 rmb plus 10 rmb toll driver want pay . we stay hotel Feb 21 - 26 , 2007 . storm charming & amp ; excellent guest relation manager Amanda , one doorman red coat also friendly & amp ; welcome . relative newness location recommend carry business card hotel name & amp ; address map Chinese . work well taxi driver . hotel one good hotel ever stay hard believe reasonably price . thoroughly recommend . 
 Mar 8 2007 	 great place friendly people 	 stay 21st feb . 1st march.i say morefor storm hotel conceirge ( spell wrong ) set trips4 us & amp ; clue we taxi even give we cell phone call run trouble.we get illegial taxi whereisaw meter go 5 yuon time instead 1 . calledand wait front door taxi driver take 60yuon instead 180 meter.he make stay inbeije memorable one . thank storm . 
 Mar 7 2007 	 one exception Great Stay matter resolve 	 wife stay Holiday Inn Central Plaza four day . hotel clean , comfortable , staff member accomodate . stay Executive floor please beverage food service . hotel restaurant delightful extensive breakfast buffet . encounter one problem : one hotel employee direct we hire private car two excusion ( i.e. , Great Wall one day , Summer Palace next ) . unfortunately , later learn employee hire friend drive we around , pay fourfold . contact hotel manager , extremely apologetic refunded out - of - pocket expense . certainly not need , exemplify length hotel staff go make stay pleasant one . impressed manager 's response . would highly recommend hotel anyone , include family . 
 Mar 3 2007 	 fantastic top bottom 	 three we stay . first time Beijing , first time China . not speak word Mandarin , get to tell could not well time well service . staff fantastic friendly , primarily young group click immediately . be 20 's grasp chance experience China . Jens manager , rest staff Holiday Inn friendly helpful full information . entire hotel always smile , always helpful . buffet fantastic , traveler weary eat , great start day . hotel lobby room come across like 5 star hotel , location not great , care ? be like 15RMB taxi ride anywhere . three guy , be 5 piece , less dollar . place well , well worth . 
 Feb 13 2007 	 good one ever stay 	 business / leisure trip HI Central Plaza ... please not fool bad comment hotel , hard believe . say 's good hotel ' ve ever stay 3 * property , honestly one quality service room , boast 5 * rank ... attract good grade see happy choose hotel . all staff always helpful , not find anyone tell & quot ; & quot ; request , beginning feel strange nobody seem tired , upset , etc . , think hipnotized , truly , talk magnificent staff realize good love . food good , nothing chinese food , be international . regard location , problem take safe taxi park front build bell - boy personally take note plate taxi take go help case , superb ! ! always feel safe , time not take taxi trick . use black green black dark blue , other ! rate quite good recommend choose little high one include breakfast delicious . next trip Beijing , although know hotel , definitively stay ... way , travel agent . 
 Jan 15 2007 	 central 	 hype place ? would stay simply middle nowhere . speak chinese none cabdriver know talk directed hotel . first driver admit new cabbie . call hotel mobile give direction , still take wrong turn . next time take cab back , armed handy map concierge , even help driver get lose way home . case driver turn meter apologize profusely . cab driver leave hotel polite take advantage hotel ' southwest location head even south west one ring road order take we action side town . cab airport , example cost twice much would friend ' apartment near Kerry Center east side town . hate fleece Beijing cabby stay hotel make inevitable . also starbuck Yonghe doujiang ( local soymilk / breakfast chain ) area mean ' force breakfast hotel buffet overprice ( 88 rmb ) excessive thing usually . ' include rate try negotiate front desk ( English Chinese ) avail . coffee good chinese breakfast include not - to - be - miss local Beijing specialty like jianbing – crispy savory pancake egg . young English - speak man western breakfast station rude egg order point amusement . we please room – spacious well appoint underwhelmed service ( storm super concierge must vacation January ) . place locate area like Wanfujing Chaoyang would stay current location price recommend give Holiday Central miss . 
 Jan 7 2007 	 Wonderful Staff hotel 	 immensely enjoy stay Holiday Inn Central Plaza Beijing . staff courteous , responsive flexible , storm incredibly helpful . ( wife & amp ; two small boy ) speak little English , storm copy map we give taxi driver local bus attendant . tell Storm family would like see acrobatic , storm arrange discount ticket we personally escort we theater via local bus subway , show we , later take bus subway , much fast taxi downturn long rush hour . storm excellent suggestion , Lao tea house performance Hebei park . case , storm copy detailed map we eat hearty delicious breakfast . room clean , quiet , comfortable . also conveniently exchange US $ traveler check cash hotel good rate . stay hotel great review would definitely stay again . other note : taxi ride Beijing airport Holiday Inn CP hotel 130 yuan . Ignore young airport police officer try get friend 's taxi 400 yuan . also , fly China Southeast Airlines , ignore demand pay luggage insurance . 
 Dec 21 2006 	 Holiday Inn Central Plaza 	 say not storm would good trip live ! ! ! storm arrange everything we , always check we make sure everything ok , without intrusive . tell we detail thing expect , explain culture , take we chinese wedding famous teahouse . arrange rickshaw ride incredible . arrange us massage real experience . take time Sunday make sure see forbidden city , even stand line us ticket . take us bank make sure dinner plan . amazing ! ! go beyond ! ! term hotel , nice . book executive rate , girl executive area little bit attitude , might culture , 2 woman visit . hotel breakfast happy hour good . not pay one meal . room fantastic , three different type pillow , awesome bed , great showere tolietrie , fresh fruit daily well 6 free soda daily . executive area drink day snack could even brew expresso . internet free well relax atmosphere . bar lobby great ambiance . can not wait go back . shop good pearl market . Pashminas 2.50 usd jenny 's shop . must go see Cha Cha purse , glove , belt , etc 2nd floor atParis . 87 right escalator , great ! ! 
 Dec 13 2006 	 excellent hotel 	 good hotel stay mainland China . staff , service , restaurant , food , room , bed , bed linen bathroom excellent . demonstrate staff training pay . gripe outrageous 3 rmb / minute ( 180RMB / hour ) business centre internet access . WiFi , free access public area hotspot ( see notice mentioning service ) . wire laptop access 90RMB per day . hotel discourage customer charge ' know . really enjoy stay hotel would really want stay Beijing . 
 Dec 12 2006 	 Nicest Holiday Inn ' ve ever see 	 definitely nice Holiday Inn ' ve ever see . breakfast buffet ( include booking ) excellent variety eastern western food buffet . staff friendly , speak English well enough handle interaction . hostess breakfast remember name first day ! room large , well - furnish , clean . cool magic behind bathroom mirror leave oval unfogge glass shower . 
 Dec 6 2006 	 great Room Great Pool Great Staff 	 stay already several Hotels asiabut one helpful one Alleven 5 Star ! ! ! first room clean spaciousthe pool great swim every dayand cool small bar / lounge lobby beer twonot cheap good enviroment . the Concierge Staff Hotel friendly andhelpe arrange thing need . I also manage get toilet stick within min get fix , greatt ins't ! ! ! Location may center easy reach ... taxi cheat cheap ... stay want relaxed day beijing 
 Nov 29 2006 	 Average Hotel 	 return three - night stay one property 's Club Floor room . like new lobby area enjoy tastiest waffle ' ve long time . arrive late night reception staff welcome efficient check - in . enjoy complimentary in - room broadband ( Wi - Fi ) , four - per - day garment pressing , evening canape open bar Club lounge . certainly worth slight price rise Club Floor room . unfortunately , although rest property try hard , be look little worn around edge : slightly old - ish elevator cab dog - eare in - room fixture . couple piece furniture slightly stain odd bathroom setup feature window separate bathroom bedroom area ( mini - blind ) convey somewhat date feel . apply part fitness center , locker room , pool area . also , chauffeur car service arrange Club Lounge concierge adequate : reserve car flat rate night inform morning agree price not include toll fee could amount another 200RMB . fantastic amount , bit unpleasant surprise . also , driver not speak English , not entirely expect either . an okay choice money , good . 
 Nov 28 2006 	 Central Plaza really . 	 not mislead addrerss , central anywhere 20 min least get anywhere town . hotel nice , modern , good food nice staff . heating lighting could well . take tour Grayline , excellent . 
 Nov 28 2006 	 stay ! Fantastic Staff ! 	 absolutely FabulousWe return home Australia stay hotel 9 day . leave friend , frequent traveller Beijing , suggest stay hotel much close subway central ( 3 star ) avoid taxi fare upon read trip advisor man name Storm Holiday inn Central Plaza , draw stay hotel , rather friend 's suggestion . glad ! minute introduce Storm Glis Li , ( golden key Service say business card ) everything breeze . husband never Beijing actually meet husband , away home business trip month . many country travel ( U.S.A. , U.K. , Japan ) , throughout world , comment good personal service encounter . storm go way help plan stay , whatever preference . not know language barrier map card write english translate chinese provide Storm . Mary , concierge lady dress red , also great would tell taxi driver chinese want go . want return hotel , point want go map show taxi driver . get taxi would always show map make sure know hotel , new hotel , driver unsure 's location , even show map . one driver say idea hotel want fare , would ask taxi driver unsure . would suggest never take taxi driver approach , say taxi , meter , especially outside popular spot market ( Silk / Pearl etc ) . need walk little road hail one , abundance ! taxi make sure turn meter , usually do switch lever rear view mirror . taxi meter show start fare , 10.00 yuan , right . map Storm give we also tell rough cost taxi fare hotel popular spot , know roughly much cost . storm also take we special Peking Duck restaurant old style neighbourhood many dignatorie visit , arrange personal driver take we Great Wall , not busy , take we fantastic dumpling restaurant invite we traditional noodle . take we run Temple Heaven Grounds ( early ) watch elderly exercise writing . show we take subway bus help we arrange get massage . also particular item buy china go way reseach availablilty shipping cost . , storm staff wonderful hotel special mention must make Roger Wang , Front Office manager . away training stay , helpful . plan return China although Holiday Inn little away hotel , service amenity far outweigh other return . Taxi 's cheap anyway , two we , time $ 5 ( australian dollar ) go market etc . hotel room wonderful , clean , lot free bottled water day , pool nice , breakfast well keep we go day bar / coffee lounge area great too . this hotel fabulous Storm , say- make stay , awesome ! ! 
