terrible 	 hotel overprice lack amenity find simple motel area . glass bathroom , bed small two people could ever sleep comfortably , coffee pot , incompetent clerk check - in follow long wait line , outrageous parking fee , wall thin every outside noise hear . one place nearby breakfast pricey buffet hotel . 
 excellent location standard room 	 historic Palmer House Hilton locate within loop , block away Millennium Park walk minute Magnificent Mile . numerous shop cafe locate nearby , offer many choice breakfast dinner . elevated loop metro track station & quot ; Adams / Wabash & quot ; next hotel . unfortunately location advantage may offset noise vibration track . room another suboptimal location window face indoor pool . consequently street level noise real problem noise swimming guest bother slightly . however get cell phone signal impossible room . contrast review , room small could compare one double bed / standard room 4 star hotel . however bath definitely small side . for , furnish impractical . ( office / desk ) chair look nice not real armrest . additionally desk small laptop , telephone document . work bed arm chair also impossible , hotel WiFi room cable base internet access . like bath , tv small too . my request later check time ( standard : 11:00 ) fulfil without usual additionally cost . especially surprising , hotel charge every service . mention cable internet example cost 17 Dollar per 24 hour period . parking garage locate opposite side street . all , Palmer House beautiful historic hotel great location . room clean beautifully decorate slightly impractical somehow inconvenient . however , give great deal get priceline , stay enjoyable . 
 never 	 hotel beautiful lobby . large . think ceiling lobby least 3 story tall . wonderful architecture . classy . room . king room book Priceline . not get select type room priceline like expedia , orbiz , travel site , call make sure King room . also tell friend ask renevate room , able get , ( guess ) . room small . bed 6 7 foot door . room desk chair , extra comfy chair . dresser store clothing . ice bucket two glass store closet room put . flat screen tv mount wall whole wall cable come right middle wall ( tacky ) include wire tv halfway hang tv . ( tacky ) . bathroom ok , small ok . order room service , $ 12 cheeseburger soda turn $ 32 state tax , city tax , room service fee , 18 % gratuity room service order . guy act like want tip bring tray . seriously ? ? soda vend machine $ 2.50 bottled water . luckily 7 - elevan street late night craving . put disturb sign door want sleep late next saturday morning . 8 am waken vacuuming door . mind bed close door . feel like punke . guess disturb keep maid knock door . do not finish vacuum long azz hallway til hour half later . view window , back fire escape building next . would never stay hotel suggest anyone stay . 
 not stay ! 	 literally travel world far small room ever stay . claim 4 star laughable . bathroom joke . small one even turn around . mini bar , coffee maker , place whatsoever anything lie bed . tv close end bed sit bed squeeze ! pool close 9 pm , gym cost supplement , ethernet cable cost $ 15 basic reception , line hotel 's reception desk enough turn away . want stay small expensive 2 star hotel downtown Chicago , place . desire nice accommodation , mean , keep search ! ! 
 good hotel great location . 	 stay Palmer House 3 days/2 night November . travel 4 - year old see Thanksgiving Day Parade visit Aquarium Field Museum . we choose hotel base 's location ( right State street , close Field Museum / Art Institute / Aquarium Planetarium ) base fact indoor swimming pool . overall hotel nice , consider age / the way build , seem somewhat date definitely lack spectacular city / lake view . our room really weird smell , ask move . next room seem much clean plus much big , even though room room 2 queen bed & amp ; 2 bathroom . we access executive floor -- complimentary breakfast / snack drink daily . breakfast nothing spectacular -- pastry , cereal , fruit beverage -- quiet adequate . order room service 1st night hotel , good -- cold food , poor taste . eat hotel -- Corner Bakery adjacent hotel -- great soup bread ! go Little Italy area dinner -- Leona 's Taylor st . great ! hotel parking outrageous -- think $ 50 / night . 2 block hotel self - parking park $ 25 / night . cab ride Aquarium / Planetarium / Field Museum $ 7.swimme pool hotel small -- fine first day guest . last day 4 5 family pool -- way overcrowded ! overall great stay , major problem service feel hotel suit need well . next time probably try new hotel well view / amenity . 
 beautiful lobby / hotel ; poor service 	 hotel grand , lobby beautiful high ceiling fill painting reminiscent renaissance period . great location watch parade central . however , wife & amp ; pleasant stay . service poor . realise error package selection ( romantic package vs. breakfast package , price , room type ) . told & quot ; computer would let swap , sorry & quot ; ( one hour make selection ) . eventually force get manager , point resolve ( without touch computer - swap voucher ) . wall paper thin- hear beep safe next room , door close , content conversation etc . re cost : free breakfast voucher cover first $ 22 accord one staff member ( next , & quot ; could whatever like breakfast menu & quot ; ) . internet $ 15 per day throttle - speed , $ 20 per day full - speed . check email business centre $ 7.95 15 - minute use ( i.e . free email checking ) . Fitness centre extra $ 10 per day ... . dinner $ 70pp average buffet close finish . early check - out ( 11 am ) . generally - feel like stay large corporation host - service impersonal combative - 's Hilton headquarters give discretion help guest . recommend . 
 Service Poor 	 Beautiful Hotel - Poor ServiceYesterday , arrive 11 am ( early ) - front desk upsold we suite - beautiful suite . tell we would ready hour ... would put rush . ready 3 pm . ask take long ' rush ' , tell guarantee room 3 pm . spirit huh ? offer Thanksgiving Dinner today , reservation . advertising ... , ask front desk could get reservation . sorry , sell . imagine , make dinner available customer Thanksgiving ? turn hotel . Mgt reach 16 - 250 wish ... thru tomorrow ( 11/27 ) Regards , Ray 
 Apr 17 2009 	 great hotel fab spot super service 	 bit nervous staying read many negative review . could happy stay . hotel , amazing location , right millenium park , close metro stop , shopping restaurant , top class joint . lobby spectacular not get photo sense relax place . buzz lobby , flow people background music ( slightly soft jazz / chill ) give place fantastic atmosphere . sit lobby bar , watching go treat . be almost like place see . service excellent every turn ; check - in , bar restaurant , clean staff . everyone extremely polite friendly . smile go long way . concierge outstanding . aside give we great restaurant logistic advice , book almost restaurant evening . extremely thorough service . the bathroom little small ; big deal ! long anyone need spend bathroom hotel anyway ? pool leisure centre tiny , real criticism , probably would make well use area big . seem crowded result time walk by . in short , hotel fantastic . hesitate stay . call advance arrange flower wife celebrate birthday stay . everything go like clock - work . would definitely afraid stay hope near future . go , enjoy , not believe everything negative read TA . 
 Apr 16 2009 	 Nice hotel gouge guest 	 nice buidling , great lobby . room fine , reflect build different era ( good bad effect ) . however , reason poor rating fact hotel gouge guest ( , sorry , way put ) . travel often business leisure get use pile fee ( resort fee , internet fee , gym fee , etc ... ) . place take new level . arrive noon . normal check - in time 3 pm . typically , ask available room could check . say , prior 1 pm would $ 25 & quot ; early check - in & quot ; fee . ' ve never hear fee not make sense . room category pay available whenever check , ought let without require fee . use gym ( decent , equal full gym ) surprise hit $ 18 fee . high ' ve pay . free internet , fee charge high ' ve ever see . recommend hotel . Hilton ought know well gouge guest like . 
 Apr 15 2009 	 tiny room extra charge everything ! 	 spend two night Palmer House business , disappointed . one famous hotel Chicago , great stay . lobby gorgeous , restaurant nice , concerns:1 . coffee room - want coffee pot room , be $ 10 / day.2 . use fitness center $ 18 / day.3 . countertop space bathroom - inconvenient.4 . bathroom TINY - could use potty , soak foot , wash hand time.5 . clean - towel stain , personal & quot ; hair & quot ; bathtub - use . Yuck.6 . tiny , dim window - room dark.7 . thin wall . woman next door talk phone , could hear every word .... 8 . noisy heating / air conditioning - bang clanking , etc every time come off.9 . high speed internet - $ 20 / day ! company pay $ 179 / night conference rate , money , would irritated . 
 Apr 14 2009 	 classic hotel beautifully refurbish nice staff great location . 	 Palmer House recently renovate public room gleam . reflect luxury turn - of - the - century Chicago ( historic enough subject local architecture tour ) . least half guest room completely renovate ; stay one . bed comfortable . room large , well - light , well - appoint . two old small room combine one spacious double . ' m sure guest different experience , even recently , room vary quite bit size , layout , location , completely renovate . find ask want , talk reservation / front desk people , accomodating , first room not fit need , will try find one . aware , though , room either look inner courtyard onto busy street . hotel great view , room . staff friendly helpful ; ' ve never warmly greet smile many . love location ; around corner Symphony Hall Art Institute , near theater , Millenium Park , Marshall Fields ( sadly Macy 's ) rest State Street shopping . many option food , elegant quick , include takeout , available within block . stay convention rate not know good rate general . 
 Apr 14 2009 	 get away 	 hotel beautiful everything could need . however , not ask wake call expect get . 
 Apr 11 2009 	 beautiful hotel stunning lobby great location 	 book hotel Priceline apprehensive read review Trip Adviser terribly positive . however , impressed hotel moment step lobby - stunning . often public area let bedroom case . room tastefully decorate - mile away dreadful corporate theme . check ultra efficient quick . hotel recent refurbishment done sympathtically retain grandeur day . location could better sightseeing need highly reccommend nightcap sit one upper salon . great hotel enhance trip favourite US city . 
 Apr 6 2009 	 good location nice hotel 	 hotel good location , block Buckingham fountain Michigan Avenue . able walk many site visit , nice . public bus stop also block away , bus convenient visit museum campus ( be half hour walk ) . lobby Palmer House beautiful . originally give room near elevator , bit noisy , switch different room one night . think hotel room bite small 4 star hotel , nice overall . issue new room toilet squeal minute flush , elevator noise almost street noise . book Hotwire , satisfied value price . 
 Apr 5 2009 	 place stay visit Chicago ! 	 take sweetheart Chicago birthday live catch couple play . palmer House absolutely perfect every way -- classy , vintage , centrally locate playhouse , steakhouse , club , museum shopping . this way Chicago mean experienced . you get to cocktail bar lobby - make terrific drink - pour generous glass wine ( cosmos - ' 10 ' ) take timeless architecture stunning ceiling fabulous hotel . it birthday book room concierge level addt ' l $ 30 / night . get breakfast , drink / cookie day appetizer ( alcoholic beverage include ) - nice . frankly , cookie brownie pretty bad - prevent go banana ! good news ! palmer Hilton pay parking structure across street doorman -- save $ 51 / night selfpark . ( not know let doorman park car - manager graciously reimburse tell would self - park tell compe ) . first tell $ 33 / night park across street . confuse - end , work guest 's favor . I ' m big Kimpton fan -- Palmer House Hilton heart - future business . oh - sure dine Rosebud Prime Rib place near Jersey Boys theater . food service world . 1 1/2 block away . 
 Apr 5 2009 	 old world service modern flair . loved ! 	 book hotel $ 75 Hotwire mid - level expectation one night . totally blow away . arrive Sunday night . give car valet ( $ 51 / night ) . lobby social people watch scene swank music . check - in smooth easy . ask upgrade tell free upgrade 3rd party booking . upgrade suite available cost . pass since 1 night stay . ask nice , quiet room away noisy housekeeping ice machine . receive room 10 - 120 . room huge 2 bed . felt like 400 square foot . newly renovate last year . Bell hop tell room small totally lucke ! service start finish top notch . everyone smile face . always speak great respect make we feel welcome . order room service 10:45 pm . arrive 1/2 hour . food so - so . pancake Lockwood breakfast . good food good service . strong coffee . hotel right State Street shopping . FYI - Rooms floor 15 renovate last year . rest do 5 year ago . price , great bargain ! complaint bathroom small . 
 Apr 4 2009 	 Upscale Hotel Millenium Park Area 	 travel frequently enough stay wide gamut hotel compare pro con upscale vs budget . Chicago hit miss town come reasonably price hotel . doubt city offer great 4 5 star property - question cost . for whatever reason , Palmer House - own Hilton , seem hotel offer blend luxury value certain time year . give ' average ' term value price go , hotel 's room rate go right . locate Monroe Red Line ( & quot ; L & quot ; ) easily take & quot ; L & quot ; Midway O'Hare . sure shudder think stay hotel like Palmer House ride Mayor Daly 's public transit . personally ' ve do taxi , shuttle L cheap never incident use . Doormen Hotel open door promptly greet enter Palmer House . first thing may notice step building enter . knee problem dislike stair , go fun hotel . check counter quite stairs bit walk go find elevator get . also nighttime - close certain outside door entry back hotel - taxi ride drop - make sure right entrance street brisk walk around building . December , learn hard way pretty chill time reach main entrance . check - arrive bit early - 30 min prior check gentleman polite firm check early would early check fee . wait lobby , fine elegant lobby comfortably sit wait . elevator prompt well light - good decor clean interior . standard room bite small average hotel , well do . attractive wall paper frame art hung room - nice plump pillow comfortable bed customary flat screen tv . Remote work fine carpet room new well . bathroom bit cramp - although nice bright clean . business traveler - seem suffice - would think family even two people travel may potential issue . overall - Palmer House - great place stay business traveler - happen upon slow season , will treat great hotel fantastic rate . 
 Apr 2 2009 	 rat ! ! ! ! 	 wife leave hurry last night stay somewhere nice street . total 2 night see 3 rat ( two outside building one inside ) . absolutely disgusting ! know large metro area like Chicago 's problem see rat inside build inexcusable ! see rat third floor take morning walk . , later night leave dinner see two wait 10 - 15 minute cab . speak front desk informed rat problem awhile ( make feel well ! ) . avoid hotel like plague , might get rat bite ! 
 Mar 28 2009 	 Chicago treasure 's convention hotel 	 convention hotel . lot convention hold Chicago hotel set serve . staff professional efficient . hotel beautiful . even not stay come take look lobby , be lovely . room small people not book suite . real view speak hotel well serve people not plan room long . hotel restaurant Lockwood good lobby great people watch be enjoy afternoon tea drink . personal note stay anniversary wedding reception 18 year ago . always good memories hotel stay past anniversary . however might last stay . staff barely acknowledge anniversary restaurant mention less receive Chicago hotel . ( Chicago restaurant MK great place enjoy special meal love one hotel Peninsula wonderful making feel special ! ) wish could well report , however go convention will fine .. 
 Mar 17 2009 	 Trust do not go . 	 okay , hotel drop big time . go 5 year ago birthday weekend blow away beautiful ceiling shopping area available hotel . sure , view room remind Shawshank Redemption hotel still great . fast Forward Valentines Weekend 2009 , could not wait get back especially renovation tout hotel website . stay Executive Level ( save money ) . new bedding room extent renovation . question concierge room hotel information book list thing do not inform & quot ; yes , book inaccurate , hear alot & quot ; ? ? ? ? coffee pot room . none room coffee pot . bathroom small leave door open even less room close door get 2 inch . room 2 step bowl 2 step get back . amenity Motel 6 brand , stingy . get 1 small bottle name shampoo 1 everything else . 2 washclothe 2 towel . forget toothbrush , $ 5 . drink executive level ice inch life splash liguor provide amount kid college tution . pool bad City pool desert . look like someone cut small hole floor fill water . appearance high school pool neglect . hot tub float skin . beautiful gym brand new spa , spa service overprice . get masssage service less $ 200 . also discover last morning fresh towel dirty stain fold nicely . could go , will not . do not go . 
 Mar 16 2009 	 BEAUTIFUL hotel great location . 	 beautiful clean hotel tastefully furnish . locate wonderful area outstanding hotel staff . smcclure EF Foundation 
 Mar 6 2009 	 in - room Coffee ? come ! 	 hotel beautiful historic property , lot quirky aspect , good , . room fine . good location . nice meeting space - little date . 2 bathroom one person - fun . big complaint ? coffee pot room ! please , not in - room coffee anymore . 's decision maker . staff nice - move room accommodate . 
 Mar 3 2009 	 elevator wait ridiculous ... inconvenience 	 beautiful historic hotel -- since ' m historic building business , look forward stay . move room second night loud party adjacent suite , escort room completely tear -- duct work tear apart bathroom , lamp fixture literally fall wall , mirror tear wall , etc . end room 20th floor -- much nice , yesterday wait 10 minute elevator two separate occasion . two three elevator top floor work -- two elevator skip floor , stick wait ever . raise hotel staff , tell old hotel basically stuff . umm , . old building problem , fixable elevator problem anyone care enough fix . thumb way , stay away . go Drake Knickerbocker be look old world charm , sans hassle . 
 Feb 26 2009 	 Book Priceline ! ! 	 stay Feb valentine day , check late afternoon , everything smooth . hotel lobby ornate unique . stayed 18th floor , room small basic , not expect much historic hotel booking priceline . got $ 85 priceline , would highly recommend . valet parking $ 51 , ramp parking $ 36 . location nice & amp ; walk distance museum & amp ; miracle mile . hotel bar cool service bit slow . concierge helpful Fri nobody Sat Valentines day 7:30 . Sunday check tedious , wait 20 minute elevator ! probably floor . Valet parking take 10 + minute horrible . would stay price time ! 
 Feb 26 2009 	 many Hassles 	 great elegant building find despite charm many inconvenience . first , room small find typical New York style room hard find room bathroom accessory . check - in ascend flight stair long line unless Hilton Honors member . certain level arrogance among staff encounter ( check - in , bar , valet , luggage check ) , possibly due popularity hotel . common area always seem crowded . $ 18 fee gym spa prohibitively expensive . the room modern furniture bathroom keep clean . see room service item hallway entire weekend however . for familiar Chicago , right downtown close CTA line major Chicago attraction ( well shopping ) .We disappointed give pay cheap Hotwire rate give never stay future would stick property personalize service less hassle . 
 Feb 24 2009 	 get right floor get good room 	 colleague Chicago business . check early evening que . get great rate priceline.com hotel $ 70 night , room 19th floor . lift bit faf , lot people get wrong lift wrong floor . room pretty big corner room good view . date pay anymore would please . my colleague room 15th floor . wow nice , recently revamp would say bathroom 100 time nice mine . room masculine , look like one hotel photo 's , much small though view . location superb , follow morning shopping fly back home . easy walk distance everywhere hotel happy hold bag free check . 
 Feb 23 2009 	 Executive Levels well 	 stay family 3 night . pay ask Executive Level different level service . initially book junior suite tell Executive Level room fully book . like idea breakfast pm snack , upgrade room , use Executive Level bar / lounge , ask check - in Exec Level room available . lucky get one - weekend busy conference . get king - bed room suit small family fine . an exclusive elevator whisk guest directly floor 22 23 lobby street level - great bonus not like stop every floor big hotel . the breakfast perfect start busy day Chicago sightseeing . late afternoon snack help recharge battery head evening . room well furnish clean . bathroom small luxuriously appoint . plenty seat work reading . bed ultra comfy high - end sheet . ask fridge ( prepare pay $ 30 ) . staff courteous cleaning staff sweet . highly recommend hotel business ( expect pay extra internet , coffee machine , extras ) . need room service plenty cafe , restaurant , store go to . our complaint pool , small often crowd . 5 year old try go swim pool area take gang 25 rambunctious teenager proceed back flips cannonball deep end . large hotel expect thing happen - little disappointing can not escape fact . we not issue noise Exec level imagine rowdy hotel low level . hear Elevated Trains hour get face wabash possible . 
 Feb 22 2009 	 ok 	 husband treat night Chicago Palmer House Valentine ' Day . spend day shopping , ready put foot relax bit dinner . arrive check - in approximately 3:40 pm , line check - in nothing like ever see - guess would resemble line would expect see airport line expect see hotel . needless say , foot get much anticipated relief another half hour . would glass wine make wait enjoyable ' seem get outrageous price . arrive room , noticed room resemble stylish modern king size room show hotel ' website , 80 ' motif peel wallpaper . ' see anything update bathroom long time hairdryer . yet another disappointment ! guess topper middle night loud guest floor . know fault hotel find fault large gap door floor – nice large gap room end long hallway noise , talk , etc seem filter directly room time like group room we . bed comfortable unfortunately get sound sleep . leave hotel morning , pass bag chip , candy , pop liquor loud neighbor strew , notice door room seem one floor large gap – unlucky we ! 
 Feb 22 2009 	 Historical Gem 	 great first introduction Town Chicago . probably spoil . 
 Feb 18 2009 	 Nice feel nickel dim 	 stay Palmer House Hilton three night Chicago recently . town conference also leisure plan . location can not beat want downtown . 's short cab ride Union Station , 's red line stop right outside hotel . Art Institute five minute walk , basic restaurant nearby , . upon arrival , inform would pay $ 25 check early . would spend night train want freshen go conference , pretty much left choice . also inform internet package available $ 15 $ 20 day . ' m sorry , hotel caliber ought free internet access , especially consider Hilton nearby offer . also shock find want coffeemaker room , would pay extra ! staff extremely friendly , lobby public area hotel quite beautiful . restaurant shop inside hotel pricey , think 's expect . plenty elevator , busy time be incredibly slow . starbuck basement lifesaver , problem store luggage day check since not leave night . my room thirteenth floor . relatively small nice . mattress comfortable bedding look new . room not spotless , clean enough suit . bathroom extremely small ; great tub shower , nearly impossible get without fall toilet . overall , room nice starting show wear . iron especially old leak dirty water one shirt . at night , hotel well - light well - staff , make feel safe . late three night , one night staff member ask see key card come . would ' ve like have do three night , elevator require key card . wall thin , noise night . this second time stay Palmer House Hilton . get great conference rate , ' m sure would worth full - price stay . beware even get good deal , will get pay way be . 
 Feb 15 2009 	 Palmer House Meet Expectations 	 look forward stay Palmer House . get good pre - pay rate king room website . somewhat disappointed . room pint size . furnishing , include tv need upgrade . public area well . location great , overall mixed bag . not expect much , get good rate , Palmer House ok choice , expective five star experience , look elsewhere . 
 Feb 12 2009 	 Suprised not charge Extra Electricity Water use Room 	 everything cost extra . choose 4 - star hotel loop location , amenity list booking site , comfort provide 4 - star hotel . however , every amenity come extra cost . & quot ; Fitness Center & quot ; actually spa , use Fitness Center additional fee . pool accessible via spa , guess , additional fee . internet access ? $ 20 day & quot ; high speed & quot ; access . staff excellent kind , Hotel seem concerned empty pocket every nickle dime find ensure comfortable stay . 
 Feb 7 2009 	 Beware Palmer House Valet Parking 	 Hilton Honors Gold vip member , never problem Hilton brand hotel . recent stay Palmer House Hilton , vehicle damage valet . various contact InterPark ( valet subcontractor ) , refuse take responsibility . also contact Hilton ( brand ) Palmer House ( directly General Manager Dean Lane via email US Mail ) . neither take responsibility ( GM ' even contact back ) . feel unacceptable customer Palmer House ( Hilton hotel ) treat manner . never valet vehicle consider never return Hilton brand hotel future . 
 Feb 5 2009 	 Disappointment Palmer House 	 arrive claustrophobic room find & quot ; king size & quot ; bed request . king size bed usually 6 foot 3 inch 6 half foot wide , however , 5 foot 9 inch tall could lay bed width - wise head one edge shin fall side . ask front desk right room , assure we definition & quot ; king size . & quot ; mini fridge room , try go online , greet webpage Hilton inform we internet available price $ 15 & quot ; basic & quot ; $ 20 & quot ; high speed & quot ; ... 24 hour ! hand towel fixture bathroom hang wall hole blatantly expose , stay way entire five day stay . fan bathroom , unpleasant obvious reason , & quot ; window view & quot ; ninth floor somehow eight foot away another tall building , make nice gloomy room even bright clear outside . room service came include 15 % gratuity ( even come hair ice cream ) well $ 4 service charge , make $ 9 dessert around $ 16 . employee polite , not make lack amenity . , room cost close $ 200 night total ripoff . stay significantly cheap place provide complimentary internet not lie detail like bed size ? 
 Jan 22 2009 	 one must 	 Palmer House historic hotel magnificently maintain . centrally locate major shopping area ( not let lack Michigan Ave . address fool ! ) . close theater great restaurant . frequently stay executive floor cost bit access soda , bottled water , fruit , yogurt , cookie snack day long . also breakfast fruit , bagel , cereal , danish etc . morning fresh juice great coffee . usually ask room two bathroom . bathroom huge definately nice extra one . room year two double pull sofa comfortable . purposely ask inside room give much view keep big city noise . service great friendly . 
 Jan 19 2009 	 Disappointed Palmer 	 come Chicago often usually stay Chicago Hilton Cubs convention book solid opted Palmer House primarily due historic nature hotel . disappoint stay caliber Chicago Hilton opinion . bathroom really small receive well towel Hampton Inn . not provide enough towel call customer service hotline three time one answer . finally call housekeeping request 2 extra set towel never arrive . go front desk request towel return dinner room . there coffee pot room advertise website call front desk say removed month ago starbuck street level . staff executive lounge friendly probably will not stay . restaurant vegetarian option shame hotel restaurant Chicago . 
 Jan 16 2009 	 New Year 's Getaway 	 boyfriend decide get away New Year 's Eve stay home child year young . 18 plan , decide something different . book Palmer House beautiful lobby photo expedia 's website hope rest nice . we disappoint ! lobby take breath away mirror wall fresco ceiling . room comfortable , nice bed - bad thing bathroom small - hardly room set vanity bring along , keep suitcase need they . the bar wonderful - make delicious Hot Buttered Rums , partook come Navy Pier New Year 's Eve watch firework 0 degree weather . : ) although - quite expensive ! ! ! drink bill $ 53 . sit beautiful place make worth total . the staff seem friendly enough , allow meand whole place . enjoy photo celebrity past present ( mostly past ) come Palmer House perform year . find lovely shot Eartha Kitt - Dorothy Dandridge - Sonny & amp ; Cher like . 's actually remember find room huge place get lie land . : ) one thing REALLY love fact El run right along street half block hotel , hear night come , adore . also , hotel one block Michigan ! would definitely recommend couple look nice , romantic getaway ! ! ! lovely , like step back time . 
 Jan 13 2009 	 Lived Expectations 	 grow suburb always hear Palmer House want stay year . finally last Christmas Holiday occasion . incredible time Hotel . would like mention Doug Front Desk Claudia Front Desk manager make stay wonderful . lobby absoulutely gorgeous everybody else mention , much say that . we upgrade suite nice really make trip , cold not much outdoor sightseeing . able celebrate son 's Birthday suite whole family watch Bear 's game , would would go playoff . ( not get start ) suite remodel spacious , thing notice room completely handicap accessible . think great . thought next time stay would request room side hotel nearest & quot ; El & quot ; track . take little getting use to . the bed incredibly soft comfortable . ice machine floor great , not need order room service get bucket ice . 's Corner Bakery CVS pharmacy within 50 foot hotel forget anything want grab munchie room . I hope help would recommend hotel anyone . be truly historic Chicago . also discover great restuarant couple block North Michigan Avenue call & quot ; Gage & quot ; , eat twice 3 day stay city . 
 Jan 12 2009 	 Stolen item Palmer House 	 husband stay property business meeting . 3 day stay , leather bag full business item steal conference room . tell security facility director problem would look , resolution provide . husband escalate quest bag General Manager . many phone call check back , bag find . end answer give . co - worker boot steal hotel room weekend , thief catch CAMERA ! hotel pay boot , not know thief fire . experience one two incident steal personal item , would strongly caution anyone stay property . 
 Jan 11 2009 	 lovely stay 	 little worried book Palmer House husband 's birthday trip Chicago sentimental appeal we would stay year ago . wonderful time ! request receive renovated room . room good size although bathroom miniscule ( many note ) , bright , well - decorate , spotlessly clean make - up mirror hairdryer . complaint . bed comfortable . hallway nicely heat , appreciate due freeze weather . lobby glorious enjoy drink . notice many people order food hotel restaurant waiter would bring lobby amazing dining ambiance . great idea . note : get lobby , not get skyline river view room , view building across street . staff front desk bellhop station professional give lesson doorman , interested conversation greet guest come go . 
 Jan 10 2009 	 go Palmer House ? 	 recently return Palmer House stay last weekend . stay many time time experience thing wonder . 1 . arrive around noon Chicago time tell room ready want check 3 pm would need pay additional $ 25 . never tell . new way make money ? wonder check early would refund we money ? 2 . long coffee pot room . big disappointment we like make cup coffee wake . option order room service , get get dress go downstairs Starbucks front desk coffee pot rent . not even bother ask much rate include coffee . it pretty amazing stay Red Roof inn similar coffee pot coffee room high quality hotel like Palmer House can not provide little extra amenity . we great time Chicago , room nice everything Palmer House nice well . can not understand implement new policy ? 
 Jan 9 2009 	 Beautiful Historic Hotel 	 book hotel priceline $ 75 per night . not extremely high expectation , read history hotel recent renovation occur excited . lobby beautiful everyone say . check quickly smallish sized room renovate . view another side hotel , , room really elegant . everything hotel fantastic expectation . comment would charge everything . $ 18 / day gym , $ 20/ day wifi , etc . , terrific stay great price . 
 Jan 5 2009 	 enjoy Palmer House 	 five day stay Palmer House mid - November , 2008 . bit wary reading review ' small ' room hotel , however , go hope well . hotel : stay Hiltons Honors floor . room two queen sized bed room . quite large , one bathroom , two closet two large window . room update furniture bed ; bathroom modern , clean quite big enough one person get ready , great lighting bathroom . bed comfortable difficult get morning . lobby area probably one ornate beautiful hotel lobby ' ve . area : much around hotel . around hotel street street great shopping restaurant . two block be Macy 's , H & amp ; , Nordstrom Rack , name . block east ' ve get beautiful Park . ' Bean ' Sculpture must - see , fun . art Musuem locate near park , well . be great Pub / Restuarant right next door hotel . dine twice like much . great restaurant within walk distance side hotel . CVS across street soda 's snack , will not pay 4 dollar Coke hotel . hire cab ( less 7 dollar ) , go Michigan Avenue shopping . could walk however , close 20 degree outside freezing . , would completely recommend hotel . would request room two bed assure large size . ( friend also stay hotel nice , large room ..... two bed ) . plan go back . 
 Jan 3 2009 	 Beautiful Hotel great location 	 stay Palmer 3 night Dec.30 - jan.2 , book air / hotel package southwest originally book 2 double room . arrive early hotel able check 11:00 , wait lobby front desk staff friendly , choose upgrade full suite additional $ waive $ 25 early check fee . room ( 15.128 ) ready huge ... full dining area ( seat 8 ) sit area , bar area w / fridge great sized bedroom king bed . room extremly clean beautifully decorate ( renovate ) least 6 window room overlook Monroe St . overall great hotel room ! ! two thing need mention great bar set equip thing would expect ( i.e wine opener , glass , coffee maker bring ) also think microwave . thing mention many review thin wall , could hear cough talk difficulty , people travel deal dog bark next door neighbor 's night / morning sex session ! ! aside thing , love hotel around corner orange / red line free trolley right across street . great spot shopping State St. nice day walk Michigan would beautiful ( bit cold Dec. ) also close Millenium park ( walk distance ) . give chance would definetly choose Palmer House 
 Jan 2 2009 	 like Palmer House Hilton 	 pay $ 300 per night like people might disappoint . get nice deal thru Travelocity New Year 's stay ( average less $ 100 per night 3 night ) find Palmer House great place . location wonderful , convenient much Chicago offer , bed comfy ! ! one good bed ever sleep . comforter pillow , sweet ! ! ! 4 + pillow bed , skimp . like lot pillow . it would nice free wi - fi supposedly Corner Bakery nearby free wi - fi . unfortunately not know til late . miss internet access not willing pay $ 15 per day . staff Palmer House consistently friendly eager please . encounter anyone surly unhelpful . fact everyone cheerful helpful , always make nice hotel stay . I hear room small average room quite ok . not huge certainly not cramp either . bathroom marble tile sufficient . huge ok clean . overall like hotel lobby beautiful . restaurant supposedly great chef would ' ve like try plan fancy dinner skip . would recommend Palmer House anyone . 
 Jan 2 2009 	 2 week big city .. great place 	 business 2 week . need place close office choose hiltonhonour point anything else arrival impressed . lovely ancient building fab feature . huge place get lose . close everywhere walk shop around area ; need taxi 's . find restaurant / bar little intimidating . welcome follow search find elephant & amp ; castle pub around corner perfect place eat & amp ; drink . welcome within 10 min happy chat away local bar . 
 Dec 26 2008 	 great location loop 	 travel frequently Chicago always Priceline Hotwire hotel stay . primary goal room quality well proximity shopping , dining , cultural attraction . service amenitie fairly low priority list Chicago . that say , Palmer House give pretty good service even though pay 1/3 internet rate stay . even well , willing upgrade Executive ( ie Club ) floor $ 30 . stay end less $ 100 / night stay -- total bargain . I end Executive King Size bedroom . room average size , large expect give vintage nature building . bathroom small , one vanity . building recently renovate , abd show . room clean tastefully decorate . Service expect , good great . room clean time . ask turn one night ( give specific time ) , turn never happen . parking expensive -- $ 34 / night self park across street . par course downtown Chicago . pool complimentary . spa not . location great . 1 - 2 block Macy 's , Art Institute , Millenium Park , theater . probably 6 block begin Michigan Ave shopping . 
