great 	 Mandalay Bay beautiful property extremely well - maintain . clean , & quot ; standard & quot ; room large well appoint find employee friendly service excellent . for we one drawback like european - style soft pillow top mattress bed , will happy bed . prefer firm old - style hotel mattress back support . none bed board provide thin help . let provide thought several subject : eat Fleur de Lys , Aureole , Rick Moonen 's RM Seafood Border Grill , along one brunch buffet one lunch buffet . first 3 restaurant outstanding well know chef behind . case Rick Moonen , live Vegas on - site often . think Fleur de Lys absolutely outstanding would rate Rick Moonen 's # 2 first 3 high - end gourmet restaurant . expensive worth . Border Grill excellent mexican restaurant actually get healthy mexican item . try turkey Tostada , instance , delicious healthy not eat shell . portion big gound thing get excellent . we think buffet great , especially consider price much high say Mirage Treasure Island . find many item buffet prepared manner deteriorate fairly quickly sit buffet . item , like flank steak instance , top quality . would try somewhere else . if want save one meal day good alternative food court locate walkway Mandalay Bay Luxor Excalibar Casinos . several franchise operation include Quiznos Subs normal franchise price . go back Casino upstairs Mandalay Place will find walkway . many comment location Mandalay Bay find negative . seem much quieter weekend ( althought obviously busy ) & quot ; zoo & quot ; like would consider Mirage , instance . also free tram Mandalay Bay Luxor , Excalibar MGM run back forth not wait long one . get MGM near center strip less mile walk Mirage would consider close end main strip hotel . significant negative we Vegas fact way behind curve term smoke regulation . still permit smoking casino sportsbook . week 's busy bad weekend casino particularly busy smell smoke everywhere go . can not escape can not sit game casino sportsbook without probability smoker sit near make bad . & quot ; smoking & quot ; area casino big drawback we ... fact , drawback may return Vegas finally leap 20th century ban smoke casino . 
 second home 	 everything great alot trouble Business Center hotell 
 Nice Hotel shame unfriendly unhelpful staff . 	 room nice bed comfortable . room service staff bellboy friendly professional . as come Las Vegas get marry , least five message send hotel we , recieve none , Reception tell we , job pass message ' . also treat good friend indifference try order pay bottle Champayne go room . on day wedding , go Spa makeup do , tell , ' we do not bridal make - up hotel ' . faced make - up ' most important day life ' , go Hair Salon get hair do anyway . offer Birdal Make - up service . surely spa staff know Salon tell ? salon staff friendly , helpful professional . on check - out ask use day room , tell expect pay another $ 30 use Spa day , receptionist tell we ' no hotel stay day room ' . first hotel ever stay offer use day room . 
 enjoy first time Mandalay Bay 	 stay Mandalay Bay 3 night . normally stay less expensive casino buy 2 night get 1 free special make within budget . reserve least expensive room low floor receive room 30th floor strip view ! eat Runjungle Rodizio eat brazilian barbecue . really like would eat . also eat House Blues breakfast . go back next day get 2 1 . room nice ipod alarm clock big tv 's . bathroom big tv watch tub double sink . wide variety slot $ 10 min crap table 6 table go time . would stay ! 
 's 5/5 	 stay Mandalay Bay four night mid - November , celebrate birthday . overall , like hotel would probably stay . check fast easy ; Monday , weekend crowd . check - out also easy , long line Friday , UFC championship event take place follow day . express check - out available roon tv , must use credit card . use credit card check - in , actually pay cash via debit card check - out , use desk . service friendly informative . bell service also fast , friendly helpful . bellman call housekeep we take care of:1 . pillows2 . Mildew shower stall ( take care regular maintenance ) 3 . door toilet stall rehinge . these item accomplish quickly . the room large , bathroom . overall , clean keep way . read light bed not work engineer could not fix . instruction price list mini - bar ( although ask one ) , careful . 's expensive , mini - bar always . : be get sensor , pick something take something fridge , charge room within 30 second . food hotel terrific ! eat Lupo , StripSteak , Raffles , China Grill & amp ; room service , excellent . mix : premier restaurant locate top thehotel extremely pricey . bad experience . drink check view . soon see host stand walk restaurant bar , least six man dark suit nothing food prep service . eye we suspiciously . seem bouncer . music bar blasting ( could heard dining room ) . order two drink , go onto terrace check much - ballyhooed view . come back bar , half drink go . stem glass sticky . next glass $ 3 cash - , charge drink room . obviously , someone drunk glass . bartender skeptical , feel sticky glass see money , make fresh drink . ' m glad press point ; cabbie take we airport tell we 's serious problem & quot ; date rape & quot ; drug drink , make sure keep hand time . the casino clean , plenty machine & amp ; table , good drink service . ground lush lovely . beach amazing . we see Lion King wonderful . ticket agent helpful ; knee problem suggest ADA seat , perfect . overall , good experience , recommend hotel would stay . 's end strip though . be look thick thing , 's . 
 Great Hotel 	 stay family 8 day attend conference . absolutely love ! room amenity great , fabulous view bed comfortable hate leave . everyone friendly front desk staff maid cleaner . see people clean hour day night , even dust cornice pillar . food expensive find case everywhere Las Vegas . love free internet kiosk confirm flight print boarding pass . would return hotel . quiet - hear noise adjoining room not bad . 
 beware hotel commit fraud 	 stay Mandalay Bay ( stay 20 hotel 3 month every year ) August go check hotel apply total mini bar account ( hundred dollar ) . use mini bar call front desk take 40 min answer . apologized say could check tv system mini bar bill would removed ( straight lie ) action require part . go Canada cruise Alaska return check Mastercard surprise total bill include mini bar , immediately contact Mandalay Bay apologize say credit already process would account 14 day ( straight lie ) . rechecke back Australia mini bar bill still credit card contact bank submit contest . bank contact Mandalay bay simply send hotel bill never sign agree say charge ( dishonest say least ) . start fraud investigation Mastercard waste time . say stay many hotel every year never issue Mandalay Bay either incompetent straight Fraudsters . would never allow anyone know stay dishonest establishment . 
 ABSOLUTLEY FABULOUS HOTEL . TOP CLASS . 	 hotel epitome class . room see believe , service outstanding food unreal . stay 3 day trip impress cancel trip phoenix go back 4 day later . be return july 2010 . can not wait . 
 Jul 28 2009 	 one good hotel Vegas 	 pay 300 $ include flight LAX well 2 night Mandalay Bay . package also include 50 $ voucher drink foot pool bar . hotel awesome , staff friendly room spacious clean . bed room probably comfortable bed ' ve ever lain . hotel unfortunately locate center Strip begin . 
 Jul 28 2009 	 great View - Slow Services 	 first , good : room give give we one spectacular view ' ve ever . perfect line Strip , wake morning great sunrise distant mountain . room spacious , modern clean . terrific . the bad : not know hotel cut back staff recession , long line practically everything . check - in take 20 minute . get car valet check - out take 25 minute . coffee downstairs snack shop also take 15 minute despite short line . skip shark exhibit - also due long line . wave pool good , kid not like rule ( nobody 48 & quot ; allow , allow ' loiter ' wave break area ) .Bottom line - would come could get room . would little patient . 
 Jul 27 2009 	 hot beach great resort 	 wife first trip Vegas February . be early thritie although stay different still nice resort definitley think Mandalay next trip . luckily soon later go early July two couple similar age . we leave kid home . mid - week make flight hotel package cheap . ( western Cnada live close enoguh cross border fly within US ) mb little strip end amazing beach pool never really feel need leave mb . pretty much al lthe review ' ve see bit truth would stil lgo back . yes lifegaurd stricke time much back pool . cement hot little shade pool good . never really trouble drink around pool neither . buy drink pool expensive $ 32 / bucket 5 beer people clearly bring alcohol day . search bag really look glass . would not try bring case anything . suggestion . sneak ever drink . buy one / two keep happy re - use ie bucket . ( be two beer / wine stores accross street ) . be cheap hotel strip see . check ' the Mix ' top ' the hotel ' , great lounge cover dress code certain time great view strip dinner pretty good ; fine dining expert . 's Mcdonalds subway beer store lot cheap place Luxor / Excaliber .... cheap option want . money not bother though mb everything . not use phone room long distance use ATM . really not much negative . love room , service good . value acceptable good got . option great . Casino seem clean . lightlife not good definitley okay want . elevator busy morning outside wait minimal none . be also close airport $ 13 cab ride back airport . bottom line would go back , issue would definitley recommend anyone . especially want nice pool beach . 
 Jul 27 2009 	 Disappointed not begin describe feeling ... 	 really want love Mandalay Bay , mainly know stay least 2 time year . unfortunately , experience disaster ! arrive Mandalay Bay 8PM Sunday night . get check , find & quot ; choose line & quot ; stand . central queue registration clerk ! ! HUH ? ? ? every hotel strip queue check in / out . thus get wrong line , another couple keep hop place place try find fast clerk . finally get check hour , give room . go floor walk long hall look like not vacuum day , not maintain year . wall show serious sign distress carpet filthy . not realize precursor room . alas , . room dirty , sofa stain , carpet plain gross . view probably lovely , bed back window . another small window room dirty could barely see . call front desk ask another room , said & quot ; sorry , be sell & quot ; . , will send someone look thing , be sorry , let us move tomorrow ... & quot ; order room service get good cup onion soup , cold pasta . tired complain retired bed . bed awful rest room . sit edge immediiately fall . climb lumps middle could stay bed . lumpy curl aournd . also note take 3 day see washcloth . originally thought not provide , use hand towel shower ... put room 5 might . use facility since refuse spend $ 30 / day gym , train hour pool open . restaurant eat good , expensive . however , 3 instructor eat stripsteak one night come food poisoning . warning ! be go Mandalay Bay conference prepare walk ! 's long walk hotel conference center . place HUGE ! ! service conference center lousy hotel . another meeting take place near class . people meeting come hallway take food drink . complain , Mandalay Bay say & quot ; could hire security watch hall & quot ; believe ! ! ? ? ? checkout receive invitation complete survey . fill , blast cleanliness service . survey ask want contact , say yes , person contact actually care help . guess ... not contact ! thank read long review ... long short management staff Mandalay Bay care ! ! ' m try get room change conference attend October . really not want stay Mandalay Bay . 
 Jul 26 2009 	 love place 	 could spend 2 week happily without leave . compare Signature / MGM primarily spend two night also part trip . much preferred Mandalay Bay . stay 750GR room bargain mid week rate . wave pool lazy river must make good pool complex Vegas . compare MGM pool complex , 's relax swimming stand around drinking . drink allow either wave pool lazy river . hotel casino floor , shop restaurant area modern pleasant . 's nice place not show 's age like many casino . spend afternoon spa also be well worth least one visit , get break partner also spa segregate male / female ; - ) 
 Jul 25 2009 	 nice not stay pool area ! ! ! pool rate ! ! 	 wife choose Mandalay Bay find great package deal , always want stay pool experience . enjoy stay , impressed pool area hope . wife get early problem get two lounge chair together . pool area get busy 11 a.m. , lots kid lazy river wave pool . would suggest get chair near one outer pool , away lazy river and/or wave pool . Less kid ! disappoint wave pool . one wave would come every 3 - 4 minute . wave wave like experienced pool . wave big , either . cool break near beach allow easy body surfing , still crowd enough wave enjoy long time . entire place crowd , great people watch . adult area call Moorea Beach , guy pay girl get . many topless , option lady . bring snack / water / drink , plastic , pool area . Sign say outside food drink , think mean food drink property . can not bring booze , glass bottle . sell water pool complex price shop casino area . the tram mb teh Excalibur nice , walk mb , thru Luxor , Excalibur nice way see resort shop . Vegas 4 nite , walk back forth 4 time , take tram back forth 4 time . nice shop along way . far south strip practical . now get issue . MB bit far action center strip . next trip , stay somewhere close center , like Caesars , Flamingo Paris . enjoy casino mb . nice dealer part , attractive waitress . high ceiling , lot open floor space make comfortable atmosphere gambling . dealer helpful need & quot ; guidance & quot ; . overall great week Vegas stay Mandalay Bay , resort . would time stuff stay near center . will not stay mb , unless get great deal . money talk ! ! 
 Jul 24 2009 	 great hotel not buy inner - tube beach ! 	 overall , really enjoy stay Mandalay Bay Hotel . one tip anyone child , look forward float around Lazy River . hotel use rent inner - tube $ 9 day , pretty pricey . sell tube , $ 18 - 25 depend size . much , especially every person family want . allow take tube , would suggest stop drug store trip pick cheap tube . will fill , even not hotel 's . wish know go ! 
 Jul 24 2009 	 mandalay ok ..... 	 4th trip Vegas think would give Mandalay Bay 's famous pool try . 's experienced:1 ) room 22nd floor amazing view strip airport . furnishing show sign wear , overall nice spacious room . bathroom well - appoint shower decent . bed soft lumpy definitely need replacing.2 ) advice free everything else extra : $ 15 / day wi - fi internet ; $ 23 purchase inner - tube lazy river ; $ 30 day use fitness centre ... get picture ! 3 ) family use hotel possibly due pool . not pool area 9:30 a.m. become difficult find two lounger together . planning relax float & quot ; Lazy River & quot ; 9:00 a.m. become & quot ; Crazy River & quot ; full mom , dad tot . wave pool live 's name also crowd 10:00 a.m. 4 ) eat House Blues . good meal costly . check menus on - site restaurant scare away price dress code . opt Cheesecake Factory Forum Shops , PF Changs Planet Hollywood Johnny Rockets Fashion Mall . lunch / dinner two ( 2 entree , 2 soft drinks= $ 40- $ 50 ) 5 ) tram great 's free get close action . , be still quite distance walk centre strip . foot thank buy Duece travel pass . double - decker bus cheap way travel strip . buy pass driver ( $ 3 one way ; $ 7 day ; $ 15 3 day ) . stop front main hotel / shopping area . ( cost one - way cab ride Forum Shops Mandalay bay $ 11 ! ) 6 ) plan spend time room relax watch tube , not expect great channel selection . quite obviously hotel want ! movie channel extra fee hd plasma / LCD tv give access hd channel . bottom line : want adult experience , stay Wynn . want family experience , stay Mandalay Bay , bring lot cash , will need extra ! 
 Jul 24 2009 	 Annoying Mini Bar 	 love hotel - clean , spacious , staff friendly & amp ; helpful . room lovely , except annoying sensor - control mini bar locate TOP dresser ( automatically charge something remove ) . afraid have accidentally knock something mini bar not put anything top dresser ( maybe 's strategy ? ) . room ok , friend room mini bar position front tv , directly field vision watch . even though never incur charge , feel like set - up . cheap touch otherwise well - appoint room pleasant stay . say , complaint - would still recommend Mandalay Bay would gladly stay . 
 Jul 23 2009 	 need alter elevator 	 stay Mandalay bay 2 couple birthday weekend . room nice . view pool nice . enjoy wave pool lazy river , would like well parent would control child . go adult location gamble adult get trample unruly kid . upon check would advise request floor 17 - 34 floor . elevator lead floor constantly busy . wait mutiple times line elevator . seem do not 8 elevator work get floor . do not matter time day either . early late pm always 30 people wait get elevator . do not matter come room go . couple stay 14th floor never issue elevator . hotel nice , would probably stay elsewhere next time . 
 Jul 20 2009 	 Hotel ... expensivebut almost worth 	 stay wife sometime ih June .. room get separate tiny living room desk door separate bedroom.there half bath first room good EXHAUST .. poor designoverall room size adequate , not want get comfortable .... casino first foremost ! pool probably good strip 's noisy busy want peace quiet be luck.location wise 's far end strip away actionelevator slow maybe catch bad time . overall room clean comfortable well appoint , elegant degree , little , could Four Seasons complex night day far ' m concern 
 Jul 19 2009 	 nice teen 	 get discount code VegasMessageBoard.com stay 3 night $ 129 night mostly pool . teen much enjoy beach . temp close 115 degree extra credit give walkway / tram Luxor Excaliber eventually lead bridge New York New York finally another bridge MGM shop near Coke bottle . hardly step heat ! hotel beautiful . check fast plenty bell hop , parking valet reservation clerk work arrive around 4 pm . room plenty big four us bathroom also spacious . complaint would line elevator room . drive we crazy get line elevator ! 
 Jul 18 2009 	 Maid walk room wake 10 month old . 	 stay Mandalay Bay Hotel serval time year . however , July 16 , 2009 terrible experience . husband , 10 month old son , check around 12:30pm . try track bag deliver wrong room room . go lunch . husband decide play poker poker room take son room around 2 pm . 45 minute try get sleep . fall asleep bed . hear slight knock door hear door open . look maid yelled & quot ; room check , everything ok ? & quot ; tell yes right baby wake scream . close door . call front desk ask . say sorry , maid make sure room clean . manager ask , think ? . speak three different manager day . different excuse maid walk . basically nothing do quick apology . also tell put disturb sign not want maid come . impressed manager treat , never stay Mandalay Bay , Hotel , Four Seasons . check since nothing do . service terrible . 
 Jul 16 2009 	 Great Vegas Excape 	 outside Mandalay bay brilliant gold structure shine Nevada sun inside spacious , tropical smell lovely speciman resort one not leave enter . feature floral paradise theme many room , hotel one favorite place stay . go get room House Blues floor recommend room cool much subdued type chamber . room large bathroom big tub separate shower good multiple bathing time . room come complete regular Las Vegas Strip amenity ( mini bar ) .The casino pretty many place get drink be take break black jack hand . hotel plenty place choose come eat drinking ; favorite include Red Square cocktail , House Blues comfort food Fleur De Lyse fine dining . the pool area get quite crowded finding space challenge nice place spend afternoon . pool wave seem midst asian ruin . thehotel attach resort suppose different entity unto 's self . 
 Jul 15 2009 	 great stay - can not wait go back ! 	 stay Bay July 5th-8th . 12 & amp ; 10 year old really enjoy ! hotel beautiful immaculate . say First Class way ! rent cabana Monday help get us mid - day dessert sun . food service well cabana runner stand line Grill . Lazy River great ! kid enjoy float around hour - without inner tube ! wave Pool fun - figure ride wave . time wave due safety reason . get pool early want chair near shade . otherwise prepare bake ! stay 550 sq . ft . room plenty big family 4 . room bag , raft , etc . without trip . bed comfortable . take advantage tram Excalibur . take Deuce want go strip far . only downer could not get late checkout - noon . can not wait go back ! 
 Jul 14 2009 	 WOW - love Hotel Vegas 	 yes - WOW , stay Hotel Mandalay Bay could not ask anything well ! room suite big bath ' ve ever , actually manage float bath deep ! bed huge really comfortable , trip ' ve look forward get home bed ! Mandalay Resort great place base noisy could strip , plus minute airport . the pool area spotless , plenty available lounger , 4 party always find bed together . feel over - run kid certainly lazy river busy be not lazy river . the casino great obviously well be win , staff chatty wait minute waitress come round drink order . the food resort pricey good . love America New York , New York , Mac Cheese amazing ! portion also huge order 2 main course 2 starter 4 we . we see Love Beatles Cirque du Soliel Mirage , good show bit far fetched try put acrobat story behind early Beatles song . music fab though Strawberry Daquairies foyer help evening along : ) first time Vegas want cram much possible week 's trip must say give good bash ! can not wait go back Vegas will definately back Hotel . 
 Jul 13 2009 	 Read review ! 	 go Mandalay Bay July 6th-11th . it extremley well keep , beautifully decorate , clean tropically feel hotel . everyone polite . room GREAT ! ! ! 8th floor . room 8229 . huge , king size bed .... amazing view strip ! ! ! ! wow ! ~The pool ton fun . nothing hotel rip , wear old . would definatley stay ! even though end strip , never issue . extremley close everything ! great place ! ! ! ! ! 
 Jul 13 2009 	 good pool Strip- comparison 	 wife spend 4 night / 5 day fantastic hotel thank expense pay trip workplace- wonderful experience . course fight weekend- Paquiao vs. Hatton surprise Mandalay Hotel official resort hotel Manny Paquiao quite contagious buzz air week . since first time FD agent ask would like view strip beach , choose beach .. will would not choose beach view- little know mean pool area Airport landing strip complete hourly motel McDonalds view- , present choice- maybe pick strip . room clean well keep , closet sink nice wife could compare organizational closet management skill weekend . individual sink however finally point finger blame regard puddle around sink back home- least closet contest . aside ample living space , closet main bathroom space , toilet however stick appear laundry closet- quite crammed small ... guess could say kinda ( -- -- - ) . one thing surprise lack turn service towel changes- really receive housekeeping twice room- maybe scared puddle sink . lobby layout hotel fine could spend day walk around place really want . fitness facility clean , bright ample equipment cardio kinda limit weights- yes get walk right spa .. know entrance direction map not mention - trust me- blast right spa end will reach hallway lead gym . food choice vast go anywhere cheap outrageous- place eat hotel Noodle Shop ( nothing stand out- good bad ) Bayside Buffet fantastic breakfast buffet . shop kinda limit useless really- hit strip instead Casino ... not waste money , play slot seem especially ruthless g 's give up- whole time witness jackpot winner explain lack player place , sle money freemont- avoid strip- fighting chance local go .. head Freemont ! finally , Beach- wow , wave , sand beautiful people swelter Nevada sun- fantastic place . river pool let follow stream around around - and huge wave pool ( keep mind go past yellow line- lifeguard insist … trust ) awesome . spend day , definitely worth ! regard price , cheap . response complaint regard distance strip- be not bad- cut casino head escalator take Free Tram take way walkway MGM bam- strip- walking will not kill ... 's margarita 's condo rep go strip- 's killer ! hotel meal , poolside lunch , beverage room rate high range pricing splurge , worth price….after settle year closet sink controversy home- definitely ! 
 Jul 12 2009 	 not stay Mandalay ! will steal room ! 	 terrible experience ! terrible everything ! be hard please . one - hour wait check line , rude staff . tip housekeep $ 10.00 bed every day , not even vacuum . promise discount never give . stole cosmetic prescription drug room go . stay anywhere else Vegas , Mandalay ! 
 Jul 12 2009 	 nice hotel bit far strip 	 's nice hotel great service great room . huge bathtub wonderful . mandalay bay beach amazing good people travel kid . the buffet great cheap compare buffet strip . drawback far strip . 
 Jul 11 2009 	 expensive disaster 	 pay & quot ; event special price & quot ; $ 40.00 high advertised elsewhere , terrible service . bug bed , bring attention staff make feel like porblem . room make two seperate occation spend 20 30 minute hold every time try get touch special service personal . take two three phone call get need room service item . staff rude inattentive . buy bug spray benadril releif problem spend three night interupe sleep . 
 Jul 11 2009 	 never need leave hotel 	 wonderful time ! leave hotel every hotel casino walk smoky dirtier . spend one whole day poolside , great time . agree burn foot without shoe , negative regard pool area . rent cabana , totally worth every penny ! room nice bed comfortable . hotel wise everyone nice accommodating , hotel complaint would wall fairly thin , could hear people hall talk door shut like room . also , Lion King beyond excellent ! 
 Jul 10 2009 	 take away Mandalay Bay ! 	 decide come Mandalay Bay hear wonderful wave pool beach . travel kid , think would nice change average Las Vegas pool . first mere $ 430 night get roomy 3 bedroom suite . 360 pace elevator . chair rip , refrigerator stock full computerized overpriced goody . coffee pot , dish , big room dirty window , stain throw pillow 5 tv 's . think maybe critical . go pool , say 2 minute walk , take we 15 minute . get stand line baggage check . get beach , sand start instantly burn foot . find chair , shade umbrella sight . get pool start yell . child short wave pool . fine , walk shallow area . hot day . order drink . 30 minute get ice tea bar . pool daughter hold drink shade , get yelled lifeguard say & quot ; can not drink side pool . & quot ; get decide want another drink , walk bikini bar get drink , yell & quot ; kid allow bar & quot ; . needless say , miserable . overprice , understaffed pool big deal , many rule . 
 Jul 10 2009 	 Good experience 	 first time Mandalay Bay . loved open feel . Room standard adequate , bathroom nice . elevator crowd always . experience crowd casino level , walk stair pool level catch elevator . wait . Room not make one day call towel get night . overall solid hotel would stay . completely different feel strip hotel . 
 Jul 8 2009 	 Great Hotel w/ pool die 	 stay Mandalay Bay 4 night end June 2009 . hotel beautiful , keep clean , great dining option , big casino area not smell smoke fabulous pool area . will break area . the room : nice decor , flat screen tv , tv bathroom , seperate shower / tub , phone toilet area ( sure ) , in - room safe . Shower clog 2nd night . never get around call anyone since busy . also time would come back day dirty room even though always see cart hallway . one time cart room next leave like 3 hour . come back room still clean , sure maid really . may party room ha ha . amenity : fabulous . need room key get pool area . 's wave pool , lazy river , 2 pool side 2 private pool seperate hustle . drink $ 10- $ 12 . spa great . actually hotel attach TheHotel use either spa . choose spa Hotel worth extra walk casino . good spa ' ve . price expensive experience worth . fyi ... get mud bath , regular bath w/ brown water . thought would actual mud . one last thing ... line elevator top floor awful . 2 different elevator area floor 2 - 16 & amp ; 17 & amp ; . apparently staff say everyone want top floor people ride elevator . line get bad management take we service elevator end . surprised let we happy something long line . sometimes would hop elevator go get back . reason would get full top open floor . 's hard explain advice would get room 2 - 16 . floor 26 nothing get excite . view pile dirt parking lot . 
 Jul 7 2009 	 mandalay Bay Best ! 	 stay well hotel mb many time . staff helpful friendly , room spacious , well appoint clean , casino immaculate . recommend single family . could stay mb entire trip never leave ground . try mb Beach wave pool lazy river beach concert summer . this past stay July 4th , complaint overprice drink - expect Vegas resort . 
 Jul 6 2009 	 busy Still Relaxing 	 hotel PACKED ( expect ) visit Fourth July holiday . Lazy River body body . early riser ( 8 ) , plan tipping staff $ 5- $ 10 find chair . may get lucky though seem morning afternoon shift . bring ID pool / beach would like drink . drink generally $ 10 . waitress usually come around Fourth get waitress service . walkway scorch hot walk . , heat go Vegas ! : ) plan 10 min elevator way case peak time . need taxi , know Mandalay Bay end strip . ask driver avoid strip take highway . otherwise stuck , long light order turn around . quality room suffer . could go room rest relaxation bother party go hotel . bed comfy though tell pillow top bit round due people sleep either side middle . wish robe turn service . light bathroom poor work light venue Vegas ( FYI make - up purpose ) . overall , upscale feel hotel pervade back . also impressed Mandalay Bay sort trash recyclable . 
 Jul 5 2009 	 wonderful hotel ! 	 recently stay suite room fit king & amp ; queen . 1,000 square foot w / two bedroom comfortable king size bed bedroom . total 5 flat screen tv room include bathroom , entire exterior wall glass spectacular view . large living room , wet bar , dining area . food good pricey . one night bring pizza Metro Pizza ( rate # 1 Vegas ) eat room light look view . good dinner yet . I mainly play crap slot . notice waitress constantly available ask want drink . find rare casino . crap table crew fun lively . great personality keep even lose table , fun . we come two daughter great time pool ( although chair hard get together ) . enjoy Shark Reef Aquarium too . everything perfect except check - out . promise supervisor player Club everything would & quot ; comped & quot ; except room due casino play . say check morning person bill would reflect . . tell call vip service later straighten . think take care call back later confirm nothing change bill . suppose take care , , not try back yet confirm . overall , though , LOVED Mandalay Bay ! 
 Jul 5 2009 	 Shark Reef Joke 	 husband & amp ; go Shark Reef Mandalay Bay Hotel . worth money . would well go Mirage & amp ; go Dolphin & amp ; Lion Habitat . 
 Jul 3 2009 	 Sweet Resort 	 place nice . soon walk see spare money building class hotel resort . every employee helpful friendly , , the room definitely worth dollar . place expensive eat play plan right , , , eat around area , , buy drink not spend time casino great stay ! ! ! would recommend friend . DerekCanada 
 Jul 3 2009 	 nice room great restaurant many kid 	 not stay Mandalay Bay long time remember & quot ; Beach & quot ; mandalay pool bar club hot spot . thing change . room still nice -- comfy bed , deep soak tub bathroom lot counter space , plasma tv 's main area bathroom , etc . . restaurant still good , shop ok , etc . . one thing enjoy family friendly Mandalay Bay become . pool full family , every time try get elevator could barely fit family five huge raft bring pool . night scene Mandalay sad . mainly couple excited night away kid dance band play bad cover song early 90' . the fitness center spa great ! family look nice play stay will love Mandalay . single kid many place Vegas stay would well suit . 
 Jul 1 2009 	 expect 	 find great deal website since pool good reputation , book anniversary weekend . not disappointed . we wait couple minute line check , turn desk went smoothly think miss something . quickly way wait line elevator get room ! turn time happen go , though button floor malfunction later evening elevator going not stop . otherwise elevator experience smooth . our room clean , bed pillow comfortable tv remote not work ( hey , check weather see next day go 106 deg . sunny 107 deg . sunny ) . sectional couch look nice , could comfortable , especially get online ( $ 15 24 hour ) . like bathroom area since not other way get ready go . the pool expectate . spend day relax , reading , soak cool water appreciate shade , large demand short supply . quite crowded day , could another waitress two shift ( disappear extended period ) , manage navigate bar bucket ' beer desire . float around lazy river couple time teach wife properly utilize wave pool like ( forty ) eight year old . poor water quality MGM give pinkeye last couple year , glad not problem . would like well variety lunch choice , make menu . we catch game sport book , waitress seem go way ignore need , pastrami sandwich deli make . usually make trip casino , part , stay property year not miss much ( like try get around CityCenter construction ) . not bother we far end strip . overall , pleased stay hope back next year . 
 Jul 1 2009 	 wedding Chapel Mandalay Bay 	 wedding Silver Chapel Mandalay Bay . place beautiful- nice modern look . imo well look chapel Las Vegas . guest also impress Chapel . minister great ! pleasant voice- professional . bad ... staff terrible . unorganized ask we 5 min start order groomsman . detailed want . seem like & quot ; wedding planner & quot ; call lady upset not tip upfront- not see day wedding . planet ' m tip service provided- since service terrible decide $ 1800 dollar spend ceremony would plenty . attention detail whatsoever maybe not spend time treat we another one 10 ceremony day . not ask red carpet treatment- Vegas- want little professionalism call wedding expert . 
 Jul 1 2009 	 never ! 	 fall love mb several year ago . become hotel home Vegas , visit twice per year . the front desk staff always unfriendly . ALWAYS . something start go terribly wrong year half ago . first pool crowd could not find chair - EVER . become dirty room , shorted towel bathroom dirty shower room , maid service 5 pm . toilet room also dark burn seat bed terribly uncomfortable . hotel always beautiful smell , last time , like cheap gas station restroom smell . lazy river crowd , not even get time . mention problem hotel staff , actually become abusive ! ! ! ! ! ! believe solid 4 - star hotel . however , experience traveler , 's 3 - star , good day . us obvious & quot ; escort & quot ; casino blatant one hallway , knock & quot ; customer 's & quot ; door . never stay . consider warn . 
 Jun 30 2009 	 Mandalay Bay Disney ? hmmm .. 	 short sweet ... sweet . easter weekend full kid . know ? take kid sin city Easter ? ok ok , force we adult pool skanky good . choice : kid vs Skanks . room okay staff HORRID . take hour bring ice bag room since seem forgot something important day clean room . mention staff horrid ? rude , make friend walk hotel soak wet & quot ; rule & quot ; take towel pool room . & quot ; rule & quot ; cattle call we , attendant actually smart we protest ! however , hotel manager give we free lunch pool next day . course friend bring wrong food . cheeseburger sound like fish taco anyway ? good thing hotel restaurant Strip Steak . kill someone actually greet tell could order food however want family style choose . yes , BEST experience Vegas restaurant . mandalay Bay sucked . sorry , can not say nicer . actually , nice . do not realize crowd trashy ... that s another story another time . take Bellagio . 
 Jun 29 2009 	 Nice hotel - not eat drink . 	 stay Mandaly Bay great offer room . however , find $ 14.00 martini 13.50 albeit good pastrami sandwich high . beautiful facility gouge item might want purchase top . 
 Jun 29 2009 	 Great Hotel 	 stay hotel numerous time since open hotel continue come back . try other stip still love go back Mandalay Bay first choice . read review think finally contribute opinion . travel quite bit stay numerous hotel throughout year . we always able check official time . usually arrive mid week . front desk staff not friendly figure not deal ' ve check . year stay wide variety room . overall room good shape bed comfortable . Maid service excellent . see first day tell would room early morning . room always clean least 10 am . room service good . pool one reason go . kid 2 4 love lazy river side wave pool mention play sand . usually rent cabana hot stay outside day kid . cabanas mini fridge , tv , fan , chair , lounge chair even change area . bit pricey well worth we . food drink price comparable hotel . spa previous visit happy Mandalay Hotel spa . kid always love Shark Reef . ny NY great arcade . rate location 4 end strip may great people . we one pluse hotel . much quieter hotel mid strip . easy catch tram taxi get want go . love scent air lack smoke casino . we already plan next trip back . 
