great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 Jan 11 2009 	 Comfortable Hotel excellent service 	 stay six night Intercontinental SF . upon arrival upgrade one bed suite 32nd floor part Ambassador Priority club package . great room separate sitting room one half bathroom , handy one adjust time difference still asleep ! ! great view city - fog clear third day- glimpse golden gate bridge bay . our suite spotlessly clean , everything work fine comfortable bed wonderful bathroom complete tv ! ample storage space two closet heap drawer . one cup coffee maker mean run twice make coffee two big deal . room decor distinctly ' intercontinental ' verge conservative ' grey - beige ' room layout view make . decor public area exciting . at first thought hotel little way couple day feel location pretty good - close streetcar market cable car Powell . close Union Square course Westfield shopping centre . we , tourist first trip San Francisco , location turn ideal . two advantage location area fairly flat around hotel use steep hill great view hotel tall building close by . easy walk hotel Museum Modern Art , excellent contemporary jewish museum Yerba Buena garden . Streetcars Market run Fishermans wharf / Castro $ 1.50.had breakfast twice hotel $ 25 buffet pretty good endless coffee OJ partner enjoy spa fairly reasonably price treatment . all well run hotel , good location tourist great view , excellent service reception , housekeeping , concierge guest relation . 
 Jan 10 2009 	 Nice Hotel ` ` Modern Problems '' 	 intercontinental less year old , would expect new , five - star hotel major city . range & quot ; modern hotel problem & quot ; , however . I upgrade nice , high - floor corner room due Ambassador Club status . hotel pretty empty , despite major convention Moscone Center ( block away ) . room tastefully appoint , clean comfortable . a / c system particularly good , quiet . however , first check , warn & quot ; maintenance issue & quot ; would require hotel electricity turn hour afternoon . fair enough . late night hour , work ( phone internet ) , power go along communication - ELEVATORS . warn . pattern electrical service continue next day well . apparently still - unresolved construction issue . phone go too - small UPS system specify . & quot ; modern hotel & quot ; pet peeve shower . part luxury hotel life good , powerful hot shower . instead hotel barely enough water pressure get wet . due kind & quot ; green initiative & quot ; , object . due bad water - save shower head , fix . midline management dismissive concern raise . able finally raise hotel manager call IC head office electrical / communication issue . management not hide customer . one note potential visitor - much SFO include area adjacent hotel become extremely street unsafe , even daytime . factor cab fare be plan sightseeing . 
 Jan 8 2009 	 Fantastic Hotel . definitely return 	 fantastic 7 night stay Intercontinental San Francisco . location perfect 2 block away Market Street Shopping etc . staff courteous time could not enough really . bed fantastic ( one key requisite book hotel room ) linen superb . definitely return next trip San Francisco . 
 Jan 5 2009 	 great place anniversary 	 stay early January staycation five year anniversary . boyfriend book hotwire $ 140 include taxis ( $ 119 taxis ) . list Union Square East , really accurate since 's soma , still area nice enough . live homeless not surprise we , be come non - urban area anywhere SF go problem . locate one block south west would good location , right inside consider border upscale area downtown . we get early day leave bag bellhop . lose ticket come back , able retrieve driver 's license , relief . everyone polite sort take aback . check take minute , explain ask . get book queen size room 14th floor ( 1405 belive ) . get room disappoint size . could not fit king size bed someone put . bathroom even disappointing not bathtub really want soak foot walk around day . go downstairs ask would possible moved room bathtub . response & quot ; 's anniversary , course ! & quot ; relief . get move 9th floor king size room . twice size separate shower bath . change 2 - 3 star five star experience . take advantage jacuzzi swimming pool twice less 24 hour . great temperature jacuzzi big enough even entire family come plenty room . tv huge almost rent movie decide . cost 10 - 14 dollar , include theatre dvd . bed little soft taste , boyfriend love . blanket plush wonderful . perfect escape one night , could get price would stay instant . 
 Jan 3 2009 	 flawless stay 	 back great stay InterContinental San Francisco , one good hassle - free hotel stay ' ve long time . brand - new hotel convenient , comfortable , peaceful , big room smooth , unobtrusive service . everything work really well . highly recommend . the hotel occupy soar blue - glass tower trendy South Market ( soma ) neighborhood ; be two block south Market Street , main downtown thoroughfare , maybe 10 - minute walk Union Square . decor sleek modern , aggressively cool ; lobby relatively low - key , bar restaurant , give comfortable feel small hotel even though hotel quite large . my room , 17th floor , impressively spacious , well - appoint , trick late gadget , motion - sensor light entry huge high - def flat - screen tv . unlike lot new hotel , space design intelligently ; wall unit ample room desk space long counter , window seat long ledge bathroom give sense additional space spread . bed comfortable , super - soft pillow . bathroom also big , glass - in shower . decent view big window toward Union Square Civic Center . if be sensitive noise , will like : hotel impressively quiet . enter room like step cocoon silence . 's almost street noise . return room one evening could hear neighbor talk loudly phone door ; enter room could not hear thing . service smooth efficient unobtrusive . always someone stand lobby greet . wake - up call deliver time , room service arrive promptly . housekeeping keep room clean . a bonus : hotel 's food excellent . not eat restaurant , Luce , fantastic Luce burger bar ( San Francisco odd idea season french fry , still good ) , delicious chicken eggplant panini room service . possible drawback hotel location ; 's little beat path , block 's little desolate . however , right next Moscone Center block two away San Francisco Museum Modern Art , Yerba Buena Gardens , Metreon , be two block south Powell Street BART / Muni station . ( Hint : be come SFO travel light , not take taxi , cost fortune take forever ; BART zip straight airport Powell Street 30 minute $ 5 . ) be also stiff charge ( $ 15 / day ) in - room internet access , be true almost luxury hotel ; least network reasonably fast . overall , fantastic place stay , especially business traveler season tourist want little bit away hustle bustle . 
 Dec 31 2008 	 Great City Getaway 	 see hotel 's & quot ; Staycation & quot ; package advertise Sacramento Bee decide give try celebrate 45th wedding anniversary . check comment special anniversary celebration upgrade Executive King room -- wonderful corner room two wall floor ceiling window . loved city light night ! room nicely appoint comfortable . package include valet parking daily breakfast buffet two . buffet far nice venue -- greatly enjoy lox bagel every morning along bowl fresh raspberry , blackberry blue berry . winter treat . staff uniformly attentive . location quite convenient -- walkable Union Square attraction , several museum , two multiplex movie theatre , restaurant , shopping , club , several live theatre . trek Embarcadero Center -- nice walk . one could even come city rapid transit Bart train walk Powell Street Station hotel . cost package make major bargain . ' ve already recommene hotel friend family . 
 Dec 29 2008 	 Loved InterContinental 	 Husband enjoy stay InterContental . live Bay Area stay one evening enjoy City holiday season . arrive , service superb -- greet warmly doorman , check person , bartender everyone else come contact -- professional welcoming . we request corner room check - in great floor ceiling window . room well appoint ( reasonable size city standard ) plasma TV . feel hotel modern clean . find great price $ 129 night would return . thank poster , know valet parking charge considerable take public transportation work great City – way go . , enjoy dinner Town Hall play pool Jillian 's Metreon within walk distance hotel . 
 Dec 29 2008 	 Excellent accommodation 	 husband return little getaway San Francisco . normally would try stay somewhere little centric , could not resist stay brand - new hotel . beautiful , simple , elegant comfortable . nothing snazzy , sparkle clean beautiful neat line design . overemphasize spotlessly clean , promptly room get make daily . fitness room great , although husband complain not pull - up bar . restaurant bar gorgeous , food , IMHO , quite bad . not care food overprice satisfy gastronomic experience , food absolutely nothing special . many fabulous restaurant city , give try . also , consult one concierge good sushi place , direct we really crappy downtown joint . keep emphasize & quot ; reasonable & quot ; . guess look young ( be 20 ) thought would want cheap . place send we good , pretty unreasonable consider quality ! overall , staff hotel curteous ( although not really need interact anything - complaint ! ) hotel wonderful retreat busy day shopping , go museum bustle great city ! oh yeah , bed WONDERFUL ... pillow much . 
 Dec 23 2008 	 Business Hotel lack atmosphere service 	 stay business November 2008 . room clean , facility good bar staff friendly . service poor especially US standard . rude check staff rude waitress - probably understaffed . - ask coffee - & quot ; first day & quot ; reply . several guest walk breakfast refuse pay food plate ! British say nothing time due rudeness inform manager checkout . I would not go back hotel visit client much well level service . one avoid although hotel ok manager sack . 
 Dec 19 2008 	 Luxury heart SoMa 	 InterContinental San Francisco luxurious way end trip Bay Area . room good shape modern style . high end room amenity bed / living room include : touch screen phone ; Frette bathrobe ; computerized minibar ; flat screen tv ; electronic disturb / clean room indicator . room service offer wide range option breakfast . room service operator deliveryman professional . the Fitness Center decent amount free weight cardio machine . especially like personal headset tv featured treadmill . the temperature pool delightfully warm . goggle provide underwater swim . in Business Center , computer terminal home page link major airline ' check - in / boarding pass system . , unlike print service center , free charge . the thing would change hotel price parking . $ 46+tax rather steep , even in / out privilege . Via Hotwire , room cost less $ 150 . get many service perk cost great treat . 
 Dec 5 2008 	 Average Spectacular 	 stay two night long Thanksgiving holiday weekend choose hotel primarily favorable review Tripadvisor . check - in quick efficient . corner room one high floor floor ceiling window view great . room comfortable large flat screen tv work area . the bathroom one hook , make hang wet towel one thing ( robe , travel accessory , etc . ) impossible . low flow showerhead pretty wimpy . ' ve experience well quality low flow showerhead hotel . the $ 14.95 charge 24 hour internet access exorbitant well $ 50.00 overnight parking hotel . like other comment , park structure behind hotel $ 30.00.There 's lot shopping restaurant nearby behind hotel . would recommend be attend convention . get decent , great rate book hotel web site , would not rebook single penny . many hotel caliber San Francisco offer well rate location . 
 Dec 2 2008 	 hotel airport lounge ? 	 must edge gentrification soma . 5th Street dark getting touch much european visitor - well come 4th . hotel claim almost brand new several fixture bedroom ( 14th floor ) starting feel tired . like spend quality time dress business man wear conference badge convention centre next door . lobby bar area must design team Airline Invite lounge . personally , prefer grace charm Mark Hopkins hill . IHG term reckon Crowne Plaza rather Intercontinental . 
 Nov 30 2008 	 New Hotel 	 stay New InterContinental San Francisco . good location , next Market Street . everything new , design modern . room convenient , lack charme . prefer stay InterContinental Mark Hopkins Nob Hill , stay last year . I guess great convention visitor . chance test restaurant . staff friendly . 
 Nov 29 2008 	 great get good rate 	 Staying InterContinental San Francisco sharp departure normally stay vacation San Francisco . pleasure stay three Mobil - rate five - star hotel San Francisco want try something different time around . give hotel five - star consideration much pay room amenity receive . pay , say $ 300 $ 400 room , would give hotel three star . want share tip stay particular hotel . California resident , IC offer " staycation " package inclusive valet parking ( $ 46 + tax per night ) , buffet breakfast two include gratuity taxis ( otherwise , $ 25 per person ) $ 10 credit guest folio . highly recommend package California resident . find package hotel ' website " experience " tab book . give rate $ 159 Standard room — this rate " Best Available rate " normally reserve room . since hotel bury within city , really " view " speak . different vantage point depend floor stay . believe hotel go 33rd floor ? recommend book room appeal rate ask upgrade check - in ( whether gratis pay small " upgrade " fee ) . keep mind need add 14 % accommodation tax ( " sale tax " ) room rate . hotel club lounge thought . generally book room Club Access ( two people ) , 31 - 33rd floor $ 100 comparable room . want Club Access want save money … when check - in ( option available ) supplement $ 80 ( two people ) - save $ 20 . caveat could one 33 floor hotel . club lounge open 6:30 10:30 pm . unless ' stay corporate account , option really seem worth . two people really eat $ 80 worth food ? additional guest $ 40 . would much rather pay $ 100 club access Ritz - Carlton ( option available Ritz San Francisco ) . club access afford food presentation throughout day , internet access within club lounge , various reading material possibly garment press ( sure ) . reviewer mention amenity room forgo usual review give synopsis little quirky thing hotel . check - in 3 clock pm check - out Noon . room fully equip automated mini - bar ( similar Las Vegas ) charge remove something almost instantly ( even put back ) . snicker bar cost $ 6.50 . small coke cost $ 4.00 . order room service , automatically access $ 3 delivery surcharge , 18 % gratuity , local sale tax ( 8.5 % ) . hotel offer complimentary shoe shine . housekeeping turn room ( bottled water available although Evian available $ 8 ) . make sure make reservation breakfast receive breakfast coupon wait 9 morning . although time generally people eat breakfast anyways , normally never make reservation table usually available . try check - in 8 morning room available . come back 12 , helpful front desk agent able put room . look fitness pool facility comment . checking - out try contact Bell Desk someone help take luggage downstairs success . time , line busy . car bring 5 minute . overall , gauge pay room amenity receive , GREAT DEAL . could procure rate , would definitely jump chance . would pay $ 250 standard room stay . 
 Nov 25 2008 	 Excellent Hotel 	 arrive San Francisco short stay San Jose relative mid September . say wow much cold San Francisco make sure take along warm top jacket . arrive hotel greet friendly staff . hotel lobby uber modern somewhat lacking atmosphere . eat drink along pier good atmosphere hard rock cafe pier 39 . hotel room nice , clean modern . also great view room . need take taxi pier short walk union square . overall 10/10 . 
 Nov 18 2008 	 modern sleek new intercontinental San Francisco 	 beautiful brand new hotel close convention center . staff courteous , room totally modern excellent . gloomy dark look tight quarter modern hotel . business around SF convention center , number one choice hand . 
 Nov 15 2008 	 impressive new ICH San Francisco 	 stay property book California Staycation package offer CA resident end year . package include free parking , $ 20 gas card , breakfast 2 restaurant addition room . we book regular room check - in Friday night , offer upgrade club room additional $ 40 . decide upgrade since feel peckish pretty certain could get money 's worth free drink snack lounge . turn checkout gas card give we , give we room upgrade free instead -- ok we . the hotel modern looking , quite strike really . check pretty quick efficient find way room easily enough . 32nd floor , find floor - to - ceiling window great touch . room however bit small side , bath one small ' ve ICH property ' ve ever stay . still , clean comfortable great bedding ( usual ) .The lounge small ' ve experience , , ICH property , although big outdoor area 's cold raining one could escape slight clausterphobia indoor sit patio . high floor end slightly annoying , least come elevator . even though 4 , seem whichever elevator come get we would also one stop floor go along way . learn take first elevator would come , could avoid stop literally 5 - 10 time way lounge lobby . it be nice property , despite previous poster know SF 's good location . particularly great deal get staycation package , since $ 50 / night parking ridiculous ( though tip anyone not know : parking garage charge far less right around corner Mission ) . would definitely stay . 
 Nov 6 2008 	 can not wait go back ! 	 early year stay InterContinental birthday . hotel month old block away work would see building 's entire construction process . outside look hip modern . inside , be cool hip . hotel beautiful many aspect top notch . San Francisco resident , like stay hotel city leisure spend & quot ; two us & quot ; time boyfriend . must say hand one favorite hotel San Francisco . completely different angle luxury high end hotel establishment city ; be lay back , welcome , friendly pretentious . book 2 room friend stay hang birthday occasion : one deluxe king room one double room . room luxurious amenity . bed comfortable great sheet comforter . room 42 & quot ; LCD tv HD Channels . bathroom robe Frette mirror anti - fog . 's nice able take shower aerate room finish get ready night ! staff friendly really try make sure customer happy . location hotel perfect . be still good area downtown San Francisco yet away craziness Union Square ( 2 block away main shopping area ) . be great option visitor want alternative Union Square hotel . always feel Union Square hotel expensive offer be look beautiful large room price , place you . there 2 thing aware stay . overnight parking hotel bit steep . be $ 47.00 night per car . valet people nice get & quot ; & quot ; privilege . also mini - bar motion censor item . advise take content make room put something ( friend stay double room ) . second take item will get charge room , even put item back right away . process get charge reverse fund back account kind pain hopefully will not make mistake well . I will actually stay InterContinental weekend honestly say ' m look forward ! : ) 
 Nov 3 2008 	 Excellent Stay ( ... value quibble ) . 	 stay October 08 . door staff welcome friendly , booked room efficiently , staff meet stay nice . enter room first thing notice superb floor ceiling window lovely view across bay . great ! housekeeping issue , room spotlessly clean , whole hotel . one evening warn avoid spill drink enter elevator , time dump shopping room return lobby - clean . bathroom tub 28th floor , believe top three floor tub - room shower . like many new hotel bathroom door slide closed lock - could annoying . flatscreen tv excellent reception , unlike hotel visit trip . in - room safe shallow , unable store camera unless compact size . hotel location turn much well we expect . bloomingdale one block away , Market Street cable car also handy . Union Square close walk , walk around city feel well area around hotel around Union Square actually . huge Westfield shopping mall within block usual food court option available whilst open . directly across road hotel Chieftain Irish Bar , good choice local brew , really tasty fish chip burger - course , draught Guinness . staff friendly also . a quibble . hotel valet park $ 52.44 , fair enough require valet , expensive . mention make huge self - park garage directly behind hotel @ $ 30 . hotel website could refer nearby self - park option . the Visit Luce insert offer complimentary glass wine every entree dish order dinner . Whoopee - do ! sofitel much well offer complimentary glass wine beer hotel bar / restaurant - even without order food . often go order drink and/or food Sofitel free drink - offer Luce - not bother . actually , Luce bar rather like airport departure lounge , site awkwardly opposite elevator . enticing , staff great . final quibble , bottled water , evian recall , available guest @ $ 8 per bottle . buy nearby deli exactly @ $ 1.20 per bottle . nobody appreciate hose . our previous night Hampton Inn @ $ 79 rate two complimentary bottle water room . pay $ 250 intercontinental . previously SF stay Fisherman 's Wharf Union Square , without doubt preferred stay SoMa area future . sum , us hotel excellent choice , view sunrise across bay , cleanliness , location friendly staff , mean definitely stay next time sf.thank Intercontinental San Francisco ! 
 Nov 2 2008 	 truly wonderful hotel 	 partner come hotel marriage ceremony comepletely suprise beautiful hotel . everything room perfect . staff , pool , everything . thank Intercontinental ! 
 Nov 1 2008 	 disapointing .... 	 sencond time stay hotel disapointe . go 4 1/2 Star ( theri opeine back March 2008 ) 3 star . go 4 star hotel . save $ $ extra 10 minute walk Union Sq . 
 Oct 31 2008 	 overall fantastic 	 service fantastic , room comfortable modern . fantastic view , nice bed , flat screen tv , large spacious bathroom , etc . tasteful modern without try hard . staff attentive friendly . location close Moscone Center soma , area keep push gentrification boundary far far ( big symbol ) . place stay business , romantic trip ( well location ) . one hotel like charge service la carte , prepare . 
 Oct 31 2008 	 good value price 	 junior suite . nice view put desk tv front window ? great bed nice view bathroom . good breakfast nice location . on minus side : staff useless . check - in refuse include breakfast rate despite state internet site . come back show computer wrong . appreciate attitude sureliness . Otherall would say good hotel location ( soma market street ) weak detail ( staff , entrance check - in ) way businessman orient . 
 Oct 21 2008 	 Anticipate delay / problem - overall ok experience . 	 long STORY SHORT - stay know exactly want rely hotel staff anything ! arrive SFO around noon - thought would try check . suprise room available . not expect room available thought might try anyway . check bag bellman - exceptionally accomodate offer discount spa adjacent shopping area . town Nike Women 's Marathon ask direction Union Square . suprise close proximaty shop restaurant ! return around 3:30pm check back hotel front desk notify we room available . solution appology offer inconvenience . ask executive lounge request access room available . make accomodation & quot ; IC & quot ; club appropriately staff nice amenity . receive room key approximately 45 minute later proceed room . mortify room occupy another guest hotel . luckily party , everyone fully dress ( actually read happen another tripadvisor reviewer ) . return executive lounge discuss situation . appologize incur half hour delay next room assignment . new room nice clean - bed comfortable . staff send fruit plate appology .once room , call bag deliver room . wait hour , go lobby aquire . appology assistance rudely hand bag . info rest property : POOL / HOT TUB / WORK area - pool lap pool - nice clean . hot tub abundance chlorine make eye water . notify management condition follow day . SPA - ok . lavish spa ... definately low end scale . typically great place hang relax girl prior treatment - well - not expect spa . separate hot tub area either . direct pool area ask . shower / make - up area accomodate two people difficulty keep water warm shower . three we book 50 minute deep tissue massage - agree treatment mediocre good . definately worth price . concierge - not waste time . useless . Dinner recommendation : call recommendation seafood reservation direct dive . Waste cab fare time . even Cabbie concerned arrive restaurant . Cabbie much well recommendation fantastic seafood ! Alcatraz Tour : call concierge twice alcatraz tour note sell day . decide & quot ; chance & quot ; second day ( advice local ) show dock get without hitch . - useless . , future traveler - trip & quot ; booked & quot ; - take standby typically accomodate show up . we recognize deal concierge exercise futility long entrust remainder stay . what not tell : stay away 5th Street night . know area drug deal frequently occur . wonder Fulsom Street great food ( definately try Basil ) hear drug dealer local . even Cabbie would not drive 5th Street . Fulsom Street little sketchy - diamond rough worth din . make sure take cab way . also , night club scene ... check Butter . omg fun ! 
 Oct 20 2008 	 great View ! 	 get back last two night honeymoon spend IC . first bad ( not - as - good glass - full outlook life ) : -parke like $ 48 / night . realize San Francisco be talk , $ 48 ? really ? necessary ? be punitive anything . valet pretty slow too.-location sort blah . soma thing improve be still hike anywhere Moscone center . walk numerous time neighborhood sort blah get market toward ferry building . -breakfast . fault . sort rush stop breakfast way town . buffet $ 25 include coffee / juice , feel little excessive . instead opt menu choice . okay still pretty darn expensive . would do buffet likely would grab couple Egg McMuffins instead . 's place eat within several block radius unfortunately . now good : -The place sparkly still seem new . everything clean.-bee honeymoon , splurge little one exec corner room . view awesome . sun set right behe city hall room . not face bay view downtown gorgeous . room really big . bed incredibly comfortable . sleep well long time . bathroom big love floor ceiling windown right next toilet . be nothing quite like sit next floor - to - ceiling window 26 floor . flat screen tv huge nice touch well . -overall , good outweigh bad honest even not seem way . one never eat hotel restaurant , fault . roadtrippe , parking kind fault . side note : go business center catch email . spend 10 buck 20 minute service , expensive , certainly unheard . woman walk bad mood . sit one terminal . ask fee print . annoyed say want print boarding pass . turn free click option pay 10 buck . even though not , see option . totally obvious . proceed basically rip poor girl working place explain not able give 10 buck back . ' m sure manager could easily fix . go service restaurant would never stay since stay many high - end hotel . first , not care good restaurant suppose , come San Francisco eat hotel restaurant ... be smart . sorry , not know else put . secondly , people get condescend choose take people perceive low special place wait someday . sorry , need vent . 
 Oct 17 2008 	 Nice New Hotel ... 	 new Intercontinental SF Hotel beautiful hotel welcome addition San Francisco lot hotel , many really nice , new clean one . sure , 4 season , Campton Place other , part , hotel SF old date . ' m sorry say , be true . intercontinental south Market Mission , be little bit walk anything Convention Center . be SF Convention , Inter far good . want shop business will probably taxi where - ever be go , shame . parking arrangement hotel convenient , one good SF . problem 's expensive ( $ 48 / night ) . problem deal front desk . not care kind room , disregard comment . care , example , want king bed instead double , nice City view high level room whatever , prepare battle . depend get , will either tell & quot ; hotel sell & quot ; option . be always favorite . , will cost $ 100 whatever want . get one , will barter . hold $ 30 . seem work well . may ask manager . case , easy quick way find different type room available . , nobody seem know . time , will act like really not want help . long go along program , everything fine . get past front desk , hotel really nice . separate shower flat screen tv every room . many room incredible view . also corner room not try look pretty nice . food room service also extremely good , service . like almost hotel , pay WiFi . whatever happen free WiFi ... ? rate hotel seem vary greatly . online rate appear significantly low regular room rate , though hotel new . besides 4 season , think 's nice hotel town . tend prefer new hotel everything work great . 
 Oct 15 2008 	 nice building - bad service ! 	 stay honeymoon 7 night . bad non - existent housekeeping everyday stay . pick phone many ring occasion . persistently apoiogize bad service help actually fixng problem . build beautiiful new room huge great view high floor . weird thing abou place , luxury hotel high price tag , yet employee ever open front door say & quot ; hello & quot ; & quot ; welcome back & quot ; come , even though stand right ! housekeeping big problem stay , untrained completely unsupervised . city like San Francisco million high end hotel stack top , pick different one ! 
 Oct 10 2008 	 truly impressive 	 everything would expect new purpose - build city - centre hotel operate InterContinental brand . impressive property , deluxe accommodation . stylish , contemporary , well - equip bedroom , well - design light modern bathroom . hotel location San Francisco hit miss - certainly well , Powell Street BART station cable car terminus couple block away . good breakfast service ground - floor restaurant . 
 Oct 8 2008 	 Fantastic 	 totally happy descision stay hotel . truly could well . service , overall , unobtrusive , front desk staff quick efficent , room great , bar cocktail top notch . truly set property other excellent Concierge staff . without peer . would hesitate stay plan . 
 Oct 5 2008 	 Great Location 	 recently stay Intercontinental Hotel 4 night . great location shop Union Square / Market area block trolley . would request high floor street noise , although low floor room still 7 floor . valet service expensive car , decide leave car huge self parking garage directly behind hotel . save we maybe $ 30 night good option mostly walk use trolley . alot car , use valet . room large comfortable , would say be pay cleaning staff could little detail orient . something sticky bottom mini bar , battery scale bathroom , crumple tourist map night stand , last guest 's room key ice bucket tray . leave note , promptly take care , come on . Bottom Line : Great Location , comfy bed , nothing win loyalty stay SF 
 Oct 4 2008 	 stay somewhere else . 	 hotel ok . fabulous 5 star whatever property claim . front desk wait line 9 people long call another agent help check . furniture fine uninspired , pool small , FOUND someone ELSE 's SOCKS DRAWER UNPACKED ! ! ! ! wireless internet cost ~ $ 35 / three day . not work next day . call every single day get work . also , pay 2x two computer connect . idiotic ! course complain negate charge , still be extremely irritating . on top , concierge front desk staff really bad attitude . always feel like inconvience quite curt / brusque . I would rather stay elsewhere many good hotel San Francisco , good one close . P.S . also charge stupid bottle water counter certainly not drink . 
 Sep 27 2008 	 amazing window great location 	 call hotel directly day stay ( Saturday night ) . law live across Bay leave daughter husband could celebrate birthday city . arrive front desk tell upgrade . amazing view corner room 22nd floor . everything sparkle clean new . bed comfy location great ... short walk Union Square . give we 2 pm check next day . breakfast quiet restaurant . good -- spectacular . tiny lap pool fill overabudance child use pool . room also nice , plush robe . valet people friendly helpful . lot room SF funky small nice modern big room . husband great room hang enjoy other company without daughter . really sight seeing tourist much want relax get away . 
 Sep 26 2008 	 great location friendly service ! 	 great location ! four block Union Square . walk distance SFMOMA . bed awesome . close shopong center . excellent restaurant block away , Chez Papa , highly recommend . would definetely stay . 
 Sep 24 2008 	 Nice hotel 	 stay hotel last 5 night honeymoon . rate $ 279 plus tax . arrival upgrade King Exec room 10th Floor . very clean room , comfortable bed . use room service - good food prompt service . unlike early contributor bath bathroom . do not use concierge can not comment service , front desk helpful arrival . very business orientate stay business doubt have complaint . good location , good service however compare hotel trip not feel hotel present good value money staying leisure . only complaint noise hotel ( wake regularly sound fire engine pass hotel throughout night ) $ 1.50 charge use phone , charge use international dialing card hotel stay honeymoon bit surprise especially one morning experience problem dial several time order gain connection charge $ 12 hotel pleasure : -/ small thing slightly annoying . 
 Sep 9 2008 	 nice hotel 	 nice hotel . we stay final three night Honeymoon August 2008 . arrival congratulate recent marriage , upgrade corner room floor 27 floor ceiling window conjunction level Priority Club membership , also give map detail city along informed area nearby good avoid . the room offer great view Union Square area city . I read hotel close undesirable neighbourhood , bother way stay . turn right right hotel within minute be Powell Street nothing worry walk back hotel dark well . on second day bottle sparkle wine leave room ice congratulation offer card hotel . all , pleasurable stay nice hotel . 
