Perfect 	 beat hotel price location . Strip , corner across Caesar Bally 's caddie corner fountians Bellagio . watch fountian room $ 60 night . hotel use Barbary Coast . 4 story tall one old strip . room update since Harrah 's take 2007 , still antique feel . casino small , three table locate front door & quot ; poker room & quot ; . Waitresses come constantly free drink casino , even cheap machine . prefer large casino luck casino , may great casino , great location great place stay . breakfast good . 
 brilliant location ... love place ! 	 plan Vegas trip year ago start sifting page page hotel review try find good place stay . look highly price option ( partner really want stay venetian , could not get good deal time visit ) . start look highly rate option , Bill 's come top , time time . check price could not believe low cost would hotel locate centre Vegas Strip , opposite Caesar 's , Bellagio , Bally 's Paris . seem good true , could not resist . Bill 's disappoint . obviously Bill 's grandeur Bellagio 's lobby , amazing show Caesar 's magnificence Paris ' ornate building , charming Parisien street half size replica Eiffel Tower . however , Bill 's step away - . room double queen sized upgrade check get Strip view - good $ 20 night could spend . overlook Bellagio 's fountain delight everytime dance variety different musical style . also great view Eiffel Tower room . room clean , regularly service . need , 40 & quot ; plus sized tv hung wall tv pay per view need ( not switch - Eiffel Tower fountain enough we ) . Bill 's famous Steakhouse restaurant ( even $ 5.99 Steak & amp ; egg deal midnight 8 am ... never get chance try , speak several people Steakhouse love ( people come big hotel Strip ) . eat Victorian Restaurant , popular - basic quick meal chinese menu top . enjoy food stroll Caesar 's see Cher concert . need taxi . coffee bar ( Seattle 's good ) open long hour - manage get much need java early start Grand Canyon - 5:30am ! Drai 's hour lounge highly recommend we Red Rock Canyon tour guide one good city ( not stamina try though ) . catch one Big Elvis show ( 300 pound Elvis impersonator ) - awesome ! later day hear guest belt Phantom Opera song Karaoke bar - amazing hard believe not professional - atmosphere electric good fun . summary - probably gather - big fan Bill 's Gamblin ' Hall & amp ; Saloon . need swimming pool and/or fitness centre walk neighbouring Flamingo hotel . stay fine hotel around world , yet fellow traveller agree would stay Bill 's next Vegas visit . way , write poor service Bill 's not know get - everyone welcome friendly . quite noisy night ( lot siren car horn night ) light sleeper need earplug . want great location great deal would definitely recommend Bill 's . 
 choose Bill 's be budget ! ! 	 stay 11/26 - 11/29 . 's deal : afford stay Bellagio Caesar 's ... . perfectly center strip absolutely beautiful inside ! however , like can not afford room $ 250 + night , definitely choose Bill 's . be beautiful , be really chill old Vegas kind charm . course , be amazing / excellent location . room partial strip view top Eiffel tower , fountain strip- cool ! not street noise ( room 138 ) not charge we extra room . big king bed , roomy , nice little vanity claim huge flat screen tv . would MUCH rather choose stay Bill 's Flamingo , Harrah 's Imperial ... price / location equivalent SOOO tacky ! mean , basically ugly lame . 's much go inside seem old weird . similar Excalibur , Circus Circus , etc . tacky cheap . 's difference & quot ; inexpensive & quot ; & quot ; cheap & quot ; . Bill 's inexpensive . plus , least Bill 's be get nifty charm , get room snap , location brilliant Big Elvis headline week . con : 1 . could not get temperature warm , keep fiddle thermostat . 2 . real quilt bed ... bring will fine . ( although , probably ask thick blanket ) 3 . water shower tend go drain well water pressure cool window shower totally make ! victorian restaurant GREAT breakfast cheap . yum . not eat dinner highly recommend breakfast . really , people , choose Bill 's can not afford pricy hotel . will not disappoint . 
 Location Location Location ! 	 4 we stay Bill 's 21 - 27 November 2009.we arrive mid afternoon , cab drop Flamingo , 5 second walk check - in . check - in - line , wait & amp ; receptionist even know name ! get room 222 & amp ; 216 . 216 . partial strip view , free , strip view extra $ 20 night . see photo 's brilliant view , eiffel tower & amp ; bellagio fountain , sure ' proper ' strip view need ! room large , comfy bed , clean , iron & amp ; iron board - everything need . downside roadwork right outside room noisy . however , earplug sort ! exhaustion sort rest trip ! not much gambling Bills 's worth join player club still get free t - shirt & amp ; $ 16 hotel bill . casino bit smokey bad other . think come England smoke indoor ban 's noticiable be long use ! coffee every morning Seattles Best Coffee hotel - good stuff . also breakfast victorian Room one morning - really , really good egg benedict . loved location - price ( pay $ 280 + tax 6 night ) beat hotel . 
 Perfect location great time . 	 1st visit Vegas stay along other week + October look several Hotels . make fantastic choice location service even well expect . book room 420 great view Eiffel Tower good view Bellagio fountain . size room enough we ( 2 adult 1 child ) bathroom layout work perfectly we separate dressing room sink . also up - grade last couple night 1 bedroom suite , highly recommend . stay Penthouse lake view suite Bellagio ( book UK prior departure celebration ) still say intimate feel Bills would would return . ' award win ' victorian restaurant exactly other describe ( constant reference ! ) fair quality food overprice . the casino staff , whole , extremely pleasant ( , make loss ! ) reception / concierge service first class . as noise , room overlook strip expect ... not much problem long expect certainly not warrant anybody complain . like major city , stay room overlook tourist site will not perfectly quiet . for price location alone would recommend Bills , throw rest would say real bargain . 
 Mar 19 2009 	 brilliant location great value 	 right centre action fraction price big casino 's . staff friendly even small room massive . casino also one $ 5 blackjack . would recommend place anyone . 
 Mar 14 2009 	 Convinient Clean Value 	 stay two night early March 2009 . room two queen third floor face Flamingo Blvd near Strip end building . parking free reception area , parking elevator room elevator close together easy manage . four five floor . long haul casino baggage . real plus . room large , clean private area sink toilet . bed comfortable . downside street noise ..... loud first night , manageable last night ( not know ) $ 11.99 internet access . probably room Flamingo away Las Vegas Blvd , well noise . take advantage $ 14.99 roast beef diner Victorian Restaurant delicious real value . big Las Vegas fan like hotel . great location . 
 Mar 12 2009 	 Perfect everyway . 	 3 we stay 3 night . room clean , nicely decorate . bathroom large shower nice , big lot hot water . free coffee pot coffee bring room charge . nice casino area . friendly staff . victorian Room rest good , usually wait 30min . would reccommend . 
 Mar 12 2009 	 great place stay 	 spend 5 day Bill 's great - excellent value money ( £ 260 room , Ballagio would £ 600 ) location absolutely ideal . wed Bellagio Bill 's strip , could see Ballagio fountain room take 5 min get ( another 15 find anyone inside big ! ) room huge large Plasma tv well . grant want total luxury Bill be not want great size room , lovely staff really cheap beer ( jug beer $ 5 ) stay . visit insides hotel spend time hotel room Vegas anyway ! ? 
 Mar 10 2009 	 fantastic hotel can not recommend enough ! 	 spend week stay Bill 's can not praise enough - excellent value money location absolutely ideal . wed Bellagio Bill 's right middle action , right across Bellagio ( 5 min walk ) , next Flamingo Ballys monorail station side . room nothing fancy , room big expect , clean , quiet comfy bed huge plasma screen tv ! also like fact could street couple minute , rather walk mile one expensive lavish hotel , queue check . money pay brilliant would absolutely stay . 
 Mar 10 2009 	 love clean 	 Great Hotel , feel safe secure . have go drink machine white sock expect dirty sock get back room end corridor still white sock ! 
 Mar 9 2009 	 Needed ... 	 get great deal stay Bill ' 3 night ( 3/3 - 3/6 ) $ 180 ( include taxis fee ) . record , Bill ' Bellagio Venetian , please ' expect type accommodation amenity . pay , Bill ' offer average ( 3 star ) accommodation great location ( middle Strip ) .The staff front desk nice get we room quickly . upon enter room , think room clean well keep . room look like photo website . bed firm comfortable . wife sleep well . guy note , flat screen tv wonderful . heat AC work well . like , clean crew come early . hate leave hotel room morning ( 9ish ) come back unclean room . clean crew Bill ' great job clean room timely manner . hear noise hallway ( people come late intoxicated ) strip , ' unbearable loud enough wake sleep . part , hotel pretty quiet . the bathroom need remodeling , clean fit need . however , encounter drainage problem tub . call front desk next day notify say would dispatch technician address . three day address problem never . get show foot water tub ( slowly drain ) bit nuisance . consider drainage problem minor irritation ' ruin view hotel . RecapIf be celebrate anniversary ( something nature ) , would suggest pay extra $ 70- $ 100 night stay nice hotel amenity . look decent hotel clean room great location get taste Vegas , Bill ' place . would definitely stay Bill ' again . couple thing note : rent car , Bill ' free parking garage always seem plenty parking . trouble find space 2 day rent car . ½ price show ticket booth locate Bill ' seem always huge line . would suggest go Fashion Square mall strip another ½ price show ticket booth ticket . there ' many cab wait front Bill ' . guess ' small hotel . concierge call cab , need get airport ' time wait . take short walk Bally ' Hotel across street get cab right away . 
 Mar 8 2009 	 Great Location .... 	 select Bill 's hotel base wonderful review hotel receive site well many other . location wonderful really like quickly could get hotel room . room clean little worn around edge . bed great except sheet bed little scratchy . sheet offer lot weight difficult get warm ( unusally cool Vegas ! ) suppose get king room put we 2 queen room . call ask get room change tell none available . possiblity possible switch nex day . not know get unpacked not want pack unpack next day . also run issue get boarding pass print front desk . send we machine corner work . front desk less helpful give paper fill get refund . call company ( use cell phone ) find issue machine due connection within hotel . go next door Flamingo print we boaridng pass 5.00 buck piece . good solution friendly ! would say floor worker really friendly hotel check last day pleasant three day front desk less helpful . 
 Mar 7 2009 	 good value good location good secret Vegas 	 be go Vegas enjoy gambling , nightlife , people - watch , hotel . ? 's line - up check check ( literally take second ) , room fine ( new flat - screen , shower WINDOWS hear sound Strip showering - neat ! ) , be affordable , be 99 cent margarita , good part : Bill 's literally centre Strip . pay ridiculous sums money stay massive hotel 's go take 30 min . get room , take elevator Bill 's get room 2 min . ? GF bite hesitant first , cuz name hotel stupid , surprised incredibly pleased stay . ' m head back couple day would well believe ' m stay Bill 's . oh - extra $ 15 something , get amazing view Bellagio fountain . worth upgrade . 
 Mar 4 2009 	 great location ! ! 	 play Bill 's last visit decide stay visit . great location ! ! 's small hotel without big hotel amenity - spa , pool , etc work great . room basic - husband said & quot ; motel & quot ; room . think nicer luxurious . terrific view Bellagio Fountains Eiffel Tower . could even see fountain shower . great ! ! nice walk forever elevator bank another hike room . right upstairs almost end hall . not hear street noise sleep like baby ! eat breakfast VIctoria room several time . food good good value . we love Big Elvis ! ! good . gamble good great time ! go back Bill 's ! ! 
 Mar 4 2009 	 Little Piece Old Vegas Strip 	 love little hotel ! ! little sad change Barbary Coast , be ' m nostalgia freak . stay 3 time always good experience . even upgrade huge suite , charge ! price outstanding , consider 's prime location much high cost holel surronde . , not get wrong , fancy place . room nothing special , clean provide great place crash long night . casino fun comfortable , compare pretentious Bellagio Caeser 's across street . dealer kind patient ( almost never play table game idea ? ) look cheap place stay still want mid - strip close action , perfect place . 
 Mar 3 2009 	 Bill 's good Value Stip 	 ' ve read review people complain dumbest thing . come , & quot ; enough soap & quot ; ? stay three day great . drop shampoo window onto locked balcony staff get soap within minute . bed comfortable , room clean . great view fountain Strip room . great location , minute strip . victorian restaurant ok . thing suck drink give play slot table small . little noisy street problem sleep . 
 Mar 3 2009 	 good value good service 	 stay hotel ' ve see great comment hotel TripAdvisor . check - in check - out great ! not wait compare long line see Bally 's - opposite hotel . elevator bit scary - it take time open reach floor . reluctant push emergency button first time get use later . free ice machine right next elevator awesome . bed room large fit three people instead one . however , bed make noise everytime move 's kinda annoying night time . soap give stay . housekeeper give extra even though small later period stay . also shampoo , conditioner lotion - sometimes refill sometimes . even though refill , bottle never close . not shower cap ( hair dryer bathroom ) adapter converter buy . buy one converter ABC store Miracle Mile shop . tv screen huge - I love ! however , think improve service housekeeping - as mention front office . not seem helpful keep wait answer time call ask again . the steak house Bill 's kinda expensive compare victorian food great . 
 Feb 27 2009 	 central clean 	 place smack bang middle everything . sure , be tiny bit date really much time really want room ? restaurant downstairs reasonably price meal breakfast . ( Pancakes good ) casino part $ 1 margarita . choice , would recommend planning stay mid week price come way ! pretty much everything want mid week anyway . 
 Feb 27 2009 	 Bill 's Perfect ! 	 choose hotel 3 night stay base review TA . turn perfect choice group . first , location , location , location ! walk virtually whole strip stay Bills centrally locate make much easy . one day would set northern part next southern . plus easy acce hotel / resort see strip . main reception elevator room front casino check - in snap come back night long day walk nice walk door head right elevator room . casino maze ! arrive early room ready within 20 minute arrival . security / staff check key card night guest may go floor . room great steal advertise . huge tv wall , nice decor decent bathroom . room 118 side view Bellagio fountain good view Eiffel Tower . bathroom show wear clean . not luxury resort room little comfortable we . 
 Feb 26 2009 	 not ! ! reservation not reservation ! 	 give Bill 's star confirm pay reservation 1 month not get stay there . I 10:00 A.M. see room ready women desk confirm reservation say come around 12 room ready . I bring luggage 83 year old mother tell 4 hour later accomodate I . they tell switch hotel Flamingo next door go there . they say could help luggage struggle street myself . at Flamingo give old , dingy room need update badly . I never gamble stay Bill 's .i ' m sure someone stay long pay get room ! 
 Feb 25 2009 	 's Bill 's ! 	 planning trip , go website find good price ( $ 40 / night ) . call make sure get king room , website book reservation either queen double single king room . arrival , room ready check - in ( one friend 's room ready ) . room decent . 40 - inch flat screen tv . wire internet connection available . pay per use wi - fi . bed okay . ask pillow ( feather kind flat ) blanket kind thin . shower nice ... excellent water pressure hot . stain glass window could open nice venting shower . room come standard issue soap , body lotion , shampoo conditioner . iron board iron also room . coffee pot . the Victorian Room restaraunt okay ... nothing fancy . good breakfast . coffee quick breakfast would hit Seattle 's Best Coffee instead . coffee much well victorian Room stuff . eat Steakhouse . Bill 's centrally locate Strip Bally 's Flamingo . gamble well average machine table game . I would stay , one lean beef . get letter stick door second day say would turn electricity follow morning 2 - 6am . also give we complimentary glow - stick use . partying come back hike 5 flight stair dark quiet room . minor inconvienience probably could avoid , inconvienience . get compensation 4 - 5 hour without electricity . 
 Feb 23 2009 	 fabulous - little treasure 	 return ( yesterday ) 8 night stay Bills friend . book lot research reading review . well , disappointed . fantastic rate - far cheap ' big glossy ' hotel . room King - large . bathroom great seem constant supply hot water whatever time take shower / bath . casino friendly - play slot mostly . highly recommend sign ' player club card ' ( freee ! ) , - do not gamble enough gain many point card sign give book voucher money food ' buy one get one free ' ticket various top attraction . bill amazing location - previously stay Luxor long way centre strip , bill central although deuce bus fantastic value - ride 24 hrs $ 7 . also drive mountain 2 day ski - ing - approx 1 hr drive strip , return Bills night . recommend Brooks car hire strip . collected we hotel great service . struggle hire car usual big name apparently big conference Brooks able sort we hour notice otherwise ski - ing trip would happende . recommend Grand Tours Grand Canyon trip west rim/ sky walk . $ 125 compare many charge excess $ 185 thing . great service . summary Bills friendly/ small everything need . Big Elvis worth watch , karoke night entertain . previous reviewer comment - return Bills hectic day strip like come home ! 
 Feb 20 2009 	 advertise ! 	 nothing say hotel / casino other already . location awesome . price affordable . room decent comfortable . view great . shower drain slow . Big Elvis , 99c margarita , 2 $ hot dog , old school charm . victorian Room serve big , affordable portion , much well glorify din . I would take wife . group guy girl look party Vegas , great place stay . 
 Feb 19 2009 	 be like ? 	 stay Bill 's SuperBowl weekend , be like ? clean , friendly hotel well average room service right middle strip . room decent size comfortable bed 42 & quot ; plasma tv . inexpensive rate mention take minute go room street . love stain glass window bath open strip / side street . else Vegas going find ? Decent Blackjack condition compare huge resort friendly dealer . great people watch also due Drais . treat cup Seattle 's good coffee morning great people watch patron leave Drais 
 Feb 17 2009 	 great location price cleanliness issue 	 boyfriend stay Bill 's Feb.13 - 16 pay total $ 392.40 three night non - smoking , two queen bedroom . room briefly trip , sleep take shower , 's brief list pro con . pro : * great price average $ 130 night weekend . * Location ! locate Center Strip right across Caesar 's Palace Bellagio . * friendly service . easy check process . * comfortable bed . * nice flat screen tv.con : * cleanliness average . room clean first walk , rest stay , floor vacuum tub clean . also , use water glass get switch entire time . * age room noticeable . * tub drain well . * air conditioning loud . slept earplugs , not big problem . overall , not bad . cleanliness main reason low rating . 
 Feb 15 2009 	 Excellent price - excellent location 	 whole review individual Australia describe experience exactly ! also choose hotel base previous review disappoint . contact hotel directly see price room rate internet month previous travel book directly hotel rather online issue . notice one month prior travel room rate $ 25.00 usd low book time period . call hotel issue get low rate stay . allow we two room basically price one mean ' no sleep young adult son ' ! noise - issue . room street side - help leave bathroom door shut night earplug cut rest noise . boy across hall say noise issue . stay hotel five night . security present ( outside elevator ) two five night although not find issue late night , loud guest go room . room spacious clean . location excellent pleasantly surprised pay parking car . always plenty parking available . purpose trip shopping show , gambling location hotel ideal . great car go outlet malls shop . yes , fancy reception area review hotel sound like spend lot time line up - check in / out . one desk check well check - line up ! picture website exactly get . impressed amount smoke casino odor room . request non smoking room . hotel not amentie big one February will not swim pool anyways ! understand guest would able use Flamingo Pool next door open . 
 Feb 11 2009 	 bit noisy excellent value 	 Stayed Bills 3 night review 's location . far location value money excellent . half price 1 room lot hotel , get 2 room bill , mean not share teenage boy . worth . not expect big flashy reception area non existent . check desk side casino doorway restaurant . another reviewer write , security elevator keycard access use elevator , anybody go stroll hall . traffic noise quite loud give hotel right street , lot new one set back road . use earplugs problem alleviate . admittedly , ' m light sleeper , son say problem . bed huge comfortable . room spacious . huge flatscreen tv . bathroom fine . Shower take age drain , care , meant foot get extra clean . Aircon room loud , keep bathroom window open not use aircon . overall , would stay . yes . location great , room great . not spend much time anyway want mid strip location great price , be definitely worth . 
 Feb 9 2009 	 superb hotel little money right strip 	 would really recommend place vacation Las Vegas . right ( nearly ) strip price half pay 1000+hotels strip . Bellagio fountain across street , really fantastic watch ! room spacious , clean , nice bathroom big TV . stay one night family four 88 , -USD , cheap hotel whole journey . far one good night . pity could not stay long , would defenitely book hotel ! ! 
 Feb 9 2009 	 disappoint change 	 stay Bill 's last year decide year Jan23 - 25 . change . there security post elevator time , day night . ask front desk & amp ; shrugged & quot ; dunno & quot ; .there amenity live without , lack hotel security luxury necessity . saving hotel room worth risk safety . 
 Feb 8 2009 	 Bills Gambling Hall Casino 	 Staying Bills put we middle Strip among Hotels entertainment lot less expensive excellent accommodation frill like swimming pool fountain . comfortable clean room bed , casino 's want , two restaurant even place door buy discount meal entertainment day . bus stop next door Flamingo good way get strip walk , walk walk . getting check hassle free room time . also car , parking convenient could use valet service parking . would always consider hotel ever return Las Vegas . 
 Feb 2 2009 	 Totally Awesome 	 really great hotel , half price big player , situate right centre strip . comfortable , clean room , good steakhouse world , well good breakfast world ! ! ! ! ! 
 Jan 28 2009 	 Great Place stay ! 	 ' get wrong , love Vegas super resort , outstanding place . day , one big pet peeve respect Vegas take allot time anything . traffic endless walk car / room / etc , cut valuable limited Vegas time . , could stay clean , comfortable , old nice room great price , literally 2 minute everything ? well , Bills . , room pretty basic , except 42 " plasma tv wall , stripside room view amazing 2 minute lobby , 2 minute parking garage 2 minute casino , 2 minute restaurant 2 minute corner Flamingo Las Vegas Blvd . , location absolute center strip , easily walk big strip hotel . another thing , pool , use one flamingo . , would wager elevator ride / walk room bill shorter many room within Flamingo . so , look fancy new , look elsewhere . come Vegas getting enjoy action , consider bill . 
 Jan 27 2009 	 Best Little Deal Vegas 	 Staying Bill 's overall great experience . parking rental car easy ! walk mile get car valet parking . check - in do within 5 minute . mention husband 's 55th birthday , give we upgrade check ! ( plus price go time book time check price match - save $ 115 three night ! ) window room , overlook strip Bellagio fountain ! traffic noise little bit hassel get pretty quickly . room great ! little old , definately ragged . clean ! awesome hugh flat screen tv add plus . $ 14.99 Prime Rib deal first nite even bring extra roll room . hubby $ 360 first night casino ! $ 5 Blackjack table . Big Elvis free lounge . casino go far good place get free drink ! go beyond make feel special ! 
 Jan 26 2009 	 right Strip : small 	 great location , great room ( noisy back airconditione ? ) , big LCD ( ... ) room , clean , cheap , comfortable , easy access hotel Srtip amenity . Skip stay 1000 + room hotel , enjoy small gem . 
 Jan 25 2009 	 another great stay ! 	 husband stay hotel strip past ten year . short , quick trip 3 4 night , like sometimes stay somewhere cheap get without walk mile room . Bill 's exactly place ! ' ve stay hotel Barbary Coast several time . first stay since Harrah 's take become Bill 's . check 11 pm room matter minute . non - smoking room Flamingo side hotel 4th floor . super quiet , go bed early not like noise strip room , ask Flamingo side . even elevator , really not trouble . room amenity basic , clean . love take shower little window open ! a / c COOOLLLDD ( good thing July , January .... ) love gamble Bill 's . be cozy to / from room second . be also great one need go room easily find half come back - unlike big casino . comp pretty good room / meal end free . try Wizard Oz machine close entrance Drai 's . wish could bring home - good ( other ! ) always eat least victorian room stay . 's good use Barbary Coast - coffee cake bring : ( , be still good . chinese food actually good . well PF Chang like . no trouble get cab left fly home . quick , 4 night stay , lot fun . would not hesitate recommend anyone , especially not room much . 
 Jan 25 2009 	 Awesome place great value great people 	 love Bill 's , everything great , location , price , staff , restaurant ..... would recommend anyone . staff friendly helpful . be stay Vegas , must stay Bill 's ! thank make stay great ! Laura 
 Jan 20 2009 	 central clean inexpensive Vegas hotel 	 great place stay price . room clean date . hotel locate almost dead center strip , make good home base wandering . small find plus , take minute get street room . also catch part Big Elvis show decent . negative hotel theme wild west drinking saloon sometimes little obnoxious . for roughly price less stay Imperial Palace , ' ve hear worth . budget , not plan spending lot time hotel , stay Bills . 
 Jan 18 2009 	 Fabulous Value Hotel great parking access - free 	 bit budget great hotel , newly renovate , massive flat screen tv room , 2 good resturant , right corner strip Flamingo Rd well , excellent car , free multi storey car park access straight onto Flamingo Rd minute i-15 - negociate one way / back street . yes know everyone say well worth get car drive Las Vegas stay couple day . drive strip FINE Fashion Show Mall Town Square shopping etc free car park . Valley Fire 1 hour away , Mount Chaleston 35 min Grand Canyon 4 hour , much cheap taking trip . also stay BILL 's collect car Hertz desk FLAMINGO hotel next door . not forget check Flamingo garden pool 's posh MYSTERE Treasure Island amazing . 
 Jan 17 2009 	 good Kept Secret 	 find Bill 's Trip Advisor satisfy . small well come Las Vegas . bill right smack dab middle everything - remind little old lady would not sell ! room clean view great ! throw Big Elvis ( big anymore ) good place eat . recommend ! ! ! 
 Jan 15 2009 	 good value mid strip 	 ' ve previously spend lot time Las Vegas work stay quite on - strip Hotels . when come book day January Vegas look somewhere cheap stay strip rate Bills Gambling Hall look good . I would previously visit hotel know Barbary Coast know & quot ; old school & quot ; hotel compare like Paris Luxor always seem friendly accommodate not worry booking . be always popular place parking free , unlike casino . the hotel locate right middle strip , next door Ballys Flamingo opposite Bellagio . walk on - strip casino within 10 minute , location wise 's central anywhere strip . additionally , Rio Palms 1 mile Flamingo , road side hotel . the check - in staff super efficient room clean spacious large tv king size bed . complaint facility could not get wifi connection advertise . couple eat establishment casino , give central location be never far away somewhere eat anyway . apparently also sell $ 1 frozen cocktail hotel , although not see where . the complaint would noise ; room , common lot Vegas hotel , well soundproof give hotel opposite Bellagio hear fountain music every 15 minute midnight choose go bed early ! ' ve never , Las Vegas noisy place weekday traffic wake 7 am horn loud engine . say , not criticism hotel , experience stay top suite New York New York . overall Bills Gambling Hall bargain day Vegas . central location , good room easy parking . 
 Jan 11 2009 	 well keep secret strip 	 great location Central Strip . amazing room , great view strip , large , hi def tv . small hotel casino park room less 5 min , oppose strip hotel walk almost 20 min get car room . good security . not let non hotel guest hotel elevators.i always stay go back vegas . 
 Jan 8 2009 	 Location location location nice hotel 	 stay Sept 08 . location beat . right heart strip within walk distance anywhere want go . incredible view strip window include partial view Bellagio fountain , Eiffel Tower , Paris balloon . cool . the hotel old , clean update . room nice flat screen tv comfy bed . hotel also room service good reasonably price . staff nice . the casino could hit miss . one night excellent waitress drink every time go we , fairly quick . two night though , wait fairly long time drink . get bottle beer , mixer pretty good . gambling drink , would suggest pop around corner , towards IP , check Casino Royale . drink cheap strong choice bottle beer ( Michelob ) $ 1 , $ 6 elsewhere strip . waitresses always top thing . also , get free play promo pull outside casino fun . you use pool across street Flamingo , nice pool / garden area visit . go , vegge lounger time enjoy yummy slushie drink waitress bring around . probably & quot ; vegge & quot ; vk . overall , nice hotel reasonable price locate great spot strip . would definitely stay recommend hotel family friend 
 Jan 7 2009 	 Comfort Bill 's 	 Bills good comfy bed ever . big room although drainage bathroom & amp ; toilet fairly slow . small shower area . not big issue since not room much . nice big screen television . check breeze - hotel ease - always security elevator evening feel super safe . the casino small not spend much time . sometimes fairly & quot ; warm & quot ; serve good hotdog 99 cent margarita ! also Bill 's location show go sale morning 1/2 price really handy able grab ticket . extremely central location - walk everywhere . wonderful restaurant nearby - PF Changs ( Planet Hollywood ) , Batistas Hole Wall ( italian - wine drink include meal ) , Jimmy Buffet 's Margaritaville Volcano Nachos well ! 
 Jan 7 2009 	 great location good room 	 hotel location great , right center Strip . room also neat clean . overall good stay couple night hotel , good value money . check Friday evening big line front desk : ) bathe tub clog , send service fix even spend half hour could clear clog . mattress comfortable make little noise . 
 Jan 6 2009 	 Bill 's still pretty good 	 Bill 's small old school since Harrah be take , room housekeeping continue go downhill . told & quot ; budget cut . & quot ; think room need deep cleaning . front desk nice helpful . be kind person get lose try find elevator trouble remember wing hotel be , great place . good hotel convenience location . not mind little run be great . 
 Jan 5 2009 	 real gem strip 	 Bill 's must stay ! location fantastic right next Bally 's , near Caesar 's Palace Paris could see angled view Bellagio fountain room . 30minute walk ( stop ) fashion mall top strip could always catch Deuce . we room king size bed complaint whatsoever room fantastic . big tv , comfortable bed , noise , smoke smell ( stay non - smoking room ) , shower great pressure warm . minor problem shower precipitation cause floor get really wet recommend leave window open . as casino penny slot not fantastic get offer free drink twice . would go elsewhere gambling . do not stay anywhere else ! Bill 's perfect will save lot money room cheap compare other be close everything . oh side note , go grand canyon book online cheap . another thing get day pass ride roller - coaster New York New York AWESOME ! 
 Jan 4 2009 	 definitely joker pack ! 	 return 3 night stay Bills New Year convince Strip 's well keep secret ! book strength report small low rise mid Strip . perfect we . eighth trip Vegas stay various hotel include venetian Aladdin . Bill 's theme luxury bracket absolutely nothing wrong room stay . thing would improved would in - room safe coffee / tea facility . use safety deposit facility Cashier 's desk free ask $ 60 cash deposit refund key turn . lucky enough get side view fountain extra cost ( New Year 's Eve triple price anyway ! ) , room 428 . room big expect plenty space storage . bathroom space small adequate glad see bath pace Strip day need bath soak end day . something not get Excalibur . window bathroom great obviously make noisy leave open . generally find noisy sleep . tv huge ! parking easy arrive Flamingo Road Hoover Dam direction multi storey car park clearly visible . check easy queue rare Vegas . staff courteous friendly . carpet casino part see well day not worry we gambler . Big Elvis worth watch another live band good . 99c Margaritas also nice ! could not fault despite initial reservation may bit tatty attract wrong sort ! sadly nature Vegas attract walk life - undesirable , encounter hooker obvious ' low life' . we use facility definitely use Bill 's next visit , assume price still competetive . 
 Dec 30 2008 	 Great Location 	 location main point stay bill . the room fine & amp ; reasonably sized . clock / radio & amp ; hairdryer bathroom shower , smallish tub alongside vanity unit /dressing area . there 46 inch plasma tv room . tv size home & amp ; personally would prefer room safe & amp ; coffee maker provide - but ..... not use steakhouse , not think particularly reasonably price . Seattle coffee shop handy light breakfast . the place clean carpet & amp ; linen see well day . stay eight day & amp ; one top shampoo & amp ; soap . my room much view , overlook side Flamingo , mean relatively quiet . ( ) staff reception overly helpful . want book airport shuttle give phone number & amp ; leave call myself . another thing ( & amp ; exclusive hotel ) cost phone call room . make one quick call within US & amp ; charge $ 14 
 Dec 20 2008 	 Perfect location good value money 	 Bill 's Hotel sit right opposite Bellagio Caesars Palace , much cheaper - pay £ 130+tax night . room standard business hotel type , large tv . car parking free , right next hotel 
 Dec 19 2008 	 dissappointe 	 first trip Las Vegas , use Trip Advisor traveler review plan trip . stay Bill 's expect . 's location could well . staff friendly helpful . love fact hotel small easy navigate . important room clean quiet . wall air conditioning unit plus we . give we & quot ; white & quot ; noise sleep good control temperature . first trip , visit every casino strip . size almost overwhelming . pleasure come & quot ; home & quot ; Bills . need fancy , comfort 's Bill 's give we . 
 Dec 15 2008 	 great Stay Rodeo Finals 	 read review Bill 's decide take chance . great price affordably . room spacious view fountain across street . Location make everything accessible . trip attend Rodeo Finals taxi right door use . 99 cent Margaritas , $ 2 hot dog , Elvis Entertainment add experience . find catch bus Fremont Street good bet souvenir half cost strip area , also eat less great light show . would go route first buy around large Casinos . 1st trip Vegas 3 we feel Bill 's good deal . dislike push Time Share Tour door , take instead 2 hour state take 4 hour , worth ticket receive attend . way long much sale & quot ; will not let go sale pitch & quot ; . enjoy stay National Rodeo Finals . would stay Bill 's sure ! 
 Dec 12 2008 	 Great Location ... 	 stay Bill 's since Barbary Coast . LOVED Barbary Coast , since Harrah be take , room housekeeping go downhill . 4 day , tip housekeeping , still get 1 shampoo .... go front desk ask another bottle . told & quot ; budget cut . & quot ; Felt room need deep cleaning . front desk nice helpful . another thing Harrah 's add timeshare people right guest elevator . not like that . on positive note , love fact fly , take cab hotel room 10 minute . never line check elevator maybe 50 foot front desk . time rent car park right elevator bring casino step elevator take room . be kind person get lose try find elevator trouble remember wing hotel be , great place . bottom line , great hotel convenience location . not mind little run ( think be let go plan tear add Flamingo something ) , be great . continue stay long . 
