Nice 	 first time stay Treasure Island find room quite nice - location good Bally 's , room nicer . issue housekeeping ignore Disturb knock door anyway - security latch time race door , already unlocked push security latch . happen day .. sure staff understand door sign issue . ' free ' room safe nice , update bedding extremely comfortable bed plasma television . check check slow side two desk clerk duty . happen almost every hotel ' ve stay Vegas , people not seem aware resort fee get charge check . tie line bit check people spend time question charge miss booking . TIP- get room low price possible not bother pay extra Strip View - spend money show instead . 
 Nice Hotel decent price . 	 stay Treasure Island 4 day 3 night . get Hotel smell flower smoke mix together hotel lobby bit turn not overwhelming . check 12noon spend 10 - 15 min line . clerk nice tell we resort fee optional since book implement October . opt take anyway case want go club . hotel much small other strip easy navigate elevator never 30 sec arrive . room locate 27th floor view Siren Cove . noise show loud annoying try sleep never room long enough bother . also never get chance see show can not comment 's good bad . room nice , clean large . bathroom large tub big enough soak . bed comfortable partner since not like soft pillow . draw back room dry fridge put beverage . casino decent smoke smell way much awhile staff friendly helpful . far restaurant eat Coffee Shop get free gambling casino . look price world thank goodness free . eat hotel . want cheap breakfast head Denny be across street near Harrahs . also , weather nice nice enough enjoy pool . pretty empty saw lobby . location great close large hotel . able get Fashion Show Mall Ti . also able get Train Mirage inside TI . walgreen across street good pick little stuff . not mind walk 30 min walk end strip Luxor locate take bus . decide be well walk bus way slow speed we NYer 's walk . check fast take 5 min . good stay TI would stay get good price . another con want use internet lobby print something pay 5 buck one dollar per page print that s even pay resort fee . 
 fabulous location ! 	 TI 's location strip unbeatable price . close Wynn , Mirage , venetian plus accross street Fashion Mall short walk away Ross Dress Less turn favourite shopping destination ! much enjoy stay . bed comfortable hotel staff polite professional . downside long wait check . soon do , rest stay go without hiccup . maid absolutely lovely , enjoy tipping ! would definitely back TI . 
 Great Hotel Great Location 	 stay Treasure Island mid October 2009 7 night also get marry Treasure Island Chapel . the location hotel fantastic , hotel good size unlike massive hotel Vegas take long get room onto strip . the room decent size big bathroom amentie stock daily . there hairdryer , iron ironing board , safe wardrobe ipod docking station . we eat one restaurant Kahuaville visit couple time food excellent time . the man also like Breeze bar good feel barman nice polite . only little gamble cocktail waitress service good . mainly breakfast day walk wynn , 2 morning visit Cafe Pointe terrace highly recommend go breakfast . the vibe Treasure Island good unlike hotel visit would highly recommend anyone stay hotel 
 Super Location Solid Hotel except New Resort Fee 	 stay TI Thanksgiving weekend . TI 's location really good , right middle strip , walk distance Wynn , Mirage , Venetian , etc . state review , small size hotel , compare Bellagio MGM , nice walk front door room 5 minute less . casino also less smokey compare Wynn Mirage . the one complaint wait check . long line , first stay Bellagio , Venetian , MGM , Rio , etc . TI bad line . thing would prevent stay future $ 20 mandatory resort fee per day . ridiculous TI go lose ton customer . even Bellagio , MGM , Wynn , Trump , etc . , low resort fee . luckily , book , not this . other , room clean , bed comfy . also pretty quiet . 
 poor 	 check time ( 3 pm ) , 2 staff work front desk - take we 45 minute get room key . charge $ 20 per night MANDATORY resort fee . however , benefit get gouge available - night club open ( wednesday night ) , newspaper leave , Sirens TI show closed repair , still put internet access bill . ( remove last charge , point ) . give break resort fee , even provide service promise . feel like stay hotel want business , money . on plus side , Mystere fantastic . 
 clean reasonable place 	 relative budget need clean , comfortable place good amenity centrally place strip , place . deluxe room nothing fancy , modern decor , basic bathroom , large fine price . view room great , one strip . bathroom not bathmat annoying ( place later ) , receptionist polite pleasant , casino medium size , hotel clean , eat hotel . get free internet ( include resort fee ) , note although free access club include , Christian Audigier club close weekday , open Thu . the cleaning staff great job cleaning , lamp dusty throughout stay . bed comfortable , pillow alright , mattress could soft plush . clean , basic affordable . 
 bad service age room ? poor customer service 	 please favor stay hotel ! stay hotel one week thanksgiving , spend almost $ 1,000 . bad service . housekeep clean room 3 day row even repeatedly ask . Shower handle brook hotel take hour fix would provide another room take shower make we late thanksgive plan . every time call front desk say someone would within 5 minute , lie . repeatedly ask another room take shower deny . call front desk room service lie say clean room . the positive hotel good location show Mystere . would highly recommend people stay . every time complain front desk , rude dismissive care meet expectation . 
 great location terrible service 	 get back lady getaway , Nov. 22 - 25th , 2009.the hotel terrible 's service , take 30 min check despite email call 3 time prior arrival , take care special request ( flower arrangement mom 's 70th birthday , adjoining room family , champagne glass ) . every time call something , put we hold 10 min . city service , TI huge disappointment . the Sirens TI show also cancel Nov. 22nd ( arrival date ) Dec. 25th . funny , 's mention website ... spa also renovation , talk complete let ! redeem feature hotel 's location coffee shop , bad experience Steak House , screw order not bother tell we enquire people serve we . we see Mystere , show great . problem get theatre , be nightmare , definitely get early , hopefully not ever fire , seem one way in / out . if need place sleep , TI fine , be look special getaway , definitely stay somewhere else ! 
 Aug 18 2009 	 TI great value clean update 	 wife go Vegas first time in - law Vegas several time . TI great value meal , close attraction , clean update large area gaming try . one plus right next door Fashion Show mall within 1/2 day 's walk big strip attraction . want rent car get early one agent man small kiosk convenient quick ride Hoover Dam . would recommend place look good value new hotel . thing notice pool way overcrowd loud music play several day throughout week would probably turn folk look quiet pool time . 
 Aug 16 2009 	 Loved ! 	 wife travel Las Vegas OKC 8 - 7 - 09 ( Friday ) 8 - 10 - 09 ( Monday ) . book TI ~ $ 360 3 night TI website . normally book package Priceline.com travel Vegas , hotel 's website offer free Mystere ticket 3 night stay rate find wholesale website . center around friend one 30th birthday . we land get rental car ( full Size $ 25 / day name price Priceline.com ) proceed TI check . got hotel 4:00pm check line 30 people deep , wait 15 minute . slight mix check room however . front desk clerk book we room 25086 write 25089 room key holder . get think room find key would not work . call security phone floor near elevator come right correct we without we back wait line front desk . security guard extremely nice fast correcting mix . enjoy stay much TI . wife stay numerous property Vegas on - strip off - strip . TI , far , one nice stay . personnel hotel extremely friendly quick help . room clean well stock product ( Shampoo , Conditioner , Lotion , various soap ... hotel spa ) . can not say enough comfortable bed linen ! wife actually inquire front desk upon check purchase bed . overall would recommend property one ask would stay . 
 Aug 14 2009 	 great get good rate ... 	 book $ 58.00 night get free upgrade strip view . room nice though little unkempt first enter . tip maid spotless . pool pretty crowded , drink poolside little weak . staff great . big complaint almost beg beer sportsbook play pony day three day . likely try somewhere like Wynn next stay Strip ( Monte Carlo last time , class hotel ) going try red rock Labor Day . get good rate , TI 's location great . much night life ... 
 Aug 13 2009 	 treasure 	 review long overdue , ' m finally get around . fiance spend 8 night Treasure Island November 2008 absolutely love . hotel staff super friendly moment arrive till leave . check - in process smooth , even give option high low floor , queen king bed . room decorate rather nicely quite spacious . look modern . love carpeting hallway . room not mini bar , not really care , floor vend machine even & quot ; Vitamin Water & quot ; . bathroom big amenity smell delicious . housekeeping attentive nice enough give we whole bag worth toiletry request additional one . room service good pretty prompt . casino fun , well luck other . couple restaurant hotel , eat buffet would highly recommend stop point . hotel provide we buy one get one free coupon check buffet , sure 's common practice part package book . buffet food really good great diversity : italian , japanese , mexican , american , Chinese . could ask ? saw & quot ; Sirens & quot ; performance present front hotel , not moved think little cheesy , though girl nice look . ' m sure people entertain . also go see Cirque Du Soleil 's Mystere whose theatre locate inside hotel . recommend see show . absolutely amazing ! love . stop piano bar hotel late trip little disappointed wait long patron two piano player hilarious ! specialty drink pretty tasty . not get take advantage pool since weather not warm . overall really great experience would highly recommend property , regardless whether child . work hospitality industry , needless say , impressed flawless experience level service provide . be pretty low - maintenance , be look butler - type service maybe not place , worth give try . 
 Aug 12 2009 	 thinking eat @ buffet TI .... read ! ! 	 husband stay strip hotel thought would try Buffet . first , REALLY expensive quality food ( $ 23.00 / pp ) . taylore asian client , lot sushi . great dessert though ! pay $ 50.00 salad , fruit dessert .... 
 Aug 11 2009 	 getting exactly pay 	 since Vegas trip parental , teenage sister , 20 - something sister 20 - something self , want book family - friendly hotel center strip everybody easy access want go . Mission accomplish . Booking hotel.com , score room $ 61 night ( taxis ) . hotel lot affordable neighbor , Mirage , good reason . newly renovate room sleek classy , stock few glass towel , shower rug . pool look exactly like pic post site . warn pool child . People smoke pool drop ashe right water . hopefully anomaly , pool experience make want return TI next time come friend . still , be great place put head night , especially price offer summer ! 
 Aug 10 2009 	 Good Value responsive staff 	 Treasure Island good hotel one good view option Vegas Strip . Mystere , Cirque De Solis theatre show locate . family friendly environment , actively attract Adult Crowd new T.I . image . bed hotel outstanding quality , even room little small competetor . satisfied view room assign one call front desk get bell hop new room assignment wonderful view . highly recommend hotel mid range traveler . distance Monorail problem , real complaint . 
 Aug 10 2009 	 Ideal Spot Strip 	 TI perhaps look bit tired compare big feature resort hotel southern end strip . ideal need . its big overwhelming resort hotel help first time Vegas visitor find foot . also public room casino less spacious relatively low ceiling feel little claustrophobic . place perfectly situated get good short visit . easy walk big feature place Venitian across road Caesars , Bellagio Paris street . room reasonable though big . restaurant generally pretty good value . good pool though busy . access guest vip area Sirens TI also benefit . disppointingly high charge wifi access . 
 Aug 9 2009 	 great place great location 	 go Las Vegas stay one hotel strip , specially first timer . hotel reasonable , pleasant good moderately sized room , good buffet reasonable cost , get see Cirque du Soleil hotel simply awesome . stay Hotel ticket half price bargain show . do ask ticket sale lady bother ask inquire offer . deceive situation breakfast offer Tikki Restaurant something like , charge include coffee fimally pay buffet far poor breakfast , mislead lot advertising hotel , . although detail , get money worth specific place , otherwise great hotel would certaimly return back Las Vegas . 
 Aug 9 2009 	 great time 	 room great value comfortable bed . stand line hour check Sunday , staff member tell couple day later could left bag bell hop check line short ! oh well , next time ! least favorite would pool , way crowded , one pick beer bottle glass . many drunk 20 something 's , one girl actually throw pool . leave return . grand canyon hoover dam tour great , Ride deuce , cost $ 7 day $ 15 3 day take strip , great since 110 ! also go Fremont well worth short bus ride . check resturant downstairs Binion 's get prime rib dinner $ 6.95 join player 's club . 
 Aug 8 2009 	 Great trip short ! 	 mother go Las Vegas three day week quick getaway lovely . slept day go night . recommend Phantom Opera George Wallace show Flamingo . military discount . though Phantom delay hour due technical diffcultie , good ' ve see even include Phantom Toronto . tear ! Treasure Island week great deal around 60 buck night ! update room view mountain make trip enjoyable . rent car venture strip authentic mexican food , cheap breakfast IHOP steak lobster dinner downtown Tony Roma 's . 
 Aug 8 2009 	 impressed time stay Mirage next time ! 	 trip plan way advance aunt wed Vegas . reserve room mirage rest family stay there . after month think saving TI offer decide week prior trip change reservation stay TI . last stay TI great 1999.i also mother sister change TI we . with say upon arrival know check 3 pm possible early check 12 noon . get TI Mirage 10 am group stay Mirage able check right although check 3 either . so sit line 1.5 hrs . wait hopeful might get upgrade like everyone write . try ask nothing offer . mother pay 100.00 per night petite suite upgrade deal . anyway room great 11th floor nice big bathroom clean new furnishing , nice pool /strip view . fridge reg room one petite suite . room safe . room one thing find well mirage , bathroom mirage room small . the large drink TI pool $ 23 mirage $ 18 imo much well . TI pool even compare Mirage . good thing family single big complaint ..... pool close full day due high wind , Mirage pool open.we usually use pool day every day gamble night . we good . able go mirage rest family stay there . we complain check hope could offer something . they pretty rude say fill complaint form like everyone else morning would take rest they . all would say stay mirage around great stay . 
 Aug 7 2009 	 great hotel really impress stay away buffet ! 	 upgrade penthouse floor beautiful view strip . pool nice way hot sit 10 minute . like other , find food drink overprice , $ 7 coffee buffet 10 pm Sat night awful . pay $ 26 take food away . make complaint not hear back resort yet - nice customer service . wary hotel guet get somewhat rowdy Sat night , neighbour party 4 am Vegas , right ! , great trip ! 
 Aug 6 2009 	 TI real gem - we will return 	 TI GREAT location STRIP , nice pool / Jacuzzi , lot lounge chair - we enjoy morning early evening poolside . tv remote not work well otherwise nicely appoint room , comfortable bed . check ( around 2:30 pm ) check easy , fast - problem ; see long line occasion ( report trip advisor review ) . disappoint TI SPA open visit ( due remodeling ) . fun Vegas : recommend TI ' Cirque Du Soleil Mystère & amp ; TI 's Sirens - pirate nite show , Lion King @ Mandalay Bay ( take breath away – creative genius touch one 's spirit ) , & amp ; Bellagio ' Gallery Fine Art ( discount ID - teacher student ) , & amp ; Dale Chihuly glass display . ' go back Vegas enjoy Cirque Du Soleil production . many upscale hotel lush garden conservatory – beautiful view stroll hotel lobby shopping area , take break heat . favorite hotel shop : Bellagio , Wynn & amp ; Encore . see Peter Lik ' landscape photography gallery Palazzo / Venetian ( several location ) . not know Peter Lik trip - be photography , gallery must - see . food expensive Vegas – find gem everywhere : TI ' Cantor Deli great Matzo Ball Soup , Kahunaville ' Lunch Chicken Satay Salad mixed green raspberry vinaigrette beautifully present delicious ( $ 7.50 Kahunaville Lunch Coupon ) . TI ' Buffet wonderful fresh fruit plenty fresh choice vegetarian carnivore alike . Pho ( Vietnamese ) ok , great – food service mediocre . travel : free tram - TI / Mirage , & amp ; Deuce 24 hour bus pass make travel easy hot day . carry water dollar buy cold water street vendor . excursion : make every effort see Grand Canyon ( enjoy West Rim tour ) Hoover Dam . next time will go Bryce Zion . cheesy Vegas stuff 30 year ago still exist downtown , new Las Vegas great place run away home ! first class visual performing art , international shopping , comfortable accommodation , dining option every palate make vacation respite need . 
 Aug 6 2009 	 Great New Years Eve stay 	 stay husband another couple New Years Eve . good value trip . room well appoint staff friendly . thing do not like room service menu overprice compare 4/5 star hotel vegas do not accomodate vegetarian . argue great deal hotel . would stay price right . 
 Aug 6 2009 	 disappoint 	 disappointed ! ! ! small pool area Las Vegas Hotel si establishment family . entire area totally take weekend young vacationer , drink smoke every available space . we stay Vegas numerous occasion deffinetly give TI miss . 
 Aug 4 2009 	 value ! 	 wow , wow , wow ! get back Vegas sure feel like ' m deathbed .. thank God hotel room TI ! ! ! ! stay July 28 - August 1 . 5 girl split amongst two conjoin room ... awesome .. not good view enjoy regardless .. could see Encore & amp ; Wynn .. city .. we important two join room . end see LOT hotel room strip ( due room party ) must say room TI suit we well . room always bright , evening enough light ensure bright space . love furnishing , modern , without try hard . bedding & amp ; bed unbelievably comfortable ! bathroom nice big .. enough counter space , extra makeup mirror excellent ! also enough light space room set second vanity ! size room great , well , two bed well space . room come safe .. barely fit macbook ( 13inch ) .. concern .. anything big would not able store . hair dryer awesome ! thick long hair 5 us forgot bring blowdryer room one work fine . due excessive heat spend LOT time room , predrinking , get ready etc . hotel .. not big kinda nice ... see mystere show ( free ticket room booking ) AWESOME ! recommend go even u buy ticket . eat Pho .. cheap filling , well coffee shop .. LOVED cheeseburger w / bluecheese course . be Canada .. find restaurant extremely cheap ! bar @ casino pretty good , Dee make we good tequila shot ' ve ever ! great price ! 5 shot $ 35 ! ! ! ( ' ve pay way local bar canada ! ) awesome ! pool small ... check Tuesday ... many people feel crowded .. could hear other talkin hard miss dirty stare .. can not even imagine would like weekend ! seem enough lounger though . location awesome ! partie @ Tao walk bridge , well , across street casino royal ( ? ) find $ 1 margarita ( life saver heat ) andd . not forget walgreen ! close ! .. TI also connect right Fashion Show mall ( another plus ! ) . check Ed Hardy club .. look pretty cool absolutely dead Thursday night .. bouncer tell we well Friday / Saturday table reservation else ... note staff pretty good .. complaint . group demographic : 5 friend 21/22 .. pretty tight budget ...... not want go super cheap TI absolutely perfect budget get way pay . -- uncool factor : free internet . come 's 2009 . stop rip we internet ! tip : fridge , clean waste ( stainless steel ) fill ice keep drink cold . work quite well . 
 Aug 3 2009 	 New Years Party @ Treasure Island 	 mate decide stay Treasure Island couple night new year . awesome experience vegas offer ! hotel premium quality jam pack entertainment / show . room bathroom expect type hotel ... clean hotel brand new look feel . gaming area incredibly large however amount people hotel 's bar night crowd suddenly become hard get around hotel . the let pool close winter . 
 Aug 3 2009 	 good hotel small pool 	 get back two night stay Ti .. room nice housekeeping quick clean room . problem since summer time , temperature triple digit three day . problem air conditioner pool area big . seem like everyone pool get spot , . could not swim barely able move without bump someone . next time stay , weather much cool . summer month , probably go Ceasars Palace Bally 's since much big pool area . besides , everything good Ti . 
 Aug 2 2009 	 fun trip not go Vegas July ! ; ) 	 boyfriend go Las Vegas , Nevada July 9th July 14th , 2009 . primarily UFC 100 , incredible ! choose stay Treasure Island , middle strip . choose precisely reason , could one end strip one day , end another day . the hotel pretty average . room nice , clean . gorgeous view strip , managed get room nice King size bed . television leave little desire though .... tiny . much time spend room , full day need relax kind annoying watch something small screen . the restaurant check hotel good . pasta pizza place decently price meal excellent . cafe sandwich huge expensive .... coffee shop sell regular glass orange juice $ 6 . little extreme opinion . one place open breakfast terrific food reasonable price , service great . unfortunately can not remember name , maybe Kaluhaville ? ( will pardon spelling ) casino okay , nothing special , especially walk hotel . fact , would say quite small . neither we gamble much , be look good casino , would check another hotel . the pool small well , really pack chair ! not spend whole lot time pool ; hot sit sun . pretty large hot tub ... be Vegas , be 40 , really want get bath water ? likely ! ; ) not many shop TI , basic gift shop , Cirque du Soleil shop . actually another reason choose Treasure Island - stay come two ticket Cirque du Soleil show - Mystere . acrobatic incredible , seat good . boyfriend even end part show , kinda neat . all , great stay , pretty much expect middle road hotel . ' m sure would rate 4 star , would go 3 1/2 . exactly think : reasonably price , great location stay , ticket really nice bonus ! 
 Aug 1 2009 	 really enjoy stay ( upgrade ) 	 stay TI course horrible , turn event fantastic ! honeymoon arrive evening tell check smoking room two bed . romantic seeing book pay 6 month advance non smoker whole life live ( Australia ) pretty strict non smoking law . the key give we work return desk quite upset . travel way Australia live life long dream marry Elvis Vegas ( book marriage renewal honeymoon ) put smoking room two bed heartbreaking ! upset think wedding dress stink people 's smoke , would not help new hubby also sick time . the staff member counter helpful though manager approve we upgrade suite trouble . suite , nothing say except fantastic . spacious , luxurious , anything could ever ask . also overlook strip would sit window stare non stop . we go restaurant TI buffet far well ! everything fresh delicious . could not believe fairy floss dessert bar ! course , child heart , eat ! downer ( apart room debacle ) fact seem kid run around everywhere . not think TI one kiddy friendly casino , maybe wrong . kid even walk around casino floor without parent . but overall , nice room great honeymoon wedding renewal . would definitely stay ( not stay smoking room ) .Oh , also , room service reasonable delicious ! massive serving well . PS . definitely go see Sirens TI show . cheesy great . 
 Jul 31 2009 	 clean lack entertainment 	 hotel room clean . room face strip right Pirate show play 4 time day last show 11 pm . keep mind will not easy get rest 6 pm 11pm . the spa nice , expensive . massage service costly . take tram Mirage see restaurant , shop , , club . much well TI . TI cheap reason . not dislike , not find anything worthwhile get come back . pool nothing special small pool many hotel strip . not sure rate 4 star . maybe be clean ? 
 Jul 31 2009 	 Hotel Accommodations Professional Room Service Massage 	 daughter wonderful time Treasure Island ( TI ) July 26 , 2009 vacation . staff Treasure Island accommodate . first room assign we # 32108 , think fine , later evening daughter return room night , gentleman handle luggage come room next noticed cane immediately tell call front desk room move close elevator , not walk far room . take advice , next day move # 32041 , right next elevator extremely helpful make stay even well . July 28 , 2009 , call Wet Spa make appointment leg massage . tell spa renovation company start new program masseur/ Masseuse would come room . schedule appointment send well seasoned masseur name Pierre . come room professional knowledgeable body . return back Las Vegas , Treasure Island hotel stay Pierre masseur . 
 Jul 31 2009 	 okay nothing special 	 stay friend 5 night hotel fine . room quite big well set nothing special place . bathroom quite ordinary room little tired . staff also little rude , surprised reading review . friend stay anbother hotel strip hotel staff much well marginally expensive . 
 Jul 30 2009 	 first many visit Treasure Island 	 travel Vegas partner week last week - first visit , certainly will not last . always big fan state . visit Florida New York love place . year thought would try Las Vegas . certainly live name ! love every minute trip . book hotel room direct Treasure Islands website . much well get great rate . arrive bit queue check , seem filter fairly quickly . checking decide ask complimentary upgrade available . get hope , pleasantly surprised tell could room 32nd floor , great strip view ! satisfied room . bed far comfiest ever sleep ! room clean modern bathroom lovely , marble floor lovely toiletry supply day . like security system within lift . time enter lift insert room card key ; automatically highlight floor stay . system operate lift take high floor reason , really like . plenty good restaurant choose within hotel . dine Canters deli , nice try buffet breakfast one morning , also good - much choice pretty good value . find free tram hotel Mirage useful . run every minute , weather hot , handy pop . casino area big . big gambeler , go ! - quite like dollar slot machine fact offer free drink privelidge use facility add bonus ! chambermaid keep room tip top condition week . clean towels day , matter time leave room morning , upon return room make beautifully . there walkway take Walgreens supermarket . convenient buy cheap water snack room . also handy withdraw money cash point , charge $ 2 whereas cashpoint hotel strip charge $ 4.99 cash withdrawel . deuce bus great travel take strip . cost $ 3 return $ 7 24hrs great value . bus stop right outside hotel operate every minute . be great hop please . get bit crowded need correct change , catch , be really handy another good way get view strip get baring ! favourite restaurant call Cheesecake factory . locate within Ceasers Palace hotel absolute must . portion absolutely huge , staff extremely helpful polite , clean modern good good value . book though operate first come first serve basis . be full time arrive , give card ask return anything 5 min hour later , be definitely worth opinion . see 4 show - Terry Fator fantastic one favourite - would definitely recommend . actually allow film small chunk performance take photo , show - aware . also see Love - beatle show Mirage . enjoy feel would add bonus true Beatles fan order fully understand storyline . La Rev Wynn another favourite . theatre circular like swimming pool . much go talented performer . Phantom Opera last show incredible . absolute must . want see Mystere show TI not get around . 's shame offer deal buy one ticket get one half price 3 seperate ocassion . must next time ! would advise get deuce bus Stratosphere Tower . worth pay go tower , view fantastic get great pic . also see couple get marry top tower ! not quite brave enough try ride though ! favourite hotel Wynn , Bellagio Ceasers Palace . be class . TI , New York New York , Planet Hollywood MGM . keen Circus Circus . need remodinise area nice TI locate , great offer deuce bus stop outside , could ideal be look basic hotel low budget guess . the strip overflow people evening . never see many people . come across trouble bad language . make feel welcome everywhere visit . totally blow away Las Vegas everything offer . can not wait return . well worth 11 hour plane ride ! Hope review helpful . please feel free come back specific question . answer . enjoy trip - ' m jealous ! 
 Jul 30 2009 	 Excellent hotel - great price great room great location ! 	 travel Vegas 12 year old daughter 7/26 - 7/29 . Booked TI location price . impressed cleanliness room hotel general . room nice quiet . one day get maid service . hotel make follow day . staff friendly . Loved TI guest special roped area view pirate ship performance . need show room key allow roped area . would stay property heart beat ! thank TI staff great mini - vacation ! ! 
 Jul 30 2009 	 quite Positive experience - especially without Kids ! ! 	 PHEW - take we 15 year finally mae way Vegas without kid TI quite right choice we . romance not top priority TI would choice - ability choose restaurant wanted - stay late , sleep etc . TI allow we ! check - smooth - perhaps 15 minute guess pretty good . request ( smile ) King , non - smoking strip view grant smile ! mention post bed super comfortable sleep like baby . room modern , clean , update furniture - coffee pot ! Maid service efficient - one con - room service cart often leave good part day late evening - maid position thought may call collect . received 2 free ticket Mystere package - fabulous show drink voucher Kahauaville ( sp ) bar take advantage . boy , hop place - great cocktail - fun bartender juggle bottle - pour free shot mouth young old say mature person ! ! ' mature ' end make part evening visit 3 night stay ! eat restaurant - think ' coffee ' shop expensive offer . instead know will not believe - find Terrace Village Care Wynn beat TI coffee shop price class , service feel food not manufacture ! actually check evening dinner - summer special ( $ 15 - $ 19 ) regular menu entree least expensive see proffessional service great food presentation patio seating . we take advantage $ 15 per day internet service TI - instead free - guess - WYNN ! ! pool pretty crowd 11:30 problem find lounger shade ( 112 ) - pool water murky lot people pool - hot tub well shape . ' m glad not boy us room pool fool around - dare splash anyone ! enjoy casino find ventilation good . busy either 3 night . spend play particular penny slot machine ( ' m tell one ) pay 2 dinner 2 breakfast ! ! ! pleasant walk half mile around casino reach elevator - 30 second lobbyHmm else mention - oh yes - watch pool - catch young man hand woman 's bag ( not ) . confront , follow promply alert security act quite swiftly . alert . we orginally book Monte Carlo scare away negative review Monte Carlo 's smell , construction noise room theft . take walk take one step - perhaps 2 walk right - yes smell terrible . the price great - service friendly - room great . take advice other - tell driver take Paradise Road freeway - 1 $ 7 - $ 10 saving . 
 Jul 29 2009 	 complaint 	 wife travel vegas first time July . stay TI becasue price right . $ 333.00 four night , Wednesday Sunday . complaint . room update clean . tv side wall weird , watch 's TV Vegas . nice view strip upon request check . pool cool . big , DJ 11 am 4 pm . young crowd . early 20 's early 30 's . great location . attach bridge Walgreens Fashion Mall . 
 Jul 29 2009 	 Great Experience Treasure Island 	 travel Treasure Island July 25 - 28 boyfriend . arrive hotel 10 am Saturday . would begin check - in 11 am , decide walk around bit check thing . drop bag friendly bellman head . first impression hotel , great location ! across way Venetian Palazzo , good , Walgreens ! go walkway grab water snack . walgreen also come handy coffee fruit morning . go back hotel 10:45am line check - in . little nervous would take forever , start assist people promptly 11 am line move fairly quickly . ask girl help high possible . $ 20 trick . Figured would take chance . say room 20th , welcome come back later , go check ( instead wait check line ) get high room . go room available . ready get settle start day . the walk elevator short — one great thing ( imo ) since Treasure Island small monster property , fast maneuver easy get around . room great view strip mtns . get good world . room standard size , nice bathroom , comfy bed . happy comfortable there . we eat Isla , mexican restaurant hotel , fine . expensive , great . think boyfriend enjoy meal . restaurant eat hotel . coupon Kauhanville BOGO drink Sunday , go minute crazy . film kind promo commercial bartender ? sit table boyfriend get line bar drink . good thing one ever approach table . get drink bar promptly leave . never go back . pool nice . go early Sunday morning . one people crack dawn . east coast time , 7 am bored , pool 8:45am . small cold , nice experience . start get crowd leave 10:30.lastly , thought casino . big roller sense term . play $ .02 slot pretty much whole time . however , always give free drink ( well , tip involve , still cheap ) never wait minute waitress bring drink - small casino advantage ! , lose , good fun . Sirens - stupid , albeit free , ? check ! together , really enjoy stay . think pay , hotel nice . advice would enjoy time . worry food price , etc . reasearch . find place work budget . , yes fridge coffee machine . walgreen offer @ $ 2 coffee cheap drink . would like try hotel , boyfriend say would def . stay Treasure Island . great experience . problem . would recommend hotel ! 
 Jul 29 2009 	 Best Deal Money Las Vegas Strip 	 friend purposely stay AAA Four Diamond hotel order compare & quot ; apple apple & quot ; . money , TI one good ( least expensive ) four Diamond property Las Vegas Strip . check - in like many Las Vegas hotel airport - like line . however , wait long consider least 100 lobby , find front desk agent nice . even provide we upgrade simply say nice ( extra available ) ! room like new incredibly comfortable bed , flat screen tv , clock radio docking station iPod , great view Strip ! bathroom marble floor , large tub / shower , nice soap , shampoo , lotion , etc . hotel spa . we find restaurant Isla , Steak House Pizzeria Francesco 's good , reasonable price Las Vegas Strip , especially compare nearby Wynn , Palazzo , Venetian Mirage . great Starbucks property , breakfast food service great buffet . the pool area bit small , clean fun ! like Las Vegas resort stay , simply must get pool open , rent cabana little pricey , worth split four people ! use fitness center spa , find clean convenient ( third floor need trek casino ) . treadmill individual tv , large selection free weight . the Cirque du Soleil show Mystere incredible ! special offer hotel guest get second ticket $ 25 . even without offer , would say show worth every penny $ 79 ticket price ! amazing acrobat , great live music , beautiful costume ! find TI casino floor much easy navigate hotel Las Vegas Strip . might lower ceiling small space , property & quot ; intimate & quot ; feel & quot ; mega & quot ; resort Vegas . the siren / pirate show front much large production expect consider free . able stand vip view area simply show hotel room key . firework cool , show might & quot ; sexy & quot ; young kid . although TI might consider well ( except bed ) one category , personally believe overall value location Strip definitely one good Las Vegas . 
 Jul 28 2009 	 Pleasant stay ... 	 arrive TI Easter Sunday 2009 . book Petite Suite . on arrival , lot people check time . wait 15 minute turn . problem check room quickly . Vegas Virgins , know walk casino get elevator . however , find short distance walk check elevator / lift . our room right lift . one problem entire time key not always work first , second third time . patient . would work eventually . however , could frustrating . we satisfy room . entry , lady bathroom right large whirlpool tub ( careful not put much bubble bath get lose bubble ! ! ! ) , large vanity area closet mini fridge . leave side Gentleman 's bathroom huge shower seat , large vanity area , closet safe . bathroom tolietrie replinishe day . the bedroom king size bed side table , along one wall LARGE desk chair flat screen tv could adjust see bed . large sofa , lamp coffee table one corner little table bar stool another corner . decor dark modern pleasant place drink two relax . we find room clean maid service tend come around 9 we early riser . we not use pool . however , friend say get crowd early on . the resturant fine . eat buffet breakfast morning supper tended place . the casino huge one nice . never fight drink slot fairly loose husband still come home bit money . it locate end strip real central position . however , do Vegas many time happy stay towards end thing . we happy overall place . ultra luxurious , nice happy spend time hotel casino . well worth money spend . 
