Loved 	 like hotel finish renovate part hotel upgrade room $ 20 since season . like hotel find really far strip shopping area would stay . clean staff nice ! ! ! 
 concert package ... 	 stay offer Stevie Wonder ( MGM ) concert/2 night minimum stay package . ticket not shabby concert great . Luxor need good steam cleaning . think save , overall , would not stay . pyramid room finger print window . pyramid room , really need keep window . mean obvious . need new management . check course king size bed package price get , try get us & quot ; upgrade & quot ; = money . agree one night go back standard room next . not money , principle . standard room pyramid & quot ; nicer & quot ; tower room . worker keep tell we opposite . actually cleanliness room lack downtown Vegas feel instead & quot ; Strip & quot ; . finish pay resort fee , upgrade ( want king bed ) taxis , room not cheap ( cost ) seem . would definitely pay 20 30 buck extra stay somewhere else . next time will go ticket deal MGM hand instead Luxor , sure . 
 Dirty Trick ! 	 want say pretty dirty trick ! sign guarantee low rate thinking would & quot ; decent & quot ; room . get , ask want & quot ; upgrade & quot ; high level room & quot ; say . research know rate pay within budget stick budget . .... stick we 4th floor - first walk forever elavator 4th floor walk past 50 - 60 ( ? ) room get . arrive find room filthy loud air vent restaurant ( ? ) could even talk / hear hall try open door . room , find look window block wall . carpet awful - stain dirty . look someone already use bathroom ( probably couple ahead we go room walk ? ) . go back registration pay extra $ 20.00 flippin per night upgrade 9th floor . say web site want crap low rate . want decent pay $ 20.00 crappy room rate . 9th floor room great . however , registration experence walk 4th floor room leave bad taste mouth . refuse spend money hotel . walk strip gamble eat . good note - titanic exhibit wonderful ! 
 watch old room 	 book room use Amex point . check give room old wing hotel . room terrible - stain carpet , bathroom clean properly peculiar smell hallway room . call complain 4 star quality room , manager say rating website responsible record website . agree hotel 4 star rating ? give room another wing , marginally well . overall experience leave much desire . would stay Luxor . 
 great hotel leave decay . 	 hotel large like Vegas hotel amenity maintain year seem . carpet hallway room bunch bad could almost trip wrinkle , rip cover tape . room musty old . carpet wall dirty stain . maid service good towel old feel like sand paper . make thing bad pool close season even though hotel pool open . location end strip good like away action New York hotel nearby would seem well choice . 
 Outdated - dirty - Poor Service - Nickel 	 Vegas several time , never stay Luxor , however know 4 5 star hotel go stay . stay novelty hotel ( pyramid shape ) fact one 3 show see hotel ( Chris Angel ) . note title - hotel old date show every bit - period . inside , walkway hallway dark dirty . ceiling visual water leak spot , peel wall paper 80 's look smell go along . room , need rehab . curtain old , carpet filthy , bed flimsy , bathroom dark , towel ( 3 provide ) need replace overall feel like old 8 - day Inn . staff inattentive , house keeping provide day hotel charge everything could think . need internet access - 14.99 day ( wireless ) . daily paper - 12.49 per day . need print boarding pass business center - 1.00 PER MINUTE + cost paper . mind pay service , however quality level Luxor provided - pay guest . , many option available stay Vegas strip - Luxor one . disappoint stay - read reveiwer . 
 great location ... 	 get really great price travelocity husband go Las Vegas past March wedding . location Luxor great - south side strip . convenient location , close hustle bustle strip far enough hear . room clean pretty update . hotel not noisy , especially consider size . casino not bad either ; ) go see Criss Angel line ticket relatively short . nothing negative say hotel . would definitely stay . 
 stunning hotel- fun lively . 	 always want stay hotel , interested Egypt since child glad make - rumour abound Hotel may abandon 's theme even close- sure true . visually , hotel stunning comprise main pyramid shape atrium building contain amenity room way around top , couple block room . big inside looks- stay 23rd floor lovely view look mountain . friend book online- beware extra charges- tax add everything state , resort fee £ 10.95 per day newspaper bottle water unlimited phone call within u.s.a.-not much use we , although glad water ! approximate cost 5 night stay work $ 35 per night think acceptable , especially compare U.K. prices- room . room subtle egyptian theme , lovely big bed enough storage space two us= take extra hanger , 10 provide . bathroom shower , fix , wash hair whilst shower - plenty towel facecloth little bottle toiletry provide replace , also hairdryer spare socket shaver / hair straightener socket room . word warning- alarm clock room fix , set 5.30 neither friend could work change setting wake time every morning , matter try ! check arrive not receive rude awakening . room smoke non smoking options- Las Vegas smoker allow smoke casino area hotel , bar serve food also smoke outside , ashtray dot around everywhere . main building house casino , cigarette smoke filter public area non - smoker , may like aspect . another thing due atrium design noise level- sometimes hear music loudspeaker filtering room go quite late- armed sleep tablet earplug fine ! inside main building egyptian statue pyramid building ( photography allow public casino / hotel area unfortunately ) great selection restaurant , food court , nightcub lively bars,24 hour shop great buffet , eat fix price- breakfast $ 15 day ticket $ 29 . hotel good location Mandalay Bay hotel Excalibur- accessible tram 11 am move walkway escalators- exit front , get taxi walk strip reach hotel , casino shop . thing like least able walk building building dimly light spend hour twlilight due lack windows- get dark 5 pm may whole day without even see daylight ! friend travel Vegas quite often say strip long get taxi get around , find untrue- not mind walk prefer outside fresh air . perhaps distance might struggle someone wheelchair people small child , get great photo opportunite walk along strip . find get taxi everywhere unecessary expense- expect tip everybody taxis meter fare dearer think . shop around go tour , Luxor offer special package discount 's guest show exibition like titanic exhibit , CSI experience Criss Angel . hotel also offer Players club reward scheme , receive card insert slots- gamble , point accumulate- use machine hotels group . friend one card able redeem money room stay- leave credit card open front desk day check . handy tip Vegas general- drink price expensive often price display anywhere , even shop ! get shock order cocktail dinner- get charge $ 24 2 drink not forget price see pay- 8 % tax add tip gratuity rate 10 - 15 % top . cheap option fancy drink play slot machines- cocktail waitress come round , order drink tip $ 2 per drink , long playing order drink price tip get nicely merry lucky , may win dollar ! outside Hotel box free leaflet discount book Vegas , also pick taxis- try get soon get give idea go . would recommend minimum stay 1 week- go 5 day packed lot still ; get everything wanted- would recommend want see Grand Canyon , book day arrive follow day- find easy get early start adjust Vegas time . west rim trip nearest- eat ranch food terrible- two option tour meal . take sunglass jacket hoodie chilly go . skywalk extra- approx $ 35 helicopter trip around $ 250 extra . great time hope tip help ! 
 Excellent hotel 	 pyramid awesome experience . & quot ; Inclinators & quot ; experience every one try least . decor awesome club restaurant 5 star . shop wonderful , especially egyptian art artifact . 
 bed fit mummy ! 	 lot hotel Las Vegas vie dollar . many bargain find . even luxury hotel . I would call Luxor luxury hotel , room ok . bed , however , need MAJOR fix . hard hardly luxurious . comfortable night 's sleep . television also need upgrade , hd flat screen . the amenity fine , complaint . eat buffet one dinner , plenty selection , buffet not offer amount entree selection Mandalay Bay next door . be also less expensive . I stay Luxor several time business ; manage get little play - time table . the Luxor level Manadaly , flank one side , definitely huge step Excalibur flanks side . 
 excellent much well previous review suggest 	 first time Las Vegas , decide Luxor . however review lead upto we go 10th November 2009 , favourable . raise concern direct hotel offer free upgrade one tower room . give room 11341 East Tower . room huge , two massive kingsize bed huge shower could fit 5 people , well massive bath . the room clean , great view front hotel . would definately stay Luxor would recommend friend . we eat restaurant hotel food good . walk Mandalay Bay Excalibur good , hotel massive Las Vegas . 
 beware cheap room value book hide cost 	 book stay package deal u.s.airline . offer $ 80 worth comp coupon book . take advantage every bonus could . good thing , check stick $ 76 charge ( resort fee ) . charge per day use pool gym . pool open seasonally close never use gym . one plus service , upgrade tower room need ajoine room additional cost . tower feel bit isolate rest resort . fact never even walk around hotel really , walk tower . close walk across street Excalibur . 's hotel REALLY far strip . luckily rent car able drive center strip . my recommendation stay somewhere centrally locate , unless Luxor intend destination . not stay cheap price end cost hidden cost . 
 Sep 30 2009 	 nice hotel 	 hotel clean , staff helpful . get upgrade tower room instead pyramid room pay for- think jst arrive tower check without realise . think tower room nicer pyramid- expensive . add $ 10.90 charge per room per night resort fee , newspaper bottled water . - never mention time book even though website say include charge fee 's still pay . 6 night $ 65.76 + tax basically bottle water ! apart room clean tidy maid come day . view main strip hotel right bottom end nothing opposite look except airport ! hotel abit way , would preferd stay new york new york , planet hollywood . centre stip . apart hotel nice , pool area really impressive , would stay , jst shame middle strip ! 
 Sep 30 2009 	 Luxor go downhill 	 stay Luxor hotel 9/14 - 9/17 . book standard pyramid room . upon check - in upgrade Jacuzzi suite . room size great , however well maintain . bathroom tile fall wall . wall paper pealing bathroom also near jacuzzi . could hear room plumbing run jacuzzi flushed toilet . stay Luxor eight year ago go downhill . also prepare $ 10 / night resort fee , give newspaper two 8 oz bottle water . casino ok , seem smokey compare casino . not many table open . room safe free wi - fi . see Carrot Top entertain . overall would recommend . 
 Sep 29 2009 	 bad price 	 recently stay Luxor girl ' weekend . high expectation hotel choice . hotel well expect . room ( pyramid ) large clean . elevator make group little seasick . hhaving walk way one particular corner hotel able access room even opposite corner pyramid bit frustrating , tolerable . ate & amp ; lunch . food good , overprice not small item menu . pool okay , crowded nice food pool somewhat reasonable price , quality choice . gym free guest stay hotel pretty good selection equipment . not nice place stay Vegas , not mind south end strip want save little , Luxor good choice . 
 Sep 29 2009 	 bit far Strip 	 read less favourable review , slightly dubious stay Luxor , arrive pleasantly surprised . queue check upgrade tower room even though book pyramid room . room tower clean , quiet smell smoke . bed huge well . location Luxor good hotel Venetian Caesar 's , well link Mandalay Bay ( Burger Bar Mandalay Place shopping centre immense ) Excalibur , well far Monorail . rent cabana pool one day great relaxing day away madness Vegas , view room beautiful , look past giant freeway could see desert . beautiful watch sun set ( rise- jet lag ! ) first time traveller Vegas , Luxor tower great give we perfect chance explore need . go back might consider Luxor might want stay somewhere bit centrally locate , MGM Grand due heat ! overall really enjoy stay especially cocktails Aurora bar . 
 Sep 28 2009 	 expect 	 husband go Las Vegas honeymoon book Luxor online . picture room look nice , deceive . get evening wait 30 minute check - in . line long people work . get squeaky old elevator room . room far elevator could get get inside , disappointed . room outdate look nothing like online . not think ' ve do renovate rooms- lobby . sheet stain rip linen wreak cigarette smoke , even though non - smoking room . kind bed want romantic week . tv small old remote die halfway stay . bathroom nice part room . next time be definitely go stay somewhere else hotel close center thing . view airport . overall , good experience . 
 Sep 28 2009 	 pleasantly surprised 	 recently ( Sept. ' 09 ) stay Luxor Hotel wonderful time . travel Vegas every year September ( celebrate birthday family ) must say one enjoyable trip ever . read review Luxor ( ticket already book ) find review anything complimentary . therefore , already start dread stay Luxor . arrive Luxor pleasantly surprise ! switch room East Tower ( first room walk - in shower ~ mom insist bath tub ) woman front desk nice helpful . new room first floor not mess elevator clean comfortable . good view casino noise quiet . smoke smell unless someone sit gambling smoking . spend lot time Luxor discover escalator Mandalay Bay . much ( shopping , eating , gambling , show etc . ) busy time . if want clean , comfortable room good price Luxor . stay many hotel strip ( Excalibur , Monte Carlo , Sahara , Tropicana New York New York ) say Luxor far favorite hotel ! would recommend Luxor everyone stay next year . : ) 
 Sep 28 2009 	 good hotel - bit far strip ! 	 Luxor really noce hotel , bit far south end strip . Rther difficult get hotel negotiate walkway overpass . find go Excalibur New York easier . room clean . Maid service daily . lift awful . call inclinator move rock bit Pyramid . stay check Titanic Exhibit - 's great ! day buffet $ 30 also really good value . 
 Sep 28 2009 	 Disappointed 	 stay Luxor 4 night , second leg 3 centre holiday ( LA , Vegas San Francisco - Virgin ) . expectant wonderful exciting stay Luxor ; dissapointe . arrive Vegas 4 hour drive LA ( Anaheim ) Labor Day ( Public Holiday ) - nightmare traffic ! parking first hurdle . Valet parking available ( tip , tip , tip ) self park available rear pyramid , purpose build free multi - story . tip : unload car front first quite hike multi - story casino floor back reception - find ! check - in take absolute age ( 40 minute ) queue horrendous . offer upgrade tower $ 20pp per day finally get desk . decline book Superior Virgin expect standard accomodation enjoy Sheraton Anaheim - wrong ! ! room 17143 seventeenth floor . get trek certain lift serve certain floor , go angle corner - pyramid . lift ( 3b ) , interesting ride , further reception . enter room immediatly dissapointe shabby , tatty , tired dated appearance decor , would look place tacky US 70/80 's tv soap . poor / inadequte lighting compound feel oppresion . liken lighting throughout Luxor London Tube ; UK reader other experience tube - know mean . our view unpleasant , strip airport background , would even well window clean externally internally . room musty smell obviously smoker ( non smoking ) , confirm discovery old half full ashtray hide top wardrobe unpacked ; much room clean ! carpet undesirable grey ( although may beige ) stay not hoover ; confirm plastice clothe label tag remain postion duration stay . coffee make facility fridge explain reception precautionary measure fire hotel large . interperated way make money two inhouse starbuck fare quite well judge massive queue morning , whilst little in - house shop charge $ 2.00+tax 500ml bottle milk orange juice ! hotel top end strip sit Excalibur Mandalay , three join free monorail service . quite walk centre strip , whilst Stratosphere ( original ) end strip good 3 - 4 mile trek . tip : car , use free multi - story car park rear hotel . strategic parking endless benefit air - con ( hot , hot , hot ) , remember park . hotel massive scale easily become disorientated . Luxor massive hold within pyramid , aside poor standard room , considerable array attraction seek . in - house show ' Menopause - musical ' laugh way - funny . Cris Angel sell night . tip : Book show advance good ticket . non smoker wife find liberal smoking permit casino floor unpleasant , protract stay casino floor non smoker , expect come smell like old ashtray ! either love hate ; Vegas . favour later day two enough wanted leave . Grand Canyon Grand Canyon Tours Voyager 5 - 1 , pre - booked UK . Flew west rim , skywalk helicopter Colorado River , boat trip along helicopter flight back Vegas . peace tranquility whilst float Colorado River welcome break Vegas . Grand Canyon must awesome scale . tip : research book Grand Canyon trip ideally advance Vegas many tour operater offer deal seem . speak disgruntle American Seattle Skywalk travel 4 hour ramshackle double decker bus , rush around return trip bus , total 11 - 12 hour . pay purchase strip . not heart tell pay far less . would recommend Luxor - . however , fussy use room ' crash ' ok suppose . get tower room , far well . glad Vegas see sight . every hotel / casino worth visit sometyhe special . favourite Bellagio , Ceasars Palace Venetian - Luxor . would go back . ! 
 Sep 27 2009 	 Brilliant Hotel Amazing Vegas 	 stay Luxor 2 week , room big , 2 double bed , sit area . need slight update clean comfortable . vegas go hotel anytime night day feel safe wandering around . buffet ws really good looke dlike restraunt , hisband preffere Excalibur buffet next door restraunt like dining hall , loke book grand canyon trip go Game work along MGM , book vip trip pick choise 5 hotel take Boulder Dam Hotel Boulder City ( suppose haunted ) breakfast hoover dam , joshua tree forr , drop skywalk wander see real Indians , get bus take next part canyon , next bus take ranch lunch head back hoover dam take picture . $ 144.00 per person . great value . thin tip , tip tip way . drink expensive hotel play slot order drink waitress pay $ 1.00 tip per drink whiether soft drink beer spirit cocktail . 
 Sep 27 2009 	 Loved ! 	 stay Luxor 5 night mid Sept 09 first part 2 stage Honeymoon . loved hotel – make sure ' pyramid one tower think ' lose bit magic . the downside were:1 ) Luxor one end strip ( ' 4 mile Stratosphere end ) . one hotel ( Mandalay Bay ) direction . however , bus along strip pretty straightforward decent value.2 ) casino good , well one hotels3 ) well restaurant entertainment hotels4 ) hot tub ' workHowever , say , use hotel base visit every hotel strip anyway , fine base . it ' also internally connect Mandalay Bay Excalibur , eat / gamble / entertain without even go outside . think egyptian theme atmosphere really good , price pay . thought room ( PYRAMID SPA SUITE ) excellent hot tub work . if ' going stay anywhere strip , get good deal , one . 
 Sep 26 2009 	 get back GREAT TIME WEST TOWER ROOM LOVELY 	 get back five day trip vegas 10month old son , stay luxor absolutely fine stay west tower , lovely room air con ice cold want , quiet , fresh towel , pleasant staff , check straight away around 1130pm though . pyramid cafe lovely food buffet , close mandalay place load shop shark reef , next excalibur nice , walk mgm across 2 bridge nearest monorail trouble . bit weary take little one smile face whole time sleep like log ! expect fair bit walk inside need . pool lovely rather shallow thou3 - 4 ft , overall top hotel 
 Sep 26 2009 	 Hot Pyramid 	 arrival Luxor sheer size impressive , however room uncomfortably warm despite airconditione - likely cause hot sun glass pyramid . wear old feeling wall carpet lead room . room safe small fridge - desperately need give temperature room . 
 Sep 26 2009 	 get pay 100 % luxury 	 find good deal even hotel 's official website , high season 150 usd possible ; would defenitely rate 5 Star hotel , therefore great value . we room pyramide recommendable tower locate next pyramide . great amazing view surround hotel , great bed , internet free , expect . there seem new deal town also want try , wan na Vegas style reasonable price , go . 
 Sep 25 2009 	 wow factor ... good hotel money ! ! 	 read many review nervous Luxor , however find many negative comment unfounded . sure people expect hotel - 5 star stay Bellagio Ventian ! ! ! stay Luxor 3 night book online special 2 queen bed ( Pyramid Deluxe Room ) . room cost we $ 195 usd stay . room clean ( important we ! ) reasonably comfortable . the check check reasonable ( short wait 10 min ) staff extremely helpful friendly . the location ok ( northern end strip ) , however would recommend splitting stay 2 hotel Vegas 4 night long way end strip ! Vegas 5 day total spend 2 day luxury Venetian ! ! ! pool great pyramid provide fantastic back drop . pool , however waist deep perfect andf kid stay cool ! ! ! ! ! overall , Luxor provide unique experience Vegas . clean reasonable comfortable price pay ! ! ! ! 
 Sep 25 2009 	 Impressed 	 stay Vegas four day early month must say , rush go back . although hotel really ' something else ' really like loud , expensive busy hotel - feel like vacation . agree previous reviewer , state lot ' depressed gambeler ' - true ! good point hotel include room size decor - totally fine , nice bathroom fact first day hot water , receptionist apologetic . get wake every night stay ( 4th floor ) - suggest request room pyramid , block may quieter . receptionist check really helpful . make aware anything hotel big easy get lose . pool area not good - pool 3 ft deep way around can not exactly swim . find pool area completely pack full poser too . entertainment hotel seem bad strip - advise anyone go Vegas go Palazzo see Jersey Boys . hear Mandalay Bay next door good production Lion King . food hotel ridiculously overprice - especially room service . there lot facility hotel although really expensive - example internet business centre spa cost fortune . overall would recommend hotel - ' big ' hotel not bother would go Venetian , Bellagio Caesars Palace . personally would recommend Vegas either - be want go first US city break New York San Francisco MUCH well ! 
 Sep 25 2009 	 Nice Great Deal 	 really liked feel great value money . ask receive no - smoking room 14th floor - quiet smell smoke . Carpet bit dingy worn room clean . enjoy egyptian theme . check - in line long go West Tower check - in wait . probably save we hour . enjoy buffet use all - day dine $ 29 promotion twice . not go pool look nice . 
 Sep 24 2009 	 Luxor Suxor 	 attend conference Las Vegas stay Luxor save company little money . arrive Sunday . room several door use room service tray outside door half - eat soup , ketchup - laden plate beverage glass . tray remain outside door two day . addition , stay room two queen bed . one bed old , rancid gum stick comforter . go check convenient express check - out , keyboard supply enter email address not work , wait line roughly 30 people . smoke stench permeate throughout room . never step foot Luxor ! 
 Sep 24 2009 	 great time vegas baby ! ! ! ! 	 stop luxor 5nights amazing time ! ! room 7th floor prymid , love . people say need re - decorate happen would take away old egyptian theme ! room bite dark light bathroom mean get ready & quot ; normal light & quot ; problem . make service every day clean towl etc ... say check long wait , room within 10mins gettin hotel can not bad . hotel amazing ( 1st time ) please pick hotel.there walk way Excaliba hotel also walk Madalaybay hotel . food court hotel plenty restarunt eat at . the LAX night cub inside Luxor brill ! ! ! ar stop hotel pay $ 20 entrance fee.the thing say service charge , pay $ 10.95 per day 2x bottle small water news paper every day . ( paper leave outside door every morning leave ) charged.the pool beautiful ! 3 pool , get busy open up.this get one good place ever ! want hotel treat like Queen king pay stop Wynn Bellagio . simple please every one ? ! enjoy time I m sure ... look book next year 
 Sep 23 2009 	 Waste money rather run room lot seriously depressed gambler 	 take hotel thinking would & quot ; different & quot ; reason LV see Cirque du Soliel perform & quot ; & quot ; . staff friendly first room pyramid third floor view back except look onto back neon sign face noise reception casino . insist move upgrade Tower ask smoking room give room reek stale smoke . call reception inform indeed smoke room ! offer spray tired settled remedy , candle . offer move we next night . room large drab course 3,000 room tea / coffee facility . welcome evening bit like Butlins holiday camp UK . bright side staff friendly food excellent like & quot ; eat package & quot ; good quality . would go back hotel . 
 Sep 23 2009 	 Sell Sell sell 	 check not hassle suggest , far - so good . room big , nice bathroom though decor not would call modern nothing object either . tv channel poor US standard though . food option good - try Pyramid cafe , buffet Tender be venetian , low end hotel . really mark hotel four things:1 . guy presumably try get go timeshare presentation everywhere , constantly hassle . one day , trip breakfast 7 offer , & quot ; wan voucher , wan voucher & quot ; . god 's sake , ' m stay hotel , not happen ... 2 . getting drink casino well nigh impossible - not spend fortune anything , enough - would estimate drink rate 1/3 like tropicana.3 . couple staff simply obnoxious . try poker school guy run make clear needed play decent sized money game half hour need ship . 10 people table - unsurprisingly - walk . one roulette guy dismissive . Vegas use place beginner could try - casino still well realise - Luxor staff not mentality.4 . five night stay get 6 record message phone asking want buy limited edition Luxor Shirts extend stay . funnily enough , didn'tSo , sleep / eat be cheap , spend evening elsewhere 
 Sep 22 2009 	 stay away ! ! ! ! 	 book 2 night stay first wedding aniversary . want stay south end strip , since ticket Lion King . regret decision stay here . the first room 4th floor pyramid ... overlook parking lot ! first thing wife notice strong odor smoke ( non smoking room , post ) . well , open bed side drawer , ashtray match ! call front desk .. pissed . manager try tell fire code , provide ashtray , even non smoking room . COMPLETE BS . work hotel town , non smoking room .. non smoking . nothing fire code dictate placement ashtray . agree move room , wait 30 minute bell man come .. even ask expedite , since 530 dinner reservation . the new room well . small hole wall next bedside lamp . valance ( top bottom ) water stain . room SUCKED.We go breakfast Monday morning , coffee shop . Hostess never even acknowledge we .. server finally come take we seat . EXCUSE * HITTY SERVICE.Do not know manage get repeat customer . 
 Sep 22 2009 	 Non - Smokers Beware ! 	 husband return 3 day trip Vegas . decide stay Luxor sister - in - law already stay part business trip . walk lobby like walk wall smoke ! place go hotel escape smell , even non - smoking room 9th floor east tower smell smoky . walked visit several casino strip - NYNY , Paris , MGM Grand , Mandalay Bay Ceasars 's . none casino floor eat place smoky . if not limit room availabilty place due fight town weekend would switch hotel first night . if room really nice might make room East Tower look tired date . mattresse comfortable . the good part stay Luxor decide try eating & amp ; be . Carne Asada plate awesome ! also reccommend Guac . 
 Sep 21 2009 	 overrate 	 try let 26 hour transit UK colour opinion , 12 hotel & amp ; inn use holiday , & quot ; comfortably & quot ; bad . room particularly disappointing - tired , cheap , worn & amp ; basic amenity . charge extra internet connection particularly mean . 
 Sep 21 2009 	 perfect we 	 lot rubbish write previous review Luxor ..... check quick easy , wait behind 5 party take five min . not see line much long week . we offer choice room choose one ground floor ease access . obviosly mean view carpark - ? sleep ! do not often want curtain open anyway window large bright outside . room spotlessly clean daily maid servive excelent . couple small maintainance issue ( like door knob missing cupboard ) , supose bit tarting would not hurt could never call rundown theme great . hot shower clean fluffy towl - happy ! love casino Luxor , be smart great atmosphere without stupidly busy ( like MGM ) , quite relaxed . player club must - high roller use card still get we three good meal two exhibition free . often slow move queue player club desk , open 24hrs go quiet . free drink play seem spot waitress never turn up . the hotel central walkway neighbouring hotel 10 min walk monorail MGM ( find good way get around , bus soooooo slow ) anywhere strip 20 min . build amazing , huge . decent selection bar restaurant , lack good place eat early hour ( pyramid cafe 24hrs ) . ' body ' amazing must see . good pool , hot we time ! friendly staff everywhere . free wi - fi safe room , think bit poor . overall , Luxor Wynn , Bellagio etc , not cost anything like place either . manage expectation accordingly really will not disapointe . 
 Sep 20 2009 	 GREAT value always ! 	 husband decide back Vegas find cheap flight . offer 2 night free New York , New York , Monte Carlo Mandalay Bay , call one find much 2 night would range $ 55 $ 140 additional night . call Luxor , offer $ 45 per night leave cost we $ 5.00 per night ! plus free slot play , upgrade tower room , $ 30 resort credit towards meal , etc . decide , might well stay time spend room . love end strip enjoy Mandalay Bay , New York New York , MGM , want go far , walk , take deuce bus cab ! always charge meal room eat MGM resort connect Luxor 's player 's card also get compe check . player club check see offer - usually free night , cash meal , etc . food Luxor great always - huge portion . casino easy get around always find staff friendly helpful . Luxor connect Mandalay Bay Excalibur nice easy get casino . Mandalay Bay upbeat casino alot free band play House Blues , bar , etc . really enjoy go night . shopping Premium Outlets great - $ 17 $ 20 cab ride prepare major walking . alot different store ! 
 Sep 20 2009 	 King Tut 's house fun could use bit facelift ... 	 check breeze . pyramid room tough manipulate first , get hang . make sure insist high room . second floor , great get quickly , view side next building ... wallpaper bedding looked weather . none less , make sure spring corner / spa suite . minimal upgrade room huge spa well need long day sightseeing ! ! ! ! be truly two person size 's intimate ! drink service casino okay , make sure pick table / slot bar ( make lap will see one server use ! ) will get much fast service ! Luxor bottom strip , locate close great hotel / casino 's . not really go much past surround hotel , need ! 
 Sep 20 2009 	 Pyramid Dream 	 well wife along 2 friend return holiday USA stay Luxor . stay 5 night nice time . wee flutter casino small amount money fun . the hotel large Vegas standard still awesome look inside . room pyramid hope . quite dark well light décor much like would expect egyptian pyramid grainy dark coloured wallpaper make room look old . wardrobe also new quite mark see well day . put way ' room sleep nothing much else . facility room need walk shower , tv , hairdryer etc . room good quite stay hotel Vegas . the room service maid good do every day expect . the hotel obviously casino part bar go several time . bar service waitress helpful always available get drink . restaurant also go restaurant buffet . ' eat like whatever like set price . quality food good variety . get day ticket restaurant enable visit restaurant anytime wish eat whatever like . weekend champagne brunch exactly say get buffet lunch along much champagne like . waiter / waitress come along top glass whenever like . food good would recommend it . the pool hotel good , lifeguard hand plenty cash splash hire gazebo $ 200 day . gazebo fridge flat screen tv chest drawer store clothe . 4 people inside keep away hot ray sun . however like we , folk lie sun go shade every again . all hotel serve purpose base visit Vegas well hotel similar price stay . would recommend hotel want see like travel lift go sideways rather vertically stay different shaped hotel . 
 Sep 19 2009 	 great hotel ! ! ! ! ! ! ! 	 wife stay Luxor 5th anniversary Sept 09 . checkin breeze since let we checkin begin 10:30am . approace desk ( 5 min wait ) give Hotel clerk $ 20 dollar bill license Credit card ask comp upgrade available help we celebrate 5th anniversary . could find computer tell we hold go ask manager duty . return upgrade we basic room pyramid Spa Suite pyramid ( room want begin ) . friendly helpful . tell we third floor . also tell we almost $ 100 credit aware book , nice surprise . take ! ! ! ! helpful direction find elevator room problem . room great . big bed , big living room , big shower , 2 tv spa tub right front window . 2 big window great view since 3rd floor not complain one bit . casino lively fun place . get player card get begin earn comp . player card use alot different casino go casino still earn comp luxor . tour titanic exhibit great . u go luxor u . little pricey find coupon internet worth . alot people complain people try sell u timeshare . u tell leave u alone harrass u . great customer service GREAT hotel . 
 Sep 19 2009 	 Loved Luxor 	 read countless review afraid stay Luxor late us change hotel go open mind plenty Lysol . suprisingly , wonderful stay . upon arrival arrive 8:00 checkin 4 pm . offer take bag could go day offer check we 10:00 . go back aorund 11 check admit line long move fast . check quickly give key . without know uppgraded we pyramid room one bedroom suite one new tower free . shock excited pay 30 buck night get free . room beautiful fridge , wet bar floor ceiling window . great view Strip mountain . bed little hard hey hardly get sleep excitement . package also recieve free show ticket see Cris Angel absolutely love not see people give bad reviewsOverall excellent stay , not gamble much Luxor mainly Excalibur see number people get lucky slot week . would stay , absolutely next time plan stay another casino , different experience . hopefully lucky Luxor . 
 Sep 19 2009 	 Nice hotel 	 reading review litle bit scared , problem luxor , room clean , everything work well , strange smell , nice pool , nice location , good deal . 
 Sep 18 2009 	 Brilliant 	 love staying . spacious inside , room amazing , staff friendly . casino great . one end strip easy monorail connect main hotel . really good value money especially book early enough advance . look handy tour voucher book , get great last minute deal grand canyon tour helicopter trips.you cross king aurthur hotel travellator lovely restaurant shop pool beautiful . 
 Sep 18 2009 	 Perfect ! 	 really good , cool hotel great bar casino club ! good restaurant close hotel / casino shop ! 
 Sep 17 2009 	 BRILIIANT HOTEL 	 can not believe rubbish write hotel find excellent great facility problem check go east tower take right away buffet brill resrtaurant good value money pool good load bed staff helpful freindly bpeople love moan get real money expect venetian ballagio 
 Sep 17 2009 	 always good place stay 	 come Vegas 3 - 4 time year stay several place . Luxor nice place stay book tower room . stay pyramid room get Spa Suite nice jacuzzi tub , pyramid room pretty run . not sweat small stuff always enjoy stay . casnio spacious without big MGM get lose . walkway Mandalay Excalibur convenient lead great place eat . read review time share people pressure hotel guest nicely tell get free room keep walk - leave we alone . five star hotel get compe free room use player club card machine nothing wrong room . spacious well furnish . & amp ; fun place bite eat . many meal cafe always enjoy . food Court great quick breakfast late night snack . even get marry Chapel two year ago beautiful fun ! friendly staff . pool people can not comment . 
 Sep 16 2009 	 Good Value Money 	 definately clean stay 2006 ! lot see Vegas alwy , show fun , couple day trip recommend see Hoover Dam , take charter plane Grand Canyon ! casino , pool good Luxor stay , go rain forest lunch kids & amp ; store be still around ! 
 Sep 16 2009 	 Old Casino smelly water . 	 review Luxor online find price seem like good place stay . bad review could find long check - in line . line long move quickly , problem . reserve non - smoking room far elevator avoid extra noise stay . room get right next elevator smoking room furniture stain sink smell like sulfur seem come sink . contact front desk say would look , due plumbing sewer issue sometimes happen . really ? try washing face brushing tooth water smell taste terrible ! pool music blare saturday afternoon run towel . also , pool area close sunset .. ? ? guess really want stay casino long possible give money inhale smoke . time strip go Mandalay bay Caesar 's palace . show we really nice casino ! guess Luxor ok price location , stay again . oh , go sure get specific direction first time . difficulty navigate casino locating room due vague direction give check . 
