Loved 	 husband & amp ; stay four night & amp ; great time . not experience issue guest ... room clean daily , never disturb housekeeping , food restaurant good , & amp ; room well maintain . Bottom Line 's good hotel reasonable price . want accommodation similar venetian mean stay venetian & amp ; not forget pay hefty nightly rate ! 
 beware ....... food POISONING ! 	 enjoy pleasant stay Flamingo several year ago , decide stay . boy , MISTAKE ! ! ! ! give room 9th floor ...... almost 2 city block elevator .... ok not like could not use exercise , big shlep every day . bed reasonably comfortable , pillow lumpy sack . ' do disturb ' sign ignore maid walk room .... naked ( sick ... see ) ! take stair one day save time stairwell filthy full cigarette butts break glass / china ..... glad not fire would lot cut foot ! bad buffet ..... get food POISONING . husband mild case . full blown vomiting diarrhea go 4 day . tell manager front desk , say & quot ; sorry ..... tell food beverage ? & quot ; although holiday completely ruin , offer compensation . the casino stank high heaven smoke whatever use deodorize air ..... putrid combination ..... much could not bear walk hotel . 's disgraceful hotel subject 's non - smoking guest employee hazardous unhealthy environment ! never stay Flamingo ! Harrah 's Entertainment ashamed ..... especially economy , organization go beyond make guest feel comfortable ! 
 GO GO Rooms Flamingo ! 	 go Thanksgiving weekend 26th 29th see sister , get great deal Flamingo post TA Vegas forum . hotel send e - mail 2 day book give welcome promo code upgrade GO Rooms $ 25 ; call take offer . arrive hotel Thanksgiving morning , able check 10:30 . room GO Room face pool area , number 16099 , 16th floor . room gorgeously equip , refrigerator , closet , safe , iron board , shower bathroom king bed centerpiece along 42 ' inch hd capable flat screen tv . room clean housekeeping excellent job keep pristine entire stay . everything room work well . outside room , GO Hallway pretty weird , be room , be totally different story . casino , litle bit sedate couple night , fun . good late night meal Burger Joint . staff people encounter good , grateful lady check waive incidental fee request desire charge anything room . love Flamingo 's pool area ground , well great location . overall , , first stay Flamingo , fun success . would certainly return stay , GO Room , value functionality . totally recommend Pink Bird . - ringgo a.k.a chocopenguin 
 get pay -- - MUCH ! 	 give strip expensive , Flamingo 's location pretty much thing go . room AWFUL . carpet wear could see net underneath arm sofa wear white . ask another room tell get & quot ; renovated & quot ; room . indeed well last , new furnishing , wast still filthy . carpet cover stain shower caulk black . fair , pay $ 49 / night -- guess get pay . one good thing Flamingo sit - down casual restaurant . think 's call Tropical Cafe ( could wrong ) . food well prepare , generous portion , tasty . service friendly attentive . however -- buffet Flamingo awful -- - constantly run food not busy , much selection . short cash , place might get past condition room . unfortunately , can not say anything well . stay . 
 terrible unacceptable filthy CARPET SHOWER CURTAIN 	 Flamingo Hilton stay unbelievable unacceptable . hotel stature ask person pay filthy carpet shower curtain well badly soil chair . complain Manager say never see room ; point ? love Vegas will not seek Flamingo . 
 great hotel first time vegas 	 hotel great ! ! ! ! love except .... long check time first room still dirty upgrade suite ! ! ! ! awesome ! ! ! room clean , Bathroom also . coffee maker room .. ok .. Burger Joint awesome eat twiceThe Buffet worth money .. total waste time money . Treasure Island good buffett ! ! old hotel ok place clean . pool close entire time there . the hotel locate middle strip awesome next Ballys Ceasers imperial great place 
 Recommend part 	 stay Flamingo every year . time amazing room time , wear super clean . likely always stay price location . sure go Paradise buffet breakfast . awesome . think absolutely must go see Donnie & amp ; Marie . without doubt one good show ever see . incredible gracious meet back stage . not need stay palace , go Flamingo . 
 Flamingo - great price great location great value 	 first stay flamingo 1993 one good hotel vegas mega resort ! time think fabulous enjoy stay much return Vegas around 10 time next 10 year . stay big hotel include place like fabulous Bellagio . year however budget decide return flamingo . terrible review worry problem ever . friend book 2 room . check quick easy . room lovely view pool , 2 queen bed , extremely large clean . yes furniture new bed comfortable room clean day time return . room similar overlook imperail palace car park . 9 day 3rd day ask move . give beautiful view bed big enough 4 people ! room clean perfectly adequate . room bad soon people say would pay upgrade go room need . pool great , quite 70 guess cold local ! see Donny Marie show flamingo good show see Vegas . we eat breakfast flamingo buffet day great , although find general price vegas food much high used be . this hotel good location Vegas , also tram station hotel easy travel strip . great value money would stay . do not put review compare 5 * resort . Vegas charge $ 200 plus per night pay $ 50 flamingo ! 
 Disgusting 	 would like swim pool full empty beer can , cup , cigarette butts lifeguard sit around give d__m ? outrageous price necessity check e mail lobby terminal print airline boarding pass ? empty room service tray food container sit hall ? charge early departure fee ? cafe get wait least 20 minute waitstaff place basically empty ? ok , give credit due since first room awful give upgrade additional charge . also , pool beautiful . crackdown trash mention intoxicate inhabitant , would get high rating . 
 get go Room ! 	 bf travel 4 night back August . ( sorry long delay ) previously stay Palazzo . not know expect pleasantly surprise . upgrade GO Room read review . glad . bathroom TV awesome ! good part room little sofa next window allow bf sit watch fountain room ! room fountain view room , would cost extra . glad upgrade able see quite clearly ! pool awesome . go last day trip , make mistake next time ! get early get chair enjoy beautiful pool . love waterfall even go slide ! would definitely stay Flamingo . location perfect ! pool great room nice ! GOOOOO Flamingo ! 
 Great Hotel Great Location Great Service ! ! ! 	 spend three great night flamingo nothing great thing say . also stay one GO room 15th floor . room self modern great bed unique fixture . anyone give hotel bad review I m sure stay vegas hotel . pool area great wild life sanctuary awsome . hotel also pump coconut smell throughout lobby casino quite pleasant . flamingo right across rd Bellagio Ceasers palace can not beat location . look cheap comfy room hotel Rocks alot history well ! ! 
 Great Vegas hotel ! 	 want stay affordable , nice hotel Strip , hotel perfect choice . across street Bellagio Caesar 's Palace , prime location . rather quiet hallway , family - friendly well . hotel room clean service good . nice restaurant choose , Margaritaville connect . staff helpful need find cab get direction walk . not gamble , casino ground floor , course . 
 Upgrade ` ` go '' 	 get back vegas stay Flamingo . not know delux room like , small fee charge upgrade , go it . have 2 slight problem first night deal within 20 minute . slight problem phone second night , wait abit , get deal . Manegement happy address issue upon check - out . staff general great , except fot gal floor , never appear & quot ; spend money & quot ; . what s ? ? still would recommend hotel . gift shop abit pricey , place ... well go outside . find restarant bad , food wise price wise . the & quot ; burger joint & quot ; ... YUM ! ! ! ! another point would like tp point , hotel noisy , surprised husband , know hotel full . 
 great location comfortable 	 's central location , close everything vital travel . price $ 50 night week $ 265 weekend night . two king bed room really comfy , quiet clean . fridge coffee maker standard , several ice machine floor . conceirge waste space , deal three idea duece bus anything ask . it seem enormous hotel nothing Vegas standard , restaurant great , internet expensive everything Las Vegas . satisfactory experience would definately stay advise friend stay also . 
 never stay ! ! 	 work hotel industry Canada not consider picky condition hotel atrocious . check room ( 3 us 2 ) bathroom use one notice strange smell bathroom . soon realize tap bathroom sink use stronge odour raw sewage would come drain . go change room give key room rip sheet bed hair tub . go offer upgrade 50 % regular price upgrade . decline give $ 30 meal voucher instead . check new room find hair th tub & quot ; Escort & quot ; flier bed . enough request speak manager . manager finally approve upgrade inform us & quot ; room newly renovate guarantee 's clean . & quot ; ( direct quote ! ) . well right tired move around keep room rusty marble clothing tag previous guest floor ! state hall not much well . always room service dish glass stack hall . wall paper peel wall 4 foot section lay floor . elevator spit unidentifiable liquid wall . over hotel fail every way except location . 
 GO Room = Comfy stay 	 visit Vegas 2 - 3 time year , stay several different place . decide stay Flamingo price great location strip . first night stay Deluxe room ( standard room ) impress . dirty room , poor bedding , slow drain bathtub . nothing wrong room , go deluxe room , expect Motel 6 quality . however , move GO Room remainder stay , like completely different property . room , still affordable , AWESOME ! hip , modern , comfortable , lot extra feature make GO Room must stay Flamingo . the bed extremely comfortable , get 42 & quot ; plasma TV , large stereo system iPod docking station . bathroom equip LCD tv build mirror , duel head shower . room even automatic window treatment . ( cool ! ) even impressed room come mini - fridge coffee maker , rare find hotel room nowadays ! , Flamingo might bit outdated , stay GO Room , regret . * * extra info : staff amazingly friendly , unimpressed casino offer . 
 worth stay price 	 husband return two night stay Flamingo . Believe say ' m clean freak , totally grossed condition hotel . everything run - down dirty . bed pathetic recommend bring blanket ( ' m kid ) must stay . 
 Time Travel back 1970 's 	 ' ve stay different hotel Las Vegas must say , enjoy stay , enjoy hotel room . like walk back time 1970 's ' m quite certain not clean since . carpet filthy , ( refuse walk without shoe sock ) bathroom gross favorite part orange chair fabric wear away seat . odd color stain curtain , carpet wall ! bathroom , lamp not lamp shade able stare bright light . bed feel like constantly lean sheet stiff uncomfortable . however , view Strip spectacular , can not complain . often room anyway ? put strange smell , weird stain gross carpet , fine 's location great price reasonable time year . close major hotel Strip within walking distance . hotel lobby casino great . be big spacious Habitat great meand nice day . enjoy Flamingo , room . 
 could not well 	 arrive strip manage secure & quot ; lift & quot ; one tour operator 's bus . should not bus driver do not think could fit we came find we taxi queue . charge we $ 13 take we hotel . fantastic - Brandy name ever come across . back strip drop traveller Monte Carlo , New York New York , Bellagio , Cesar 's Palace hotel Flamingo appear nothing comparison be have see . try hide disppointment mother state least central . well hotel magnificant - yes small other do not appear grand lovely . staff exceptional , room ( basic one ) gorgeous - overlook Cesar 's palace . say well front room Cesar 's palace would never view . advantage small hotel brilliant navigate mile mile casino get know staff . Las Vegas fantastic ! I m currently try find another trip go back ! Jimmy Buffet 's also great place food drink ! part hotel . 
 nice price 	 ionly say Buffet service kind poor , variety cold food , contact person charge give we attitude say cold , say one eat ? wait long time get someone 's attention , concern since already pay for . next day try cafeteria , price little high breakfast , find well deal outside hotel . Gift Shop also price , someone go compare price . 
 Aug 8 2009 	 Flamingo - Best Value Strip 	 Flamingo may flashy & quot ; newer & quot ; sopts Strip must tell find well value money Flamingo . player card stay 2 year . always great deal player card be not like Vegas hotel spend thousand get anything free . the Flamingos new GO room nice completely renovate . thing do not like room bathroom slide glass door instead normal door ( kind limit privacy ) .The location hotel perfect get around anywhere strip . place within walk distance . Food Flamingo great reasonable . buffet crack crab ! ! ! also add new restuarant & quot ; Burger Joint & quot ; . place really cool gourmet burger reasonable $ 10 / person . 
 Aug 8 2009 	 Fantastic Hotel Strip View Room 	 partner stay September 2008we arrive @ 6 pm U.S time , mid week flight arrive queue front desk , previously experience large queue weekend stay . good thing possible go mid week ! hotel airy spacious great location , middle everything go ! great couple ! room deluxe strip view Go Room ! 2 queen size bed modernise decor ! bedding towel change every day nice see ! bit luxury tv inset bathroom mirror . the Hotel spacious fantastic view 23rd floor room , would problem return Hotel ! 
 Aug 8 2009 	 ready go back ! 	 really enjoy stay Flamingo . 's Caesar 's Bellagio , wonderful hotel . 's perfect size , large small . layout make thing easy find . great location strip . loved casino dealer meet friendly make experience enjoyable . Flamingo stay next visit Vegas without doubt . highly recommend . 
 Aug 7 2009 	 Great Location Families 	 Conference hotel , Caesars palace , sell book hotel close Monorail Caesars Palace . read prior review , select GO room . Room select overlook garden pool . really enjoy view day prefer garden view Strip view . stay Caesars Palace ( Palace Tower ) past two year time . quality room similar Caesar Palace cost twice . lucky avoid line check - in upon arrival . day see line real long 2 people front desk . check - out also handle nicely front desk . the GO room renovate room . hallway carpet need cleaning replacement . in - room decoration somewhat strange , taste . clean new . housekeep front desk responsive . wire internet access cost $ 13.99+tax extra . Flamingo close everything . like escort service flash card distributer front hotel . look class go stay Bellagio price . next choice maybe Caesars Palace . neither hotel permit disturbing & quot ; escort service flash card & quot ; -scene like Flamingo . would never take family hotel " cheap " look activity front doorstep , even though Flamingo one good Pools strip family . GO Room modern sound system , DVD Player , flat - tv screen . small Refrigerator great like keep food item , cold water . walk Walgreen CVS nearby buy water unless like pay $ 4 $ 5 per small water bottle . for reasonable price pay compare Caesars Palace Bellagio , would still stay next business / conference trip . I never gamble casino . like smoke fill air casino . among other , like Bellagio ’ casino air quality compare Caesars Palace Flamingo . Flamingo ' shop serve pastry , crepe , coffee price equal Bellagio ' pastry shop . , quality never match Bellagio ' pastry . , take walk bellagio food , ice cream , coffee . 
 Aug 6 2009 	 pay location room clean enough . 	 check Sunday 2:30 pm . 15 minute . room clean , amenity . Hallways elevator beat dirty . Flamingo Harrahs feel like frat party dirty run bar . keep say , place kid . beer pong popular Ohsea 's , disgusting game ever invent . thank will comp beer play 8/5 video poker . I enjoy Flamingo poker area , play little 2 - 4 hold em . also enjoy downtown limit nearby mid strip casino ( Casino Royale pack smell like armpit day tennis . ) 5 buck crap Bills , nice dealer . place ten buck min . Casino Royale 3 buck handle smell . Flamingo Pool awesome . waterfall , slide , poolside gambling . not see drug use pool , people young old be chill 105 degree heat . actually also play tennis court soon realize twenty buck hour court hot 8:30 a.m. last ten minute . still charge we ten buck half hour rate . cool , whatever . eat Cafe , time one plate fill we . decent price , wildly expensive . can not speak buffet . Margartiaville turn night club ten , not plan go late night appetizer night cap . overall , would not come back , would pay extra clean hall confident elevator . visit Vegas save buck stay Mirage . twenty one fist load cash area strip paradise . 
 Aug 6 2009 	 Upgrade Go room ! excellent value pleasant staff great location 	 advice upgrade go Room . go room locate renovated area hotel . big room , bed comfortable , noise neighbor strip , big tv stereo system ( bring ipod ! ) , bathroom shower excellent , small fridge , rare Vegas hotel . also wireless internet , pay $ 14 per 24 - hour . kind bummer , please everything else not matter . pay twice . our room relax ... 19th floor overlook pool , nice change light & amp ; noise strip . friend also stay time say Go Room overlook Bellagio fountain ! nice ! originally put wheelchair accessible Go Room , shower stall / door / shower curtain , water bathroom , drain well . , move regular Go Room . much well ! see lot complaint hotel dirty , really , hotel nice . busy hotel ( not ) , usual casino noise , music , etc . , room hallway clean quiet , prompt housekeeping service every day . staff talk , include housekeeping , room service , front desk staff , bell staff , management helpful pleasant . eat Margaritaville share nachos - huge great deal . drink also good . also eat Burger Bar , good burger open night . the good part hotel definitely pool , make sure dedicate daytime hour pool . adult , nice , private pool ( european sunbathe optional ) . , woman topless , not feel uncomfortable not participate . hotel mid - strip , across Bellagio , Caesar 's close Paris , Mirage , Venetian . definitely great location ! also , hotel Monorail stop , take way end strip , MGM . great way get - fast , avoid crowded sidewalk heat . we would stay , especially price location . get great promotional price directly Flamingo 's website - 5 night incl Fri Sat Go Room 2 comp poolside drink ticket $ 520 incl taxis entire stay . also check [ -- ] deal hotel , show , etc . research find great deal . 
 Aug 6 2009 	 ' BELIEVE BAD REVIEWS . 	 return stay Las Vegas . since book trip back January , watch hotel review site , make bit nervous since bad . write put record straight . arrive Sat 8/1 around 2 p.m. 2 couple travel we . approach check find LINE , WAIT . total 5 people work . do check – in within 15 minute . update GO ROOM strip view FREE . nice check person that s take . truth deposit everyone seem worry . give credit card , flamingo put 200.00 hold per stay . read PER stay . per day , PER stay . check person tell we Harrah ' require 200.00 hold Comped stay . allow guest make charge room . room already pay deposit apply . neither fellow traveler need put deposit pay room . present credit card . room … …… …… …… .. bed bug . check since review say . large , CLEAN , & amp ; COMFY . water pressure good shower . Maid service prompt day . first night maid service seem figure many towel need make sure enough without ever ask . help , never sheet stay ( unless need ) . save energy mention maid ' time . also pile use towel one area bathroom maid grab go . help maid , concentrate wipe vacuuming . elevator … … … … … … … … .We never ever slow . never wait elevator long hotel Las Vegas . fact , wing stay elevator fast hotel stay Las Vegas . impressed . pool … … … … … .I go pool day around 9 a.m . hotel offer 3 pool go . pool PROBLEM get lounger . ' understand people wait line long morning . people child complaint . Vegas place kid , LEAVE KIDS HOMEThe main pool party place ' like loud music , laughter , people fun , suggest go one pool . pool hot tub clean plenty towel available . wish people throw towel dirty laundry bin swim . locate near pool entrance ' miss leave pool . FYI , main pool close short time late afternoon clean . however hour , reopen till close . restaurant … … … … … … … … .there plenty area eat flamingo . eat Paradise Café Pink Java Bean . food ok café pricey . however , anyone tell major hotel restaurant pricey ? food price comparable price major hotel Restaurants Las Vegas . fact cheap MGM , NY NY , Mirage . pink Java Bean little cheap . grab small breakfast deli item . Burger King , Subway hot dog , stroll ' shea . get past smell puke . hint … … … … … … … … … .PEOPLE PICK . remember staff EVERYWHERE cut . say clean room , ' throw garbage floor hallway walk away . idea many time see people throw thing ground ( hotel lobby , garden , & amp ; casino ) beautiful hotel personal dumpster . use BELLHOP . stress enough . stop complain long check line utilize hotel amenity . use check . check OUT … .. ' hotel charge , use express check . hotel tv room . simply call front desk let know leave , confirm charge leave key room . INTERNET … … … … … I ' lie , internet hotel pricey will not pay . however know people need use . ' travel laptop vacation . however need check thing , utilize hotel internet station . 5.00 15 minute . need , print page ( 1.00 per page ) still 2.50 remain . also UPS store hotel print boarding pass , stuff . LOVED Flamingo would definitely back . perfect need enjoy stay . thank Flamingo . 
 Aug 6 2009 	 disappoint 	 yes , read review go . ... husband get marry 10 year ago ( Flamingo Hilton ) decide give try nostalgic reason . good decision ! upgrade go room figure ... much time would spend room , anyway ? however , dingy wall , filthy carpet ( complete dry food ( ? ) stick near table ) , musty smell contribute peaceful pleasant stay . bathroom shower 's water pressure laughable , tile floor 's grout filthy . hallway hotel corridor trash lie entire weekend , majority elevator dirty literally fall apart ( two ceiling panel hang loose ) .We difficulty pool , other seem review . get pool area every morning 9 - 9:30 never problem get chair , find pool area dirty . with many choice Las Vegas , opting come back Flamingo . 
 Aug 6 2009 	 Good Location . Poor Hotel 	 recent tour Titan Hitours stay Flamingo Las Vegas . entry hotel / casino realise hotel need refurbishment thorough cleaning . elevator dirty spilt drink floor handmark graffiti wall . corridor room food leave outside door floor , carpet grubby , smell nice . room spacious clean . soap , shampoo , iron / iron board room would prefer cleanliness . overall apprearance old , possibly hotel great , anymore . drink bar pump , Gin tonic nothing like . complain bar man rude tell we ask specific brand want . bed comfortable clean could definitely recommend hotel run down . the Flamingoes ground look healthy , pool area disgusting . 
 Aug 5 2009 	 stay stay upgrade room 	 really hate complain really feel like need voice opinion traveler subject nightmare encounter . * * * warning * * * stay seriously consider stay upgrade room . business trip . book directly hotel 's website . request 2 queen bed non - smoking room . long day work arrive hotel check around 5:00pm . happened.1 . ) wait line hour . wait husband run get candy bar bottled water gift shop cashier talk & quot ; poor customer wait long . always move soooo slow ? & quot ; 2 ) FINALLY arrive front line remind woman desk 2 queen bed ask coupon book come package . roll eye hand booklet expire coupons.3 ) take luggage 5th floor discover room ( thrash way ) 1 queen bed . light cover miss light bathroom leave expose lightbulb bed unmade . 4 ) call front desk inform room 1 queen bed . tell someone would minute new key different room . wait 40 minute call . tell person key floor would second . wait another 30 minute arrive . everyone unapologetic.5 ) go new room complete opposite end hotel drop luggage . point already past 8:00pm exhausted hungry . room completely unacceptable . trash floor . lampshade break half hang thread . shower rod rust badly shower curtain would even close , shower head fall . toilet unflushed . dirty towel open bottle shampoo soap bathroom . call front desk tell we room available call back 2 hour check . leave go eat dinner . plan go show mess situation.6 ) return hotel aggravate point . husband call front desk ask speak manager . tell room leave . ask manager , & quot ; get move clean room check get money back ? & quot ; told check early would charge $ 72 early termination fee ? ? ? ? hang . 7 ) go front desk speak manager lie face tell husband check already give room away another customer ( keep mind even 10 minute husband hang walk lobby ... husband thing still room ) . right call husband say . tell manager pay room expect clean , non - smoking , room 2 queen bed like pay for.8 ) ask manager point ask ID tell room available would & quot ; upgrade free & quot ; . think repeat part upgrading & quot ; free & quot ; emphasis & quot ; free & quot ; part 3 time . want point clean room sanitary place lie head clean place take shower.9 ) arrive new room . bed make , clean towel , toiletry , fully functional shower . ( yay ! ) much well ! tired point try go sleep despite loud party animal room next door.10 ) next morning decide try pool primary reason stay Flamingo Hotel . pool great can not complain . fun slide waterfall . pretty . make sure get early want lounge chair . lesson learn : decide stay might want consider GO room upgrade room unless intoxicated know care sleep and/or shower even not say not warn . also , clientele seem party orientated business mind . plenty much nice hotel area similar price stay one plan skip one next time . example , check Flamingo instead spend next 2 night go Stratosphere . surprisingly , Stratosphere fabulous service clean , comfortable suite less Flamingo charge & quot ; standard & quot ; room recommend . 
 Aug 5 2009 	 feel like home ! comfortable ! 	 return back las vegas girlfriend . intend go great time great pool , go evening , lot walk . flamingo great location really say enough great thing staff , everyone taxi stand , check counter , room service attendant , maintenance crew pool bartender crew . everyone treat we upmost respect attention . beyond . group girl want somewhere stay comfortable , convenient home - like .... stay . everything need . go pool amazing ! intend go much advertised Pool party instead go go pool everyday ! great party meet many interesting local make tonne friend ! 
 Aug 5 2009 	 great get Go Room ! 	 would stay get go Room . hotel ok locate great . see standard room get Go Room strip view . go Room worth extra money . breakfast buffet good price hard screw bacon , egg , waffle , etc . see pool crowd . without kid , hear someone say go adult pool crowd . book room , get go Room happy . . 
 Aug 5 2009 	 quality hotel 	 room outdate . never get drinking glaase request . elevator little scary.had breakfast harrahs buffert . good . flamingo own company . buffet do not compare . great location , stay somewhere else price close . pool crowd find seat also 
 Aug 5 2009 	 Comfotable Great Location 	 decide stay Flamingo staying 2006.unfortunately arrive Sunday afternoon check line long , take hour check . upgrade & quot ; Go & quot ; room . room bright comfortable compare normal deluxe room quite dull brown . good thing shower seperate bath tub make thing easy . there hotel well room room do we fine see sight sit room day . want sit room maybe four five star hotel would well . we Vegas week hindsight long . the strip amazing place see , eat cheap restaurant top restaurant everything . make sure walk strip quite early ( 9 am - 2 pm ) get busy evening pack quite hard walk without crush . a night get Deuce ( $ 7 day ticket ) Fremont Street busy strip , casio good strip . come back strip think would stay Fremont Street . one thing surprise amount family take child Vegas holiday , personally not think Vegas child . another disconcert thing casino childern go around casino seemingly unattended . all want right middle Vegas action not want sit room , can not go past Flamingo ! 
 Aug 4 2009 	 Vegas stay away crowded Pools 	 appal see Flamingo pool two day ago . ' m thankful grandchild . young couple side crowd pool engage graphic sex pool child many people present . security alert left . pool close two day later filter give . GO Luxury room crack . room clean mold shower ceiling well water damage ceiling . finish around bathroom door complete water leak somewhere near window onto carpet . ' ve never Vegas July crowd heat make trip somewhat nightmare . 
 Aug 4 2009 	 Pools service ( damage filter ) Sunday - take trek Ballys 	 weekend stay Flamingo must say place get old . Sunday swimming pool break , advise everyone go Ballys . short distance . hotel get old , hardware bathroom date could renovate . 
 Aug 4 2009 	 thing change still dependable 	 stay Flamingo 6 night 60th birthday . also room adult child . check 7:30 night room type request available . discussion remind front desk comped always stay , upgrade go room mini suite reduced rate . room great clean . however , downer hall vacuum whole week dirty dish 2 night room service stay hall 3 day along everyone else 's hall . complain multiple time finally pick . hall carpet stain elevator floor dirty , positive thing say besides clean comfortable room casino great . good luck penny slot . also location good walk right strip access many place . staff deal always pleasant helpful . food good buffet especially breakfast Burger Joint good milk shake french fry . see change , still dependable cheap place stay . kid stay old room complaint . one day time swim , pool close early private party . 
 Aug 3 2009 	 Stayed Pool enjoy entire hotel experience 	 tour Nevada hotel neat pool , one fall onto radar hear lot it . we stay Flamingo numerous time , , think time give feedback . check arrive 2:30 afternoon , lineup ridiculous , get front , check gal tell we could find kind lineup time day night ... go figure , sure time good check , always leave luggage bell desk check later less busy . we room face pool ... furth side Bills ... side building would close IP . amazing view pool . unpacked , relaxed chill beer . LAS , awful lot news coverage excessive heat . 45 degree - flippin hot ! wait 6:30 pm go pool hope would direct sunlight . ( ' m redhead burn quickly ) find lot lounge leave well majority people spend day pool leave day , likely less busy . valetwe leave car Valet ... always great service valet , time , notice someone decide open bag taco chip husband buy . worth 3 4 buck , think someone would blatantly open eat ... ick .. obviously throw bag away . let valet know notice , shrugged . get could not really confirm happen could not prove really not worth argument ... hope anyone mention anything culprit would maybe worry someone else would take complaint future maybe would not anymore . lesson we .... never leave anything car , need leave anything , put trunk , hopefully would stop someone pilfer . PoolWe enjoy pool couple hour close ... cover area look bit like cave , , want water sunny part day get hit full blast , sure could . also adult pool check ... also water slide go run time . overall , pool wonderful would definitely recommend . oh yah ... DH go pool , glass bottle beer , stop entrance pool tell could not come glass bottle - make sense -- - door guy let we know could go grab plastic glass bar inside could pour . sure cost drink pool , suspect bring drink glass bottle , likely ok . CasinoWe go back room , change rested bit , decide hit casino rarely play . DH play poker room really enjoy . find fun slot plunk $ drink . think DH come ahead bit pretty sure even . .... mean like casino : ) blackjack table seem similar Fun pit Bally , dancing go go girl . look like interesting way pull people in . drink service great Poker room DH since slow drinker ... slot , also find fast enough . 
 Aug 3 2009 	 WAY expect reading review 	 reading lot bad review nervous choose Flamingo , actually think switch hotel boy glad did't ! arrive Vegas Friday 7/31 5:30 p.m .. expect wait check - in hours since ' ve read much line , suprise take we 10 min . start finish . 8 people work front desk line go fast . book GO - Room # 18008 view bellagio fountain cool lie bed night watch fountain go . read review hallway room dirty afraid open door room . room SPOTLESS ! ! ! update spot anywhere floor anywhere else matter . bathroom also nice clean ( yes even corner ) . room flat screen T.V . 25 channel ( sorry not count exact amount ) small refrig hold water soda favorite automatic blind drape . nice lean hit button see like want see Bellagio fountain go . bathroom T.V . righthand corner mirror nice spacious glass shower even bathtub . door must say unique . frosted pink see person shadow door . day leave room 8 am come back 1 pm break maid service already room spotless clean room bathroom plenty fresh towel . worth extra money Go - Room loved ! pool say 9 might get seat . get pack fast . read review say pool dirty stuff float water . not see . water clean nothing float , people raft . lol ! lot chair hog well . come early put towel not come back late morning . chair say unoccupied 30min someone else take chair . see 1 fight cause quite sceene F bomb fly security deal they . as food eat 2 time Flamingo . & quot ; burger joint & quot ; really good , burger huge along fry $ 10 . also pizza place right outside burger joint . pizza ok favorite ok hungry 10 pm . also sandwhiche dessert . staff run one person friendly . smile always seem cheerful . looking lose find finally ask gentelman walk right needed go . would stay heartbeat would recommed hotel anyone . would also suggest pay extra $ $ get GO - Room definelty worth every penny ! ; & gt ; ) 
 Aug 3 2009 	 Good Location poor view 	 ask want Strip View room . course say yes . due Donny & amp ; Marie advert cover hotel , see close hole ( ' ve travel bus advertising window , will know mean ) .The room also come without fridge . want keep drink room ? grab ice bucket fill . 's 43c outside ! surely fridge will not add much overhead ! room clean staff quite friendly . hotel location almost ideal . right middle action . if plan eat , midnight . overnight offer quite poor . 
 Aug 1 2009 	 dirty hotel 	 take several day decide go commit Flamingo Hotel Casino . well , start , room dirty . pretty bad plan nice clean room get carpet dirty can not walk barefoote . start , 45 minute wait check 3 attendent working desk . large crowd waiting would think would computer work . check middle afternoon not late night . ask show , Jersey Boys rude attendent say sell night ( Thursday , ) Friday night . decide walk Palazzo Casino check come find , plenty seat available night . not want we check show , since Donny Marie there . when come LV plan nice room friendly people well , opposite . tell friend find another place stay . , full small child , middle school age child high school boy attend dance program 3rd floor basketball tournament . many middle school age boy ride skateboard hall main lobby area . would think Security Guards would say something not . guess not rule not plan enforce they . needless say , good experience never plan stay . 6 people party ask could floor together check lady say , yes . well , come time check put floor 27 10 . another time not care ! 
 Jul 31 2009 	 family hotel 	 many other reflect quality room service limit review think travel child . vacation 11 14 year old kid , feel like make wrong choice . lure promise animal property , water slide , 5 swimming pool . certainly sound kid - friendly . soon find one pool topless obviously limit kid . nearly everyone & quot ; tops & quot ; pool probably would happy one . nothing limit pool . ' m prude , couple intensely make everywhere . female half two couple travel together next us pool deck put show boyfriend photograph whole display every angle . one man completely strip naked pool deck change bathing suit , towel wrap loosely around waist . everyone drink smoking spill thing water . beer bottle plastic cup litter pool deck . pool water utterly filthy . ' m say exact experience other visit ; ' m say atmosphere certainly & quot ; anything go . & quot ; multitude lifeguard duty seem take issue behavior witness , fine adult enjoy kind atmosphere may appropriate child . , not enjoy experience hotel point view travel child . lobby Grand Central Station feel -- always throng people push shove . could not walk Strip without pass smoke - fill casino girl dance table . ' ve get imagine hotel strip , maybe strip , would suit family travel . 
 Jul 31 2009 	 fine thank ! 	 husband return 5 day Flamingo , would definitely recommend . stay Luxury Go room 23rd floor view strip . room spacious clean , amenity look . find service hotel great , check - in check . room clean every day . good selection restaurant right hotel , back yard area beautiful . good thing hotel location . within walking distance everything . sure pricier hotel great , find hardly room , felt make good choice . highly recommend teh Nathan Burton show hotel . 
