welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Apr 12 2009 	 Westin Times Square -- Great Location without hustle 	 spend long weekend NYC really enjoy stay Westin . hotel one block Times Square 43rd St & amp ; 8th Ave , not get amount foot traffic stay Broadway 7th Ave . hotel within walk distance Central Park , Rockefeller Center , Theaters , subway station . location great stay City value hub . hotel stay , take care minute drop car valet parking . really convenient unlike starwood property near Times Square park . convenience key travel family . room clean bed heavenly promise . hotel decent size room NYC ( Executive Club Floor ) , plus recently renovate artist . one special request issue , take care follow management . issue , thought would mention hotel not perfect , close . big fan would stay . 
 Apr 8 2009 	 great location executive level room size nice roomy 	 family stay 7 night Spring Break year . first time N.Y. totally clueless stay . felt sense comfort know Westin . SPG member use point 2 night . great choice . pros~ give opportunity remain room even though multiple reservation . bed extremely comfortable room quiet recently update . temperature room excellent . WIndows open slightly we feel snow fall one morning . executive level staff attentitive need open hour . willing go back soft drink upon request child juice coffee lover . elevator work like charm - nice speedy - never long wait . connect movie theater starbuck side wing . great tex - mex restaurant also connect . check speedy courteous . put room large nearby room . plenty shampoo lotion day . bathroom clean tidy . shower head double water always nice hot . towel soft clean . Breakfast always hot fresh morning . love hot oatmeal . morning , seem watery mostly thick creamy . Port Authority hop , skip jump really aid we well always feel like nearby subway stop bus ride . use taxi get Newark upon arrival ( ) take bus Newark stay hotel ride pleasant comfortable little cheap . con ~ have computer room internet access additional charge . mislead ask reservationist tell internet access free . upon check front desk , tell go executive lobby free . : ( use computer room . room view top building nearby Madame Tousseau 's sign . hope partial times square view understandably level near impossible . neighborhood immediately surround good always alert travel group . lobby little plain drab . staff overly friendly ~ courteous , overly friendly . give Metro card per reservation detail ( sort sport pkg . ) . realized not need anymore . bell man never greate we time walk door throughout stay . simple hello would go long way . one day maid skip room make call service prompt . bathroom shelf small place poorly bathroom . ( toilet sink ) disaster make bag fall toilet . remember reading happe we . : ( overall love hotel hide surprise except internet access charge . would recommend hotel . 
 Apr 5 2009 	 Great Hotel . set example starwood brand . 	 spend one night Westin . platinum member give small pamphlet summarize amenity offer . 28th floor view breathtaking . corner room definitely plus ! property well decorate , room comfortable staff professional . location perfect quick business stay extended leisure stay . 42nd street offer great cinemas theater also provide convenient access subway system . Times Square one block away , well . even Central Park pleasant walk weather nice . especially like fact window open inch fresh air . change would hope see switch fit sheet matress . 
 Mar 28 2009 	 good bed 	 westin always know good bed . compare hilton westin bed always good . location cleanliness etc etc always perfect 
 Mar 24 2009 	 Excellent Stay Westin Times Square 	 enjoy nice long weekend late March Westin . location outstanding , one block Times Square somewhat shelter sensory barrage make Times Square fun . reserve junior suite since travel kid . room immaculate , appear newly renovate , spacious comfortable every way . upper floor view nothing special , not pay premium view . room service good , fashion fine hotel . bed linen truly heavenly , bathroom huge . definitely one well big - city Westins . rate weekend amazingly good , total steal opinion hotel location ( internet fee notwithstanding ) . find staff friendly helpful . one special request arrive timely fashion , call , apologetic go overboard nice . several call management afterwards make sure thing fine , professional touch . big hotel , sure get overwhelmed time , perfectly happy level service . if travel kid , not miss toy r Us megastore Times Square buy $ 4 per person ticket ride ferris wheel inside . Mars 2115 also huge hit kid ( haute cuisine , tourist trap young kid love ) . also & amp ; store , walk around Times Square night . Top Rock instead Empire State Building - line ESB painful even advanced ticket , Top Rock view well . definitely ride subway , good $ 2 amusement ride kid . 
 Mar 23 2009 	 fabulous stay Westin NY Times Square 	 stay Westin NYC Times Square December 21 - 24th , amazing stay . starwood Preferred Guest ( SPG ) great asset stay , room upgrade amazing view upper level corner room . also upgrade Executive Club privilege , greatly surprise we make stay much enjoyable . room bathroom clean elegant . Westin Heavenly bed truly -- especially long day walk city New York ! though weather cold , still take full advantage stay heart Times Square walk everywhere 3 day . Westin 's location beat -- walk distance tourist site ( nearby tkts booth , get half - price show / theatre tix ) , yet hotel still quiet enough relax . night , sleep uninterrupted blissfully ignorant honk horn light . recommend stay Westin business pleasure -- surely choice return NYC . 
 Mar 22 2009 	 Good Location - Poor Service 	 spend 2 night mid - week first visit property . good bad thing Westin Times Square . usually , one outweigh , case , pretty much balance make average experience - necessarily expect Westin . the good- location great theater business mid - town area . sit corner 43rd 8th Ave , easy take express bus Newark Airport drop 42nd & amp ; 8th , short walk hotel.- bed comfortable expect Westin Heavenly Bed experience- overall look feel hotel fine . Bad- room clean 2 day stay . even leave message hotel manager never get response- check mess , need speak someone front desk . several station front desk attendant , choose 2 working time need stop & amp ; spread , really not know whether form one line stand behind customer help . make tense moment line form watch people walk behind guest help attendant behind desk not bother advise line form . - take separate elevator Shula 's breakfast . wait bar / entry area 5 min nobody every come seat , leave find restaurant off - site.- late check grant base SPG status , fail advise would turn key noon , even though confirm 4 pm check ... go 15 til 4 , key not work go back downstairs wait line could correct key . end world , inconvenient inconsiderate advise call day prior request late check . - 's probably good manager not bother call back thing not improve stay . room decent size - large , small . 42 + lcd tv 's good assortment channel . bath fairly small tub / shower combo , separate shower . overall , not rate hotel highly . would stay point find good rate . earn return visit reason pretty nice room good location , though poor service . cheap option area among property would find acceptable ( Hilton , Hilton Garden , Marriott , Starwood property , etc ) , would go back . 
 Mar 22 2009 	 wonderful 	 incredibly speedy trip business . 1 day . arrive 1 pm , leave next morning 10 am , , lovely . check speedy , courteous , friendly . check area visually pleasing . room ready 1 pm arrive , appreciate . ask need extra pillow , note point update , ask needed help evening plan . even receive weather update . room nice . would like nice view , , not room long . bathroom nice , shower nice . bed wonderful , clean . luggage show quickly , room service lunch . food good , service excellent . location wonderful also , close everything , would love stay pleasure business . check speedy , although could not check room , gentleman check , comment may need sweater go little chilly raining . altogether lovely 1 day stay . would recommend anyone , business pleasure , family . not hesitate . 
 Mar 20 2009 	 fabulous hotel fabulous location ! 	 fabulous 4 night stay Westin . great location , central Tmes Square amenity . great staff , helpful friendly . amazing bed , never sleep well ! Executive Floor mean complimentary breakfast - ok , lot choice . room clean , bathroom spotless shower fantastic . without doubt would stay already recommend hotel friend go stay month time ! 
 Mar 16 2009 	 bring copy invoice otherwise good 	 lovely central place stay , however watch charge correctly , get deal website , receptionist tried charge we three different price , wrong arrive , great . beautiful flower public area . amazing bed ! 
 Mar 15 2009 	 good solid choice Midtown ! 	 recently stay five night enjoy stay reason . really close # 1 subway line @ Times Sq . happen take we really close two thing really want see NYC ... Statue Liberty American Museum Natural History . going see Lion King Minskoff Theater .. two block away , also hotel relatively close Carnegie Hall Central Park . room clean , update quite spacious . stay extra night due flight cancellation get corner room , like much well room first 4 night . would definately stay . really like nearby restaurant well ... Becco , Carmines Johns Pizzeria . 
 Mar 9 2009 	 absolutely Fantastic Hotel – could find fault ! 	 trip second visit Westin . get engage New York 2008 stay top floor corner suite . book revisit one year later ( Mar ' 09 ) book room type hotel thoughtfully check we room . : ) view amazing , staff helpful , location - could not well ! ! criticism hotel ... would recommend anyone want middle . would hesitation return hotel next trip ny . 
 Mar 7 2009 	 great hotel great location great staff 	 fiancee two friend enjoy stay Westin big time . actually night Giants Super Bowl ask upgrade we suite relax watch game . room completely renovate nice size NYC . two flat screen television , nice bathroom super cozy bed . entire staff great throughout whole stay would definitely like go back . location beat $ 199 weekend night . 
 Mar 6 2009 	 great stay ... 	 terrific location spotless room highlight stay past week . concierge service excellent ( look cigar bar send we good ) . room 29th floor great nice view Times Square . sleep blinds open stare light Manhattan . will come back ! 
 Mar 2 2009 	 memorable b'day - thanks Westin Times Square 	 recently celebrate non - leap Year birthday Westin Times Square . wow ! hotel go way ! first , give corner deluxe room ( pay upper floor prepay room , expect corner room ! ) fantastic view theatre district & amp ; Hudson , plus sliver upper portion Empire State Building 42nd floor . additionally , send special birthday cake , delicious surround strawberry blueberry , room theatre . also sign card . really appreciate kind thoughtful gesture . Westin big spender , expect this . the room wrap - around view note , nice Hudson view bathroom well . other comment lack shelf space problem . mobile etegere additional storage , accommodate guest ' toiletry . I love fast , efficient check - in ( please take note , Hilton Times Square ! ) . line check 3pm . pleasant stay , . shall remember stay . great location , - walk distance theater , subway , restaurant , drug store , etc , 
 Feb 27 2009 	 Westin Hotel ... great view 	 stay Westin 25th - 29th October 2008 . king size room 44th floor fantastic view even although new skyscraper construct opposite . experience lie bed look Empire State Building . staff friendly helpful room spotless . wife love heavenly bed hey New York go time . Katrina sort book we proud . would hesitate return hope next year . cheap pound drop dollar since stay hotel great location access sight sound . feel safe whilst street people friendly . catch flight Newark shuttle bus station opposite hotel ... great location 
 Feb 26 2009 	 Best Hotel ever stay ! ! ! 	 book long need getaway girlfriend , go review review , hotel hotel , decide take chance Westin TImes Square . picture justice , get see , wonderful , great ambiance appeal , feel relaxed soon get . room nice size NYC hotel . corner suite , little worth . view incredible , 32inch LCD , dual head shower ( never see , awesome ) , comfy bed , Ipod dock , cool design , complaint , even outside look nice .. bar lounge inside awesome , cozy , reasonable price , not know food , ' m sure that s good . location great , heart Times Square , everything need right , resturant , Ripley 's museum ( open till midnight find cool ) , Dave & amp ; buster , shop , movie theatre ( one actually connect hotel , another across street ) .. would recommend anyone everyone consider go NYC ... 
 Feb 25 2009 	 okay well hotel city 	 wife stay night Valentine 's Day . location Times Square make convenient westin heavenly bed one well bed chain hotel . check check breeze would recommend hotel need Times Square , otherwise well hotel city price . 
 Feb 21 2009 	 Nice Location location not everything 	 even though hotel one block Times Sq , not worth money . room roomy NYC clean need good scrubbing smell like smoke . shower head enough power wash way soap shampoo . room service tray leave corridor 24 hrs . Front desk personell friendly helpful , send wrong room twice . worth money 
 Feb 20 2009 	 over - rate over - price indifferent staff 	 hotel reasonably well locate grossly over - price . stay five night husband 8 year old child . one member staff greet we ask time five day . on one occasion use hotel telephone call mobile number Ireland . call last 5 secind leave voice mail . charge $ 38 ! ! ! ! concierge could recommend resteraunt we eat ! ! ! staff unhelpful disintereste even busy . the room need overhaul especially bathroom , date dull . if find alternative ! ! plenty similarly price hotel new york infinitely well . would move hotel pre - pay voucher stay put . book hotel internet get reasonably good deal room , two double bed 5 night $ 1500.would never stay , ever 
 Feb 18 2009 	 Faulty tower 	 stay 3 time go ok inefficient disgrace . I hotel time SleepyEurope business guest concur every criticism make . Club Lounge pack kid point complete discomforture . food lounge execrable continental breakfast - breakfast cereal , youghurt , basic fruit third rate bakery . 2 day list 
 Feb 18 2009 	 tired expensive Westin hotel need help ! ! 	 stay 4 night family week - stay Westin Dubai recently also - far well .... point - postive write up seem folk stay high floor good room ! hate lobby arrival direction checkin - conceirge ground floor 4 staff loitering around nothing day ? room ok stainless steel washbasin remind us kitchen chique hotel room - bathroom small slide door lack privacy badly design - ice machine make noise night floor wall paper thin - hear people next door blow nose , shower , cough play music ( think noise also travel airvent bathroom -- -- shower curtain smell bad need replacing - family NEVER see one staff smile 4 day conceirge helpful checkin staff well grumpy look like they d bad day - every day ! club level pack family ( one ) reception staff club level tell we serve 350 people breakfast every morning holiday , valentine weekend - feel sorry business guy try hold meeting ..... famile buy chinese , pizza takeaway smell like macdonald sanctury evening drink - pay ! ! ( $ 5 buck beer wine ) .... bar hotel open 5 pm ( cocktail 4 30 ? ) rush daily seat ! yes expensive welcoming ...... Shulas hotel steak go $ 40 & gt ; & gt ; & gt ; family forget ! ! bed comfortable room cramp - eg office chair desk actually block room - remove get past bed ! legal eg fire hazard ? free wifi room pain . I think hotel busy get lot customer - wew will not return - tired worn staff grumpy - be not welcome hotel need total overhaul layout , bar , restaurant rooms.what shame sushi bar well bar ? miss opportunity Westin . 
 Feb 14 2009 	 great hotel reasonable price 	 stay Westin Times Square 3 night end January 2009 business trip . hotel good location , within walk distance Port Authority terminal . hotel room upper floor tower , room 32nd floor . elevator fast never wait one minute one . recently renovate , room wonderful Heavenly Bed , flat screen tv , one sit chair ottoman . desk large ( great working lamp ) desk chair extremely comfortable . bar fridge closet also safe big enough hold laptop . window well insulate not hear much traffic noise -- real plus NYC ! staff extremely friendly helpful . room service fast importantly flexible . possible order thing menu -- something lot hotel will not do . my complaint room small size -- fine single person travel business ( ) couple lot space sit relax . bathroom modern shower dual showerhead . lot space around sink put toiletry , shelf wall . hairdryer bathrobe bathroom . I return hotel trip New York . 
 Feb 13 2009 	 good hotel New York 	 great hotel fantastic location 100 yard times square .Fantastic bed room amazing , higher well great view midtown beyond . fantastic lift service good hotel modern clean vibrant small bar expensive want drink ? bathroom big robe heavenly . look top end new york hotel market know already expensive 5 * opinion hotel live name need good kicking life . place heartbeat much alive . Shulas Restraunt site beautiful top class food . b b king Blues Bar site great club great act good food massive portion too.linke eWalks large cinema bowling area next door madame tussade road times square rd , Breakfast bagel anywhere like good great shop Central Park 15 min ESB 15min Macys MSG 15 min Grand Central & amp ; Chrysler Building 10 minute Times Square 42nd st tube 5 min TIMES WALKING 
 Feb 7 2009 	 Excellent Stay ! ! ! ! ! ! ! ! ! ! ! ! ! 	 stay 25 Jan 8 night & amp ; 4 hour early arrival fantastic welcome & amp ; problem check early . read review ask high floor give lovely room 45th amazing view Hudson River leave snapshot Times Square right . amazing ! ! eat Shulas Restaurant & amp ; yes expensive get amazing experience & amp ; fantastic meal . be ID conscious & amp ; need show hotel key access entry 11 pm . hotel great location , exit lobby onto 42nd St right opposite Madame Tussauds Subway doorstep . take good walk shoe & amp ; walk everywhere be easy & amp ; fun . take subway & amp ; venture Bronx Zoo , ' ve get day spare really well worth . HUGE & amp ; animal amazing ....... truly great day . give away free ticket Late Show David Letterman , raining & amp ; freeze cold decide go along . LAUGH ! ! honestly , well worth spend hour experience & amp ; get meet great people . film mid afternoon ' ve get load time get back room even catch glimpse audience . real good fun ! ! ! ! ! ! ! ! ! course usual shopping stuff visit Bloomingdales & amp ; Macy 's fab would expect . visitor US take Passports Visitor Center give 11 % discount card ( handy ) trip ny complete without spend day Central Park , never cease amaze . take walk Dakota Buildings & amp ; spend quiet hour Strawberry Fields . we go back Ground Zero & amp ; walk Battery Park & amp ; Wall Street . , lot walk really enjoyable & amp ; get see thing would not bus trip . also worth get Greenwich village , get cake Rocco 's , ah , die ! ! ! ! ! ! ! ! week & amp ; great time try different restaurant every night without complaint . third visit NY & amp ; far good . great stay Westin & amp ; would definately stay ..... stroll hext holiday ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
 Jan 26 2009 	 overall GREAT ! 	 really enjoy stay think Westin fab hotel , first impression entrance impressive . husband stay Westin 5 night December 08 absolutley love , 43rd floor get vertigo view amazing , bed comfprtable . never eat Shulas steakhouse hotel many place try New York , also think basement restaurant location little claustrophbic lacking atmosphere . christmas tree lovely door man nice helpful ! word warning though order two glass house red wine bar £ 10 , also disapointe main bar area do not open evening want drink afternoon go basement sit one four chair tiny bar Shulas . 
 Jan 25 2009 	 Great Experience Business Trip 	 nice Westin . would say would ideal travel business , stay Times Square important . hotel modern fresh clean feel throughout . gym nice hotel gym , free weight , cardio , even Wii Fit console . much way food offering hotel , Times Square right outside . Sulla 's nice restaurant , bit formal old school give rest hotel . room service good , food good great service . internet connectivity throughout hotel , although even though pay room could not get work lobby . one thing really not like business center , print boarding pass want charge $ 7 . ridiculous , since hotel offer free , computer free least little bit . , New York hotel . finally , say family friendly option , New York hotel go ; example , need take escalator lobby , lack public open space , hotel opt modern clean comfortable . 
 Jan 23 2009 	 Ny trip Westin 	 stay Westin New York December 2007 mum , Aunt two Cousins christmas shopping trip . we love hotel 's proximity Times Sq / Theatre district . stay deluxe city view room 41st floor , view Hudson . standard room brilliant , bed soo comfy ! ! love facility available we , include spa , Shulas Steakhouse Starbucks Coffee cinema basement . staff friendly helpful , provide we late check room extra charge . bell boy find we private cab journey back Newark Airport negotiate reasonable price we think fantastic . overall , fantastic trip Westin definitely make lasting impression enhance first experience New York city ! 
 Jan 21 2009 	 ok pricey 	 's great location staff friendly . however , face , pay location . room little worn view ( 10th floor ) worth keep blind close . overall , worth $ 600 night . would stay elsewhere . 
 Jan 15 2009 	 Fantastic Hotel ! ! Awesome Location ! ! 	 stay Westin New York Times Square 5 fantastic night 16th Dec 21st Dec 2008 . second stepped taxi greet treat first class style ! bell boy take bag give we ticket hand reception . reception desk welcome friendly helpful receptionist check we quickly give we good news upgrade ! ! ! go 39th floor room ! ! truely room view ! ! corner deluxe room fantastic view Hudson River also view right 8th avenue ! ! room really big New York hotel , queen size & quot ; heavenly bed & quot ; , 32 inch lcd tv , load place put clothe , starbuck coffee machine fantastic bathroom .......... read review & quot ; Heavenly Double Showerhead & quot ; brilliant . room clean contemporary decor . bed really & quot ; Heavenly & quot ; wish could taken home ! ! 10 min get room bell boy bring bag give we useful tip navigate Manhattan include great map ! location central 2 minute walk Times Square . Port Authority bus station almost opposite get subway Manhattan ! overall top hotel would not hesitate recommend anyone ! definately stay hotel get come back New York ! ! 
 Jan 15 2009 	 glad read review Westin hope . 	 girlfrend read lot review site choose Westin ( people seem good time ) write today like desperately try decide one go ! worry Westin great place stay . staff friendly feel safe . got room 42nd floor think pay top money pre book directly hotel @ $ 699 per night ( girlfrend birthday not want crap room ) . room tidy allthough extra money high storey room not worth forget everywhere else height look mostly onto half contructe hotel opposite allthough get problem noise could see city / river bit . worth bus tour try get bearing however aware traffic 3 hour . uptown tour great / downtown tour bit dull long . take good shoe lot walk ! try subway clean safe . street also safe lot police even friendly people help ask way ! good city world ( put London shame ) . Broadway great see Liza palace ( excellent ) chicago ( poor review think excellent also ) . summary Westin great location , clean friendly lift fast . Book will not dissapointe ! live Northumberland North east England . take time write help other help . great site trip advisor , keep good work ! 
 Jan 13 2009 	 Nice hotel Little Confused 	 hotel area 's good tourist visit Times Square ( course ) good business service like Westin hotel . new place furnishing top shape . wonder many all - american tourist would really shell stay hotel rate charge , many people expense account would want stay Times Square district . fit either category , be fine hotel . one thing take getting use : entrance not lobby , 's oddball parking valet luggage check desk , invariably ask get send upstairs check . 's confusing setup , New York first thing not want arrive lose sight baggage ! make cool factor : bunch limos pull NBA function . 
 Jan 12 2009 	 solid quality central New York 	 central location New York , Times Square . booked room via hotel website : 249 $ plux taxis , bad . ask room high floor , give one 34th floor ; ask late check , able leave room 2 pm . room exciting elegant , bathroom small , overall good choice New York . 
 Jan 9 2009 	 Great Location 	 quite spectacular look hotel outside . room clean tidy , bed comfortable ; - ) hotel staff always courteous helpfulmost impressive thing hotel location , about:3 - 4min walk Broadway15 - 20min Chrysler Empire State Buildings20 - 30min walk Central ParkOnly reason give 5 * : hairdryer room work , replace reception inform ( not follow take ) , visit bar 2 occasion , neither time bar person present . 
 Jan 5 2009 	 fantastic hotel ! ! ! ! ! ! ! ! ! ! ! ! ! 	 stay Westin 6 night december ! hotel great ! ! ! location absolutely perfect , block Times Square , subway meter hotel . we standard room floor 29 , beautiful wiews city . the staff friendly ready help . arrive pick luggagge wich send quickly room . when arrive room , notice ( ' ve read review ) didi not bath robe , call desk get one ninute . the room big plenty space , big tv desk work computer . bath also confortable love Heavenly bed ! really heavenly ! ! ' ve never sleep well hotel room , even house , want one house ! ! ! internet little bit expensive , work well . also check check really fast ! ! would recommend hotel everyone , quality location , be near evrything , specially like musical , block hotel ! ! go hotel , recommend breakfast Europan , wich locate next hotel 8th ave , food absolutly great ! ! 
 Jan 4 2009 	 beware hotel vacation time 	 30 min line check . sell New Years Eve two check position open 7 vacant . tell room ready , come back two hour later . nobody except front desk could tell we room ready , another 20 min wait line . tell still ready ( 2:30pm ) . ask would know room ready . front desk tell would wait line find . room ready 3:00pm arrive smell badly smoke . get ready , way change room wait 20 min line . joke . book Executive Club room 8th floor lounge like MacDonalds Playroom . someone tell people evening snack dinner buffet kid . lounge pack kid run around staff smile . ignore . breakfast . room nice though hotel good location . $ 650.00 per night think could nice relaxing weekend . NW Toronto 
 Jan 4 2009 	 Great Post New Years mini - cation Westin Times Square 	 stay Westin Times Square 01 - 01 - 09 thru 01 - 04 - 09 . book " spectacular city view " corner room $ 325 ( include taxis ) special Starwoods site . arrive 3:30pm 01 - 01 give room 24th floor face Hudson River . terrible view . call front desk connect manager explain New Year ' celebration lot late check out . ask could come back hour later ' something ready high . give bag go explore Times Square . return give corner room 34th floor . much well view 24th floor another corner property face 8th Ave . face west towards Hudson River , east towards Times Square . it windy cold 3 day . ' well mini - vacation experience energy Manhattan . like Westin chain consistency high quality bed . walk 3 day Manhattan , nothing well crash heavenly bed . ( hard time sleep hotel , except Westins . ) window room also open 2 inch bottom , 34 floor could feel energy city . close , window amazing keep siren traffic street . cool , unique feature hotel city . even build across street construction ' hear – ' noise Nazis … . ( fact terrible experience Westin Venice Europa / Regina ) . staff pretty much transparent , much background , always read help question . this first overnight NYC . drive Maryland came Lincoln Tunnel drop right hotel . parking $ 27 night nearby Central Parking 364 W 44th St. ( hotel ' voucher ) pleasantly surprise friendliness everyone work restaurant , museum , taxi cab hotel . NYC mean city think would . Westin near everything Manhattan . taxis cheap , rarely $ 8.50 – even Metropolitan Hayden Museums . great breakfast sushi sister property right Times Square , " W " , great people watch . insane dinner Shula ' Steak House Westin Times Square . twin lobster tail – tender delicious lobster ' ever . wife awesome Porterhouse steak . great hotel . 
 Jan 4 2009 	 Hotel heart Times Square 	 Hotel locate 42nd Street , 8th Avenue Times Square . pay 199 $ night plus taxis . fantastic atmosphere hotel . room 40th floor excellent view Empire State building . room comfortable clean . arrive 9 am good accommodate us room . 1 minute walk away subway station . try Europa Cafe corner Times Square excellent value money breakfast . 
 Jan 4 2009 	 Truly Excellent 	 stay flawless . price : book hotwire $ 200 . SPG gold card holder get upgrade fantastic room . room : perfectly clean huge NYC standard . nice bathroom good facility . service : Excellent 
 Jan 1 2009 	 Great Location 	 stay one night 29th Dec . entrance 22nd 23rd Street , Broadway . room not ready upgrade we room jog machine corner . can not see would use day walk round NY . anyway , staff helpful allow we leave bag go day say could freshen spa upstairs . we not eat room clean modern fairly quiet consider probably ful . cafe along road breakfast . 
 Jan 1 2009 	 Awesome 	 stay five night October . use point upgrade corner room worth . great view Hudson River USS Intrepid . like always , heavenly bed comfortable come . room clean shower good pressure . feel safe hotel outside . dozen police officer throughout area good feeling . hotel staff helpful professional . easy walk Gershwin , subway right outside hotel , good restaurant around hotel . use room service good . starbuck room Starbucks hotel . would definitely stay Westin Times Square , overall fantastic . 
 Dec 24 2008 	 love 	 stay friday monday 22nd dec .... first time westin great loacation close theatre times square .... quiet peaceful hotel ... quite large room think large london hotel , , , good amenite ... starbuck coffee room good tv , pod station etc , comfy new bed , smart modern look decor gripe layer dust furniture little worn .... bad ... room 20th floor nice view ... staff always 100 % ... would stay worry 
 Dec 24 2008 	 great hotel wonderful location 	 priceline bid end hotel great price . great treat . go NYC 2 night love location . hotel quiet , clean well situate . walk everywhere ( include Penn Station bag ) . amazed quiet lobby elevator busy time year city . would stay minute truly thrilled Priceline price . 
 Dec 23 2008 	 second visit Westin 	 second stay Westin . be UK , tag visit onto end trip Las Vegas attend sister 's wedding . due someone think amusing [ use word advisedly ] deliberately block toilet toilet paper aeroplane internal flight , not arrive hotel 3 am morning . despite unintended late arrival , receptionist bright , breezy efficient . 10th floor , much view , room meet need . housekeeping not seem particularly generous time shower gel etc . good job plenty . not meal hotel , much choice around NY . one drink bar , expensive bar go , however feel hotel not particularly cater solely tourist end market , combination tourist business people . this third visit NY . like hotel 's central , bed comfortable room service every day . not recall see child time . parent , age not particularly want around young child . , do . seem suited business people adult tourist . 
 Dec 22 2008 	 wonderful stay 	 fab stay Westin . nothing much trouble . check staff see baby immediately offer fridge send milk etc crib . room large comfortable , plenty space family four . view room incredible , location hotel . pooint price everything hotel , e.g . order panini room service come $ 40 inc tax , drink expensive Bar 10 . however location hotel perfect find alternative place eat drinkI would recommend west way diner round corner great breakfast ! 
