Best 	 else celebrate 21st b - day Las Vegas . try decide hotel hard many choose , glad one pick . lake view room beautiful watch fountain view strip mountain background . room fully equip everything could need want . hotel wonderful scenery lot detail . spa one good hotel offer many amentitie . tour hotel recommend hotel beautiful relaxing not feel like mall like hotel make feel . casino nice food little pricey never hungry complaint want place quick bite eat variety something choose , everything expensive strip . 
 romance retreat package Bellagio highly recommend ! 	 truly memorable package offer Bellagio . check Bellagio web - site info . 's splurge night , well worth . BF enjoy fantastic service , limo transport VIP check - in , couple massage ( Mike intuitively know exactly sore spot ! ) , magical dining experience Picasso ( BF stop rave fallow deer ) , stunning Cypress suite ( love & quot ; & quot ; & quot ; & quot ; ensuite incredible view fountain panoramic window ) , imagine well experience . order room service breakfast , deliver promptly , tasty . negative comment include call make housekeeping check suite . ensuite in - lay carpet center marble floor , carpet clearly vacuum , cover hair . quite noticeable disappointed obvious lack housekeeping . housekeeping send someone immediately vacuum , rest stay seamless pleasant . favour book package disappear . 
 amazing college graduation gift trip 	 husband deliver promise take 2 daughter trip Vegas . trip plan September take 3 day US Thanksgiving holiday . husband travel throughout much world stay many top rate hotel . Bellagio suite ( exact name ) far comfortable room ever stay travel . full sized living room dine table family . room include bath section plus powder bath . never see suite room like Europe ! book deluxe lakeview room daughter could happy . we eat Jasmine first night . music play Bellagio fountain amaze sensory experience . miss stay hotel . last night eat Olives restaurant ( spectaular ) forewarn pricy . want see Cirque Soleil & quot ; & quot ; theater wait arrive . Book least 2 week early want good seat . 
 can not wait go back ! 	 husband stay Bellagio one week November 2009 . first ultimate spot strip . good view ( get lakeview room highly recommend ) center & quot ; strip . & quot ; hotel spectacular . couple minor thing update room around hotel size hotel amount people pass day ( thousand - no kidding ) look amazing ! check - in take 15 minute move rather quickly many people line . huge resort people world travel see , , not expect one arrive . staff work hard accomodate hundred people time . anyway , room service great , twice day . 's wonderful come back brunch dinner bed make . take full advantage service hotel provide , barely lift finger . long week lot shopping bag hotel gladly bring box room pick wewere do ship Business Center . People complain smoke hotel , hello , Vegas 's Casino - what expect ! 's perfectly quite room never get disturb . in - room Dining fantastic reasonably price luxury hotel . one fear room double book b / c read problem Bellagio occasionally . assure upon arrival would never happen sure enough rest dinner 5th night someone use key get room . luckily lock door . speak manager , nice apologetic . not look comp anything b / c really want inform situation . give we new key make sure not duplicate . later night receive message front desk say remove charge room service order . make we feel little well b / c way handle situation speak we face face . , ridiculously large resort many people ( tourist local ) pass , can not expect 100 % perfection certainly everything accomodate make stay pleasent possible make fault . Buffet great breakfast dinner twice b / c food never really change . warning : buffet price double weekend . noodle great asian spot lunch Sensi fabulous dinner . recommend surf turf Sensi . flavor incredible . Fix restaraunt great atmosphere entree flavorless skimpy price . enjoy eat good food afraid spend good meal Fix favorite . almost every night enjoy Caramel Latte Gelati Gelato Cafe near pool - it happen foot past guest elevator . speak guest elevator , security standing make sure key access . make feel much safe big place . someone assist everything . need taxi line outside hotel time , well hotel . call concierge whenever need ticket show , reservation restaraunt easily take care thing we . saw & quot ; & quot ; Cirque De Soleil Bellagio make easy get seat right away . assign seat , , wait heavy line push . fantastic show color , music amazing talent . also see Zumanity Cirque De Soleil New York , New York b / c love & quot ; & quot ; much . zumanity adult show 18 + fantastic less acrobatic comedy . need open - minded shy one . also , get couple row back show might get WET & quot ; & quot ; pick participate Zumanity . also , call concierge front desk , answer phone name , save trouble give information . the Conservatory gorgeous themed season . great spot take picture since color jump . always someone clean around hotel tell well keep 5 star . visit hotel step back Bellagio , realize incredible atmosphere luxury hotel . fountain pride glory give amazing feeling . worth watch show outside terrace inside lakeview room . go top Eiffel Tower see fountain breathtaking . overall , ultimate place stay Vegas . People know Las Vegas , know Strip expensive place stay , eat , play shop . visit Las Vegas Strip finacially challenge . cost much planned . gorgeous modern hotel view location . can not wait visit Bellagio soon . 
 amazing ! ! ! ! ! 	 stay one night end 4 night stay Vegas friend . check quick easy , put floor friend . room amazing , clean , big bathroom great . room deluxe lakeview room massive window overlook fountain beautiful . six us room bottle champange watch fountain dark music t.v . say one good night ever ! ! ! ! ! sad one night end . would deffinately stay next time ! ! ! 
 High Expectations meet ! 	 perhaps unfair Bellagio expectation high arrive maybe fail appreciate quality hotel . expect , everything superb - bathroom view favourite feature . stay Spa Tower initially put - off constant drooning noise 26th floor . quickly relocate minimum fuss go great experience hotel . everything perfect extra thing hotel appreciate - indoor garden freshly make crepe highlight we . hotel much another casino room famous water fountain never fail take breath away . 
 ocean 11 	 Pool area fantastic , room fantastic , choice resteraunt good , fountain spectacular , location fantastic ( place walk distance ) 3 day enough vegas . 
 Beautiful Place Horrible Service 	 design decoration stunning , lack customer service stun five star hotel . every staff member come contact rude , curt plain unfriendly . work hr see type behavior , make think come top . 
 Bellagio - Las vegas 	 lovely hotel twice would go . 
 great poker room 	 go play poker vegas . great hotel reason . overprice . fountain amazing 
 easy like.look deal 	 able get good deal due time travel book way advance . even though check early front desk madhouse get room right away . dump bag take friend . easy catch cab hotel / casino not want walk . enjoy leisurely late lunch cafe , enough food need snack rest day . you place hang besides casino . Felt luxurious , overdone hotel see Strip 
 Beautiful expensive 	 Bellagio impressive entrance lobby lucky enough pay suite not spend much time jump massive check in / out queue . experience Bellagio great afford look bill . restaurant inflate price shop . service good though . 
 fabulous - cheer check staff though ! 	 negative check staff beyond miserable get give room spa tower likely able hear maintenance noise . complain though move main tower . view lake bellagio immense bed incredibly comfortable . great central strip location . housekeeping staff brilliant . 
 Loved ! 	 stay standard room fountain view . know not room long , ... view ! lovely , spacious room . big comfortable bed , big bathroom etc . awesome location middle strip . buffet breakfast bit much , dinner great . make sure try Noodles restaurant .... yum ! overall , great stay would certainly stay . 
 great ! ! ! 	 great shop love fountain show .. eoom service horrible overprice 
 View Fountains 	 hotel whole fantastic , classy ... room view fountain get old , bed small , could hear next door neighbour bathroom . view fountain room spectacular . stay previous year new wing , room heap well , new not hear neighbour . also great view strip fountain room . stay would recommend part hotel . 
 Perfect stay 	 stay Wynn Parlor Suite 4 month ago , bit worried try Bellagio , fear would disappoint . fortunately fantastic week - end ! request pick - up airport , standard Bellagio Limo , offer hotel . make reservation 1 - bedroom penthouse lucky enough upgrade huge executive suite ( 233sqm / 2515sqf - 9 phone - 5 flat - screen tv small one bathroom 60 & quot ; one dining room ) locate Spa Tower . view bedroom nice ( towards Paris & amp ; lake ) great living room ( back hotel train station / City Center ) .We access executive lounge ( long queue ) line pass . breakfast buffet fabulous , impressed décor . use minibar complimentary ( know favor thank Amex Centurion ) .Overall would say public part less impressive Wynn , walk lot . situation Strip unbeatable , value much high ( depend season guess ) .For wonder possible enjoy swimming pool late November , least 2009 yes ! several pool close still one , large enough , people sunbathe swim . 
 Sep 23 2009 	 Serenity strip 	 Loved Bellagio , upgrade we Penthouse Room bathroom guest ! particularly love view dance Fountains soundtrack tv . great lie bath watch another television . the pool area really lovely - make forget middle Las Vegas feel like nice resort somewhere Italy . Shame need walk public area get there . the buffet great tremendous choice obviously popular . gaming table ' in face ' hotel Vegas shop pleasant evoke feel rip apparent hotel . could happily stay long without go outside . all , Vegas , place stay . 
 Sep 23 2009 	 BellagioWhat wait 	 Labour Day , Sept 7th , wife stay 1 night fabulous bellagio.i book treat 30th wedding anniversary good decision turn be . I seek advice trip advisor prior book use advice book Penthouse suite.1st time Vegas arrival Bellagio , begin check in . we tell check VIP Executive Lounge front desk . we never bother check , give key 29th floor suite overlook lake good view house fountain , whilst listen music play tv time . superb . the suite incredible , 1000 sq foot area , wet bar , bathroom , complete tv , , jaquzzi bath one , sauna / steam cabin shower other . the bed turn slipper lay wife , along small box chocolate leave bedside table . nice touch . the incredible night sleep big mattress you ve ever see , full use bar facility . we already dinner buffet downstairs beforehand finish stay legendry.breakfast buffet . Dont miss it . I can not reccommend , one treat , special occasion , worth every penny , offer advice , anyone need it . MARY NEIL DUFFY . 
 Sep 22 2009 	 ok beware extra cost . 	 spend four night Bellagio . splurge 1 bedroom penthouse suite . book suite cost suprisingly low compare place like four season Maui comparable suite would cost $ 1200 night . cost average $ 450 / night taxis charge . theyy tack $ 40- $ 60 tax per night $ 20 & quot ; refereshment center & quot ; even not eat anything little snack tray . be $ 17.50 use internet . cost come lot high expect . price get amenity . get check - in vip check - in mean not stand line -- line front desk regular check - in long . pick us airport also take we back limo . also give pass cut line Buffett taxi cab line . nice amenity since Buffett line always long . get use vip concierge courteous staff . we get penthouse view back hotel . impressive view . sure ask suite front hotel look fountain . suite three bathroom toilet closet smell like dirty sewer dirty rag . notice housekeeping staff rinse glass instead wash . otherwise suit nice . the buffetts bit overprice . rate high weekend . food good great restaurant quality . shrimp plump lacking taste ; crab . sushi surprisingly bad . brownie hard quality get cafeteria . dinner Yellow Tail restaurant Bellagio one night excellent pay $ 250 dinner two people without wine sake . it fun experience we since ' ve never stay high price suite . perk definitely make wonder perhaps be worth shell $ 2000 four night stay rather go cheap . also consider could use money save buy thing . will probably go cheap room next time . 
 Sep 22 2009 	 Great Views - ' ordinary ' room 	 stay two night Bellagio - 8/31 & amp ; 9/1 , 2009 . hotel beautiful , personnel great . room clean - , expect opulence . upgrade fountain view room ( use $ 20 sandwich technique read Las Vegas forum :0 ) everywhere go hotel require trip casino :0 ) . pool far away anywhere not worth trip - disappointment . eat Prime terribly disappointed . always share meal wherever go - plentiful portion fine restaurant Willaimsburg , VA , Maui , Kona , Chicago , etc . , , portion laughable . spend $ 125 minuscule salad ( approximately 2 bite ) portion tuna steak would require magnifying glass see . ( approximately 4 bite 2 tiny piece asparagus plate ) . meal include 1 glass wine . really say & quot ; ' ve GOT kidding & quot ; leave - , sadly , stay . even though share meal - tip generously . waiter not deserve generous tip leave - receive service smile - hope bad day typical . the next evening eat splendid meal fraction cost previous evening ( also share serve smile ) venetian . would recommend stay eat anyone plan trip Vegas . the Venetian Hotel WEIRD SMELL one person mention site ( reason stay ) . would recommend Bellagio simply treatment Prime restaurant - sad . , ambiance venetian style . real complaint Bellagio . not feel ' warm ' ' invite ' we Venetian . 
 Sep 21 2009 	 Excellent hotel beautiful suite free upgrade ! 	 decide splurge night salone suite whilst Vegas . arrive early check get serve immediately . check inform upgrade free bellagio suite foutain view . could not fault service . room immaculate little date , process redecorate suite online photo little modern . 31st floor brilliant strip lake view . Maid service come twice daily nightly turndown service . Tv 's room play fountain music . order breakfast room service although tell would take half hour arrive 10 minute . noise room , not see hear guest floor . unfortunately Bellagio one night not much time truly appreciate suite . pool lovely short walking distance elevator . Fontana bar give excellent fountain view , drink usual vegas price , cocktail menu little fancy one try delicious . check also fast easy short wait line . I would highly recommend hotel anyone want something little classy average hotel . 
 Sep 21 2009 	 Viva Las Vegas 	 stay Bellagio wonderful . would stay anywhere else . room , staff , pool everything else top notch . 
 Sep 21 2009 	 Luxury Las Vegas 	 hotel luxury start finish . location excellent right near everything . hotel lobby conservatory beautiful room amazing . hotel HUGE take 15 min walk room reception . visit hotel far luxurious . view fountain well would highly recommend hotel anyone would like luxury Las Vegas . 
 Sep 21 2009 	 disapointe 	 stay Bellagio numerous time tell service level go fast . the good : location , hotel nice , pool area great , lot food option . bad : service -- employee hallway do not say hello , front desk slow room look worn . trip really disappointing . check room , 1hr later woman open door come room , apparently check room well ! glad know could happend belonging be not room . room service : food good trip waiter decide add tip $ 140 ! catch review balance tv remove it . Jean Phillipe French Bakery : bad service , employee slow unorganized , get order wrong ... annoying . charge $ 100 room make wait call front desk verify credit card ... never encounter type service & quot ; high end & quot ; hotel . bottom line : enjoy hotel location , that s . service non - existent employee disgruntle , lazy , tip . except good service place . 
 Sep 21 2009 	 next time will save money go real Bellagio Italy . 	 go girl trip one good friend . want luxurious , relax trip super excited spa . sum - everything , expensive . Knew going still - think could fly Bellagio , Italy less . joke . huge , heavily traffic , top . end , realize be Vegas people . roomed 10th floor , view fountain fun . lovely lobby still get cigarette smoke casino . would walk way around back side hotel avoid walk . stinky ! feel un - luxurious ! quite nice long walk way . spa : pedicure nothing special . pay $ 12 street live get well foot massage / exfoliation . facial nicely do , still ridiculously price . friend love massage . mine awful - new massage school grad , think . basic swedish massage stroke . nothing special . pour coconut milk oil warm hit skin 3 second turn cold . feel like drag cold , wet washcloth across skin . freeze ! covered goosebump ! shiver time ! certainly luxurious close worth price . spa facility lovely . great soak pool / sauna / steam room . lovely meditation room . yummy french onion soup room service . take long time check , fast Vegas hotel strip . nice concierge service able charge phone overnight . recommend be Vegas scene style justify cost . heck thinking go Vegas health relaxation ? ! 
 Sep 20 2009 	 nice worth money 	 forth time Las Vegas anniversary decide splurge Bellagio . when arrive , room book ( king bed , non - smoking ) available offer smoking room room queen bed . rudely tell room book guarantee could pay upgrade not like option . , pay additional $ 75 per night upgrade suite . arrive suite , tv not work , safe not work , one light burn . top , suite back view parking garage . honestly , expect price . on positive note , housekeep , concierge maintenance staff excellent . room clean hotel beautiful . back hotel . far well hotel Las Vegas kind money . 
 Sep 20 2009 	 Beautiful Hotel 	 spend three night Salone Suite Bellagio . wait check - in check - out , easy . suite locate 11th floor window overlook swimming pool one side partial strip lake view side . everything room perfect , clean update , least 16 amenity huge bathroom toothbrush hairspray robe slipper . slipper place side next bed turndown along chocolate table . snack item refrigerator expensive anywhere else hotel , pick charge . housekeeping staff extremely friendly always speak us hall , front desk little stuffy . pool area bit fiasco . 8 a.m. guest rush get towel stake lounge chair day leave . would imagine try find chair afternoon would difficult . lounge chair room one would crawl foot end two stranger may encroach space side , much like Southwest airline . Planet Hollywood Miracle Mile shop restaurant right across street offer something everyone . try ABC Store forget anything need snack . Mexican Restaurant Palazzo excellent & quot ; Jersey Boys & quot ; . Bellagio restaurant somewhat expensive although nice . not miss Conservatory , decor change often beautiful . 's gorgeous hotel would recommend . 
 Sep 20 2009 	 wonderful 	 mother 2 sister stay Bellagio 4 night early September . book deluxe room $ 98 night ( include Fri Sat night ) . bellagio email list receive email back March room discount . upon check - in get upgrade lake view room . never think would upgrade we since pay low rate . pleasant surprise . Lake View room deffinatelyt worth . whenever fountain show start instantly draw window . simply beautiful watch . Bellagio clean spacious . staff always polite courteous . bad issue . hotel may little old room might little outdate , erythe keep clean . wonderful stay Bellagio would stay . location beat . 
 Sep 19 2009 	 disappointed time 	 beautiful hotel sorry Bellagio , disappointed time . harp onto fried stay penthouse suite - fantastic view etc . arrive position back opposite fountain request time booking . pay full rate room book January oppose guest get greatly reduce package . ask move room reservation staff generally unhelpful reluctant . also , vip reception lounge move virtually impossible make use coffee pastry available vip guest day - generally handy & amp ; c facility room room service coffee expensive . plus side view front window beautiful , bedroom bathrooms plush day buffet really good value money . next time splurge another hotel ! 
 Sep 18 2009 	 AMAZING 	 husband stay Bellagio two time , get well every time . go back third time October 2009 . staff friendly accommodate . room spacious , spotless smell fresh clean . bed comfortable well . housekeep excellent job . call extra pillow service prompt friendly . also love fact 2 security guard station elevator lobby show key even get elevator . hotel clean well maintain . restaurant great well . great place . can not wait get back week . way 's worth pay little extra lake front delux room . fountain breath take . 
 Sep 17 2009 	 glad get discount rate 	 September several friend celebrate 30th birthday . find hotel wonderful . glad able get deal room . think everyone pay full rate room . the room dark , , last place stay Vegas , , ' m start think Vegas . : ) concierge nice . check wonderful . try well could move we close other group . the bed comfortable . bathroom huge , nice soak tub , light magnifying mirror , large shower . service great . think clean room twice day . , day come back turn service . the pool great , , drink expensive . $ 15 per drink . party stop CVS buy liquor . bring mixed drink save quite bit money . not think & quot ; bad & quot ; place sit pool . many option throughout different pool . we eat one night Noodles , delicious . pretty standard asian fare , , enjoyable . also eat Yellowtail . highly recommend pop rock sushi . quite interesting . next time go Vegas , even not stay Bellagio , would return sushi . : ) negative .... hotel start get .... bit old . : ) chip paint door lead pool . ditto bathroom . bathroom leaky faucet . tv room bit date . , hotel beautiful amazingly maintain . ... think hotel 11 12 year old . : ) wear start show . could get deal , wold definitely return . 
 Sep 17 2009 	 everything always hope would 	 ' ve go Vegas year always drool Bellagio , claim one day would stay . however never actually stay room town , always opt cheap hotel rather luxurious resort . long last finally decide stay Bellagio ( thank , recession special ) definitely say live every expectation . we fortunate get deluxe lakeview room , room main building directly face fountain . make entire experience . watch fountain street single favorite thing Vegas , see room amazing experience . problem be go hard go back book room style here . other treat , bellagio fine , fine hotel . quality room , comfortable bed , housekeeping twice day nightly turndown service ' ve never encounter outside cruise ship . pool area exceptional cause spend several hour property rather explore Strip . 's beautifully landscape area five relaxing pool . lastly go spa , great experience , access schedule service day . the Bellagio fantastic hotel call home Vegas . good day pure & quot ; Bellagio day & quot ; eat meal , go spa , pool , performance ' ' . someone want hotel wonderment downstairs , place . give 4 star value though , let us honest , not plan spending lot time hotel , usually would , be hard justify high price place compare hotel Strip . problem wonderful experience , hard impossible go back old way ... 
 Sep 17 2009 	 good hotel strip 	 say highly impressed Bellagio . stay hotels strip include Ceasars , would choose Bellagio first . stay sister - in - law 's 40th birthday party . check emphasize fact desk , make sure get we close birthday girl room . end one floor , fine . room fantastic . 2 bed 2 arm chair room comfortable . think could use bit lighting room , happy overall . bathroom great , impressed shower , huge tub . 2 lightbulb check , maintence came fix within 20 minute call front desk . room nice cold first walk , nice come heat outside . one complaint first arrive room dirty glass sit outside door . call 3 time 24 hour time period remove . 5 pool great , plenty room lie enjoy sun . cafe pool delicious . would eat heartbeat . conserge nice helpful give we advise show see list come . make ticket book part easy could ! lobby unbelievable , along conservatory , chocolate fountain behind conservatory . stay future . 
 Sep 17 2009 	 lovely stay 	 definitely stay . clean , comfortable , beautiful room . food restaurant divine . wish could coffee pot refrigerator room , instead one pack full chargeable item . 
 Sep 17 2009 	 Fabulous hotel lack personal touch 	 HiCelebrated 40th birthday husband fantastic time . take champagne helicopter trip Grand Canyon mark occasion , magical . husband organise cake balloon room - good cake decoration ever ! apparently try arrange leave want balloon flower room arrival inform could not arrive . everything hotel wonderful chocolate fountain botanical garden . casino great must go Gourmet Buffet hold weekend - brilliant great value . the staff always pleasant professional , room would expect 5 Star hotel location excellent - although not realise long walk one hotel another ! get taxi one away - feel bit guilty sometimes get taxi somwhere mile away save foot shop ! fountain hotel amazing - expect bit dull absolutely magical . we visit hotel dinner Wynn , preferred Bellagio . the complaint - observation . may seem strange even note unimportant factor decide hotel ! arrive hotel , 4 5 guy uniform outside strike really strange one offer help luggage - problem , could manage 's happen throughout rest world expect it . we little disorientated ( not realise taxi drop we casino entrance - back hotel ) not clue direction go ( massive place ) 's sign . go back outside ask guy . they really polite point we reception - , would think hotel calibre , someone would escort we - walk we part way . remember massive hotel 's easy get bearing . check - in efficient , give map tell make way room luggage - grand old distance away . there doormen main door - , ' m capable opening door ( anyway husband ! ) 's absence noticable . put visit ? absolutely , be use really great service top class hotel , notice . 's norm long journey , be greet cold towel , ice drink someone whisk room . 
 Sep 17 2009 	 choose somewhere else 	 girlfriend stay hotel utterly discuste , recommend choose somewhere else . staff rude ignorrant . room Un- clean smell awful . 
 Sep 16 2009 	 expect 	 return four night stay Bellagio would return . 11 we celebrate 30th birthday . make reservation rest group request party . none we close . even floor . two room even different tower ! lobby casino beautiful room average . thankfully get great deal would really upset . room one chair four us . refrigerator request make reservation check not arrive follow day . stack throw pillow assume suppose go bed would not know house keeping never make bed . leave corner room check . one day actually call house keeping never restock wash cloth , hand towel bath towel . also curtain bed could dust long time . the room dark couple overhead light . air conditioning set low possible setting still sweat . thing good room bathroom . spacious big shower great water pressure . the pool fabulous ! four pool plenty chair . bartender great . drink expensive expect . the little cafe / deli way pool excellent . highly recommend pizza fresco caprese kabobs . YUM ! eat breakfast Cafe Bellagio sit timely matter even line Sunday morning . stick water , orange juice $ 7.50 ! order baked potato chicken noodle soup room service call back hour fifteen minute ask . noodle fabulous eat twice . , pretty pricey . lunch buffet last meal wish would ate . delicous wide variety . everything fresh sushi , leg lamb , antipasto , chill shrimp sliders chicken noodle soup . $ 20 ! ! definetly go back buffet return Vegas November ! 
 Sep 16 2009 	 another wonderful stay ! 	 husband stay Labor Day weekend . check breeze , lake view room spotless . really not understand negative review . everything stay really great ! food Cafe Bellagio great buffet , room service quick good ! pool crowd , holiday weekend . Mai Tais pool bar tasty ! see Le Reve @ Wynn , absolutely amazing ! vip seat make special ! stay feel Lake View room must part beauty relaxation ! Fontana Bar also must . cover charge GREAT entertainer ! go fun , ! 
 Sep 15 2009 	 careful charge check credit card bill 	 recently stay . fab location , nice hotel wonderful entrance , fountain etc . however , room clean - curtain dirty carpet could do clean , must incredible first open , think room bit tired . partner tray drink spilt although good rectify situation , appear nightmare come home . compensate we clothing take small bar bill amount owe we , reason Bellagio account dept seem want accept keep charge we drink bill already pay . rude we consider polite situation , amazed treat we , talk small amount money . create huge scene , treat we nicely . keep thing show credit card recharge - three time happen . check charge room check bill . 
 Sep 15 2009 	 Excellent ! 	 stay 7 night December 2006 go Vegas get marry great ! luxurious comfy room , staff great , food excellent ! pool lovely ! Spotless everywhere go ! Particularily enjoy breakfast serve room enjoy cocktail jacuzzi outside ! fault place ! 
 Sep 15 2009 	 absolutely fabulous 	 adult son return five night stay Bellagio . fabulous time . restaurant Hotel expensive . eat Cheescake Factory Ceasars Palace next door . wonderful menu affordable price . we would certainly go back Bellagio 's elegance . we also book four night get extra night free . 
 Sep 15 2009 	 not quite live expectation 	 group three return five night stay Bellagio celebration sister 's 40th birthday . despite contact hotel advance make aware special occasion , effort make recognise suggest way mark event . whilst hotel ideally locate centre strip , offer fantastic water fountain show , amazing pool area courteous staff ( ) , be little else impress we place . two night chill LA , arrival Bellagio could compare combination major rail station holiday season shopping mall sale time ! expect busy , horde people constantly traipse common area . previous reviewer mention , hear people pass outside room speak whisper . triple room would book turn glorify twin . ( think king size bed standard luxury US hotel double ! ) good reception could check - in offer king roll - away bedded room alternative . ( apparently not clear three name book room mean three people would stay ! ) previous reviewer mention shower slow drain away ( good room occupy three people last one use shower ) , although , maid service prompt provide additional towel robe room constantly replenish toiletry . room although spacious , quite dark help dark furnishing small , pool view window . shock discover use gym facility come additional cost $ 25 visit . apparently , be gym , ' spa experience ' . ( want 20 minute treadmill cross trainer ! ) . overall , nice enough hotel rather disappointingly expect pomp circumstance would lead believe Bellagio . visit hotels strip , make return visit , would incline book stay contemporary Wynn Encore . 
 Sep 14 2009 	 great ! 	 upon arrival seem hotel nice . nice staging , room nice , great . shower drain .... call complain want wait around someone come fix .. also , four light room make room somewhat dark . pay full price room , would disappoint . something else let know . check room nice lady stroll lobby . state would email bill . ok since charge room one drink . big deal ... right ? ? well get bill email , astonish see charge account . thing chocolate tray , poker chip , drink , etc . notice started credit account item . charge 11 item , none purchase . credit we three item . proceed call inform moved item fridge snack tray room , sensor , automatically charge move ... UNBELIEVABLE ! ! , yes , please watch touch room ...... yes , give credit three item ... not think would stay . 
 Sep 14 2009 	 Wedding Bellagio 	 Bellagio Las VegasWe wedding plan well year UK church , wedding reception , car , flower , photographer etc ..... point view ( bloke ) turn say ! ! ! reason ' put plan change . my girlfriend time wife change go oh god mode take dog walk sprung walk door work . anyway pick Bellagio honeymoon , wife look getting marry , consider nightmare UK call change planning absolute dealing via email make two call state , lady good keep we date need do . we arrive Wednesday 8th July 2009 morning hotel put limousine take we marriage licence office next court , stay 20 minute take we another hotel friend family stay . the reception first walk like Manchester international airport check desk lot fast , wife Vegas 3 time first time , honest say first tell want Vegas honeymoon keen really want leave . right get onto hotel , breathtaking , amazing , stylish , 5 star ! ! ! ! ! like place room big small apartment ; bath deep hell , shower pure fun . staff fast polite nothing ask could get , whatever time day night hotel town never sleep , fountain good thing Vegas , play show every 15 minute , beautiful night . we wedding meal place Bellagio call olive well ever service second none , wedding chapel nice expect feel like room hotel , even play live hotel website family friend UK could watch love , photographer good photo ' come good , know stuff fountain go bright blue sky behind . anyone want get married feel free get touch get well half explain girlie stuff you . the thing would say ' go July , love sun hit heat wave 130 one day . go back next October time . 
 Sep 14 2009 	 Fabulous stay Bellagio LOVED fountain ! 	 amazing stay Bellagio would definitely recommend ! lobby amazing smell flower enter absolutely gorgeous . the room large fabulous view Strip , importantly , wonderful fountain Bellagio . find tv channel play music fountain brilliant meant could watch comfort room whilst get ready evening ! not eat restaurant hotel would recommend piano bar front casino find lovely relaxing despite madness go around you . the negative would long take get front hotel room - guess would hotel Vegas give huge ! also slightly disappointed bath not jacuzzi ! would definitely recommend fabulous hotel ! 
 Sep 13 2009 	 Awesome stay penthouse suite 	 stay one night move Wynn follow 3 night . ask executive check area ( double door leave main entrance - sign let know ) find check quick . arrive 11 am wait hour room ready , recieve line pass cafe buffet , make use that . we stay penthouse suite 39th floor . room amazing - bathroom ( steam shower , whirlpool bath ) lounge area , dining area bar . bedroom dual view tv raise cabinet end bed . curtain also electronically control . amount toiletry room ridiculous ( good way ) - everything could think provide . complaint room whatsoever ( well ok think one - coffee make facility even suit ? ? ? ! ! ! also complimentary water provide ) pool area Bellagio really nice relaxing - do not loud music blast Wynn pool . also get ticket would highly recommend . show amazing music awesome . eat Fix restuarant show think really disappointing . well quality food great upscale restaurant half price pay there . the next morning , go buffet line pass come handy . buffet excellent value 14.95 per person large selection breakfast food . the casino area gorgeous , understate classic . would stay . location bellagio great - mid strip . however , find stay around North end strip time therefore think Venetian actually good location strip . 
 Sep 13 2009 	 Nice Hotel personal 	 terrific hotel . great room . lot fun . right heart Vegas . staff ok hotel big everyone seem impersonal . poker fun . 
 Sep 12 2009 	 elegant hotel Vegas 	 absolutely fantastic . good hotel vegaswe 2 bedroom penthouse suite facing fountain . room - view . from moment arrive airport hotel limo pick we untilthe moment leave hotel , 4 day , complain ( easy customer ) . family 4 , husband , sister 20 year old daughter ) . pleased . hotel staff fantastic . casino nice big lot choice . the pool , restaurant bar also unique . the hotel spa salon elegant . but we good thing view dancing water 31st floor . we could take eye water . must see believe beauty . everything amazing . definitely come back . many thank Sarah Brautingam hotel reservation department . she helpful try book lake view suite we hotel fullbut finally manage find we beautiful room . thank Sarah andthank BELLAGIO . 
 Sep 12 2009 	 beautiful one stop destination . 	 time get airport , cab hotel , not leave hotel 3 day departure . hotel understate beauty . beautiful luxurious , pretentious . 's plenty space wander around hang . can not beat water show . we standard deluxe room $ 280 . room actually plain compare hotel . still great , clean , ultra lush , great soak tub bathroom , overall luxurious simple room . compare Venetian , think pay hotel Bellagio venetian pay room . * * * * * must try Sensi restaurant . combination Asian , american , italian cuisine modern setting . service immaculate , server wait we explain everything food , show we eat properly , heighten dining experience . lobster roll oyster appetizer fresh . pasta cook perfection buttery . * * * * * & quot ; & quot ; great show . anyone not see Cirque show , highly recommend show . get great music , great stunt , overall great story . romantic also interesting great flow never lose momentum . recommend pay bit well seat , make difference since traditional stage type theatre . 
 Sep 11 2009 	 good place stay Las Vegas 	 wife holiday UK.We choose room overlook Bellagio Fountains watch many display , accompany music in - house tv.the room fine , breakfast buffet sumptious , shop elegant , foyer marvellous , location Strip right . 
 Sep 10 2009 	 Gamble LV stay ? 	 August 30 - Sept. 3 , 2009my wife stay four night . arrive late day midnight , inquire graciously receive room upgrade . one walk corridor high floor upgrade room happen end , mean large suite . already feel like jackpot . spotless room renovate tower huge luxe . after 4 day LV , good feature stay Bellagio , opinion , proximity parking hotel . recall , hotel force walk half - mile casino arrive elevator hotel . Bellagio . park ( course , park close possible elevator ) uncrowde entry way hotel elevator 70 yard away . must 10 high - speed elevator . the hotel well - situate Strip . wide assortment restaurant shop . patronize several felt offer good value . besides usual chocolate pulldown service , bathroom many amenity , separate shower jacuzzi tub , double vanity , light close - up mirror . safe , flat - screen tv , comfortable bed . showerhead sufficient pressure . I would certainly return Bellagio although 3 - for2 night 's promo persuasive . 
